relaxation_steps,profiles,mean_rmse_nm,mean_offload_pct,mean_force_residual_n,max_force_residual_n,torque_rmse_vs_deepest_nm,max_torque_difference_vs_deepest_nm,rmse_change_to_next_nm,offload_change_to_next_pct,passes_force_tolerance,passes_next_depth_stability
80,30,37.996902023534545,33.93252111198053,1.7115827078279109,8.089545249938965,1.367257054656572,8.695556163787842,0.03495542521724815,0.0400607990653441,False,True
160,30,38.03185744875179,33.97258191104587,0.18409030615614028,1.9670932292938232,0.20789119432026332,1.5062370300292969,0.04385939042250442,0.09780587186889278,False,True
300,30,37.98799805832929,34.070387782914764,0.10457555052525137,0.5422987937927246,0.08971228060507747,0.510498046875,0.03223874405001936,0.06880117619648018,False,True
500,30,37.95575931427927,34.139188959111245,0.0503676920054594,0.21019473671913147,0.0,0.0,0.0,0.0,False,True
