split,rmse_nm,fixed_preload_rmse_nm,rmse_improvement_pct,mean_preload_mm,mean_abs_preload_change_mm,max_abs_preload_change_mm,fixed_preload_offload_pct,controlled_preload_offload_pct,baseline_motor_energy_j,residual_motor_energy_j,motor_energy_saved_j,preload_adjustment_energy_used_j,preload_energy_released_j,net_energy_saved_after_preload_j
train,62.52218246459961,57.76207733154297,-8.240882864607817,706.52174949646,8.923105895519257,56.25510215759277,2.5749123096466064,0.2112509310245514,146.6053924560547,146.29566955566406,0.309722900390625,4.525080680847168,3.4210898876190186,-4.215357780456543
test,43.16380310058594,42.94694519042969,-0.5049437374292566,705.7251334190369,8.089166134595871,43.610990047454834,25.14601707458496,27.42386817932129,128.19534301757812,93.03922271728516,35.15612030029297,4.46616792678833,2.8600165843963623,30.689952850341797
