profile,family,spring_00,spring_01,spring_02,spring_03,spring_04,spring_05,spring_06,spring_07,spring_08,spring_09,spring_10,spring_11,spring_12,spring_13,spring_14,spring_15,spring_16,spring_17,spring_18,spring_19,spring_20,spring_21,spring_22,spring_23,spring_24,spring_25,spring_26,spring_27,spring_28,spring_29,spring_30,spring_31,spring_32,spring_33,spring_34,spring_35,spring_36,spring_37,spring_38,spring_39,spring_40,spring_41,spring_42,spring_43,spring_44,spring_45,spring_46,spring_47
low_roughness_0008,low_roughness,85.0,85.0,100.0,100.0,98.17903900146484,111.87307739257812,80.28292846679688,67.29647827148438,0.09111976623535156,0.16782332956790924,71.56095886230469,69.97494506835938,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,104.62361145019531,53.84601593017578,0.0014374277088791132,105.94127655029297,97.58085632324219,0.001453275210224092,4.450547695159912,81.73988342285156,65.09197998046875,61.906951904296875,55.04584503173828,56.07215118408203,65.78382110595703,66.6270980834961,51.08607864379883,68.13255310058594,42.83610916137695,55.46821212768555,0.36243176460266113,0.3775552809238434,0.012994703836739063,0.013066628016531467,47.892417907714844,61.50361633300781
low_roughness_0171,low_roughness,85.0,85.0,100.0,100.0,0.001986474497243762,465.38323974609375,200.80113220214844,0.0005903930286876857,0.00029045186238363385,9.677177149569616e-05,0.010356604121625423,0.003911480773240328,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,38.304786682128906,0.00018168716633226722,6.286377174546942e-05,232.416748046875,654.5217895507812,5.393574610934593e-05,0.019107146188616753,103.34850311279297,0.007424807641655207,0.003928864374756813,0.0019886144436895847,0.005201501771807671,0.012109577655792236,28.297733306884766,0.01683475635945797,77.23760986328125,0.000938735727686435,305.14990234375,0.00018409157928545028,0.00027957416023127735,0.0002072311326628551,5.8292687754146755e-05,0.01760115474462509,86.88909149169922
medium_roughness_0367,medium_roughness,85.0,85.0,100.0,100.0,157.3105010986328,0.01013115607202053,0.004587757866829634,165.65550231933594,23.271324157714844,0.001349694444797933,56.29689025878906,233.53909301757812,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,270.2566223144531,593.8870849609375,0.00010797763388836756,74.64096069335938,55.69974899291992,0.00012046641495544463,197.42059326171875,0.04560085013508797,26.32207679748535,216.98516845703125,228.244384765625,74.95150756835938,232.92518615722656,56.17479705810547,192.22706604003906,0.0435723178088665,80.9908447265625,0.004598504398018122,0.0010012371931225061,0.0005032165790908039,0.0003596091119106859,0.0006443135207518935,185.87364196777344,0.03442831709980965
medium_roughness_0257,medium_roughness,85.0,85.0,100.0,100.0,268.23583984375,64.39997100830078,49.83313751220703,2.2657133740722202e-05,2.386661981290672e-05,77.19448852539062,3.166345413774252e-05,0.0023762353230267763,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,223.30291748046875,2.6882767997449264e-05,3.8114481867523864e-05,8.140200952766463e-05,631.6395874023438,2.872332879633177e-05,510.1212158203125,0.0002616714336909354,5.317157774697989e-05,0.005338205024600029,0.0005649984814226627,2.385961306572426e-05,28.331409454345703,2.9057942811050452e-05,440.6413269042969,0.00019413072732277215,0.00019566697301343083,0.008061227388679981,8.774130401434377e-05,7.353792170761153e-05,3.9227670640684664e-05,0.0001127101932070218,445.03936767578125,0.0001894934830488637
high_roughness_0024,high_roughness,85.0,85.0,100.0,100.0,693.8038330078125,0.0004627207526937127,0.00021099620789755136,378.7830810546875,8.342087312485091e-06,0.0001252282818313688,212.45663452148438,63.459754943847656,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,423.8187561035156,974.6722412109375,3.080837632296607e-05,274.4429626464844,6.743890844518319e-05,3.534018833306618e-05,190.16549682617188,0.009195473976433277,95.22640991210938,0.19994980096817017,0.7111278176307678,234.1143035888672,214.90811157226562,338.1109313964844,178.2571258544922,0.039526693522930145,571.8748779296875,0.0002959811536129564,0.00012558489106595516,9.377345122629777e-05,4.1038212657440454e-05,9.415311069460586e-05,193.95530700683594,0.040808044373989105
high_roughness_0214,high_roughness,85.0,85.0,100.0,100.0,137.09246826171875,32.91054916381836,8.462833404541016,152.53897094726562,0.0029259908478707075,64.47966766357422,139.59982299804688,105.90760803222656,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,141.3614959716797,343.5100402832031,0.00032922104583121836,150.58956909179688,0.003211090574041009,0.0002133300731657073,115.16606903076172,47.6002311706543,139.48397827148438,99.30895233154297,91.45042419433594,126.22386169433594,100.57823181152344,125.94498443603516,101.02017211914062,54.60550308227539,103.7811050415039,0.011029920540750027,0.009992649778723717,0.011225768364965916,0.0020921004470437765,0.003301663789898157,93.96009826660156,48.60066604614258
medium_roughness_0162,medium_roughness,85.0,85.0,100.0,100.0,569.5582885742188,920.0484619140625,6.621667125727981e-05,189.56134033203125,2.4719180146348663e-05,1.0632691100909142e-06,0.0001129150259657763,4.142765101278201e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,7.139963418012485e-05,0.00029797983006574214,5.29026738149696e-06,0.001552366535179317,2.3160122509580106e-05,5.1765232456091326e-06,0.00012435279495548457,517.5299072265625,0.000181900555617176,4.558901127893478e-05,3.0442626666626893e-05,6.896007835166529e-05,4.4841937778983265e-05,0.00015028940106276423,9.881536971079186e-05,350.1941223144531,354.8417663574219,187.88877868652344,1.4549576917488594e-05,1.8562608602223918e-05,1.1485458344395738e-05,3.3729827464412665e-06,9.880669676931575e-05,354.24493408203125
high_roughness_0102,high_roughness,85.0,85.0,100.0,100.0,0.00042454316280782223,657.0743408203125,0.00014802531222812831,0.00015063762839417905,8.752752910368145e-05,4.59618640888948e-05,0.003810353111475706,0.0005390120204538107,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,107.21501159667969,7.068838840496028e-06,2.7601668989518657e-05,472.1258544921875,866.2824096679688,2.7794440029538237e-05,0.0022139730863273144,187.89248657226562,0.0021407329477369785,0.0006044241599738598,0.00021146189828868955,0.001711496734060347,0.0021164240315556526,114.4114761352539,0.002334227319806814,158.82757568359375,0.000235387371503748,77.26724243164062,8.432549657300115e-05,0.00010113081225426868,7.043397636152804e-05,4.794730557478033e-05,0.002635988872498274,200.70668029785156
medium_roughness_0006,medium_roughness,85.0,85.0,100.0,100.0,80.1941909790039,0.02718057483434677,0.05180634185671806,0.0012755084317177534,0.0005611253436654806,255.80938720703125,78.73726654052734,252.70774841308594,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,258.9855651855469,16.493446350097656,139.0392608642578,74.42604064941406,536.0592651367188,0.005571223795413971,203.8523712158203,0.06194879859685898,48.97398376464844,239.5399932861328,252.7874755859375,113.98054504394531,240.34988403320312,68.91234588623047,199.15342712402344,0.06075814738869667,0.011212346144020557,0.012489022687077522,0.022617727518081665,0.01619681343436241,141.59188842773438,281.8692321777344,191.281005859375,0.042221810668706894
medium_roughness_0129,medium_roughness,85.0,85.0,100.0,100.0,577.22021484375,988.8955688476562,0.0001864069199655205,168.35910034179688,0.0022387660574167967,3.3760770747903734e-05,0.0003524195635691285,8.473121124552563e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.00020403051166795194,0.00010351659875595942,4.600075408234261e-05,0.0005283243372105062,0.0001937534543685615,6.185538222780451e-05,330.8434143066406,0.0007227793103083968,0.00034799263812601566,0.00015491679369006306,9.5396360848099e-05,0.00030936815892346203,8.542001160094514e-05,0.00039814619231037796,142.1966094970703,0.0005871116300113499,308.0235595703125,648.4896850585938,0.00024205967201851308,0.00030858974787406623,0.00021470659703481942,6.87681240378879e-05,129.4794921875,0.0005961396964266896
