profile,default_rmse_nm,settled_rmse_nm,settled_offload_pct
piecewise_0000,38.202045356018125,187.25328472864967,-372.654637079091
piecewise_0001,18.90346122042069,48.964197968608836,-256.6246586278038
piecewise_0002,50.65470577694145,72.13236979005525,-27.647524663003843
piecewise_0003,47.842785807923505,22.44244795890157,44.95092677713157
piecewise_0004,56.76297767100058,46.450043423762686,38.73883897451474
piecewise_0005,35.99187083727581,106.5659196082821,-225.8711426923573
piecewise_0006,41.319780946311255,153.46920949569176,-397.71296033117
piecewise_0007,79.70271480444465,27.178508855125912,71.0815789231217
piecewise_0008,45.90405894200191,43.28998095391062,-14.628359022965087
piecewise_0009,68.7557943135384,132.31914534088656,-79.973302044918
piecewise_0010,27.867309704056055,121.27674588722967,-521.1605837160722
piecewise_0011,74.6570057209814,88.93870784643916,-6.843266701922368
piecewise_0012,59.14817155681697,42.7630370844257,0.3594600002850279
piecewise_0013,86.77990765851372,36.484478389973816,58.14966154407977
piecewise_0014,45.60837780748945,34.803730572235494,30.17993889524835
piecewise_0015,55.23671427817787,246.37968073015514,-485.4573604333672
piecewise_0016,62.902809432194864,72.23452646112248,-16.195927864505833
piecewise_0017,88.24972132264294,38.35280140464501,61.94071964178865
piecewise_0018,46.65108736117397,309.2350532832878,-628.0909831326428
piecewise_0019,88.32023854091723,91.91846980931311,-7.887682781968697
piecewise_0020,37.41072384299156,173.37559216635267,-534.6510012585961
piecewise_0021,41.154147271819895,229.64315259269446,-457.2184962271747
piecewise_0022,53.21134490252602,30.5050405886452,43.40083794466374
piecewise_0023,61.16139803408195,94.50350153271488,-28.156844908391033
piecewise_0024,59.43145049692859,73.8327932777591,-28.71408943585394
piecewise_0025,77.72428890518867,53.072073979086696,28.507465816351797
piecewise_0026,65.71449892540649,141.83824455015807,-103.21796952604707
piecewise_0027,69.3729317816357,55.20713328216508,21.863926850096405
piecewise_0028,50.723586935978894,109.77653572929614,-102.8024693510134
piecewise_0029,34.25004928163042,74.25803472263644,-232.15427627259953
