profile,default_rmse_nm,settled_rmse_nm,settled_offload_pct
piecewise_0000,43.96775489438803,35.557313585966206,36.22366001994389
piecewise_0001,22.03228967000772,13.572022263453997,62.00804648084242
piecewise_0002,50.668493764385566,30.473396481863933,30.117043812019308
piecewise_0003,61.23788075460674,29.83930057819256,51.6941248742973
piecewise_0004,68.38744210108231,45.514408995464166,32.79820060445443
piecewise_0005,79.44200944607026,44.62871295279115,33.504843283687414
piecewise_0006,63.56895259956331,26.905026676603768,65.83471561917356
piecewise_0007,48.50487694954556,41.287166878224106,14.142163549527453
piecewise_0008,45.86475779308103,36.631900268092586,28.935797737747137
piecewise_0009,54.9474758505273,24.54563291412412,62.929846805058155
piecewise_0010,63.588401910120034,34.80336290781138,62.13857194029331
piecewise_0011,40.65981976289179,38.3037142579963,1.4816197448447976
piecewise_0012,35.91500748696519,28.457063008961033,38.27407936975865
piecewise_0013,48.76257982182782,26.930790952150538,44.131050589507495
piecewise_0014,50.422521544921075,36.60592953519906,20.422111087984007
piecewise_0015,62.82726362981922,29.432278525523515,56.1705361847203
piecewise_0016,37.74013828741839,13.597088026364776,58.14693488458262
piecewise_0017,40.592976122653035,29.427213951183006,49.369811379981044
piecewise_0018,40.42626532789575,9.024637682591438,74.54931690394969
piecewise_0019,46.0800200692268,28.412293654704616,41.80353521790152
piecewise_0020,49.05069946015217,36.29371400589856,41.507522020920064
piecewise_0021,64.87996111631034,60.014787586683404,9.668049846882809
piecewise_0022,49.224786020680725,32.71085908725857,36.043869359396815
piecewise_0023,27.26221494462452,17.807721414638298,40.07895275350357
piecewise_0024,47.64504379250001,49.361812850679726,-0.062466918531578486
piecewise_0025,67.4153913340102,40.28398370510844,32.28261519257194
piecewise_0026,71.0159815400489,31.247286963595748,52.25190432149728
piecewise_0027,71.1873566565228,32.79885015492714,59.32772694158574
piecewise_0028,37.14965697665701,37.97670279727521,7.280884084241778
piecewise_0029,38.17733967850368,27.91975461907847,12.854828878298596
piecewise_0030,44.693403543907586,37.581917452041516,17.233263387456155
piecewise_0031,45.37900889916751,21.274144434589534,66.11978707483547
piecewise_0032,34.02087575324046,33.83631106439897,-8.113850374764464
piecewise_0033,43.40347010848316,36.57711729707862,22.986606318332093
piecewise_0034,60.138364853253904,39.918137084751166,44.33388053874062
piecewise_0035,31.441412396052463,19.80097583889264,59.98468167744366
piecewise_0036,47.4684046153358,35.10792587854824,44.00311685393058
piecewise_0037,44.19890664177921,19.85672333291547,53.29420507495133
piecewise_0038,60.98523359984361,35.495099411420156,40.95599120707328
piecewise_0039,57.94199370463105,37.566683312336586,27.210124165382265
piecewise_0040,47.209834408649925,17.335416771156545,43.42180872578284
piecewise_0041,40.25001677982991,27.278640964269997,25.83934670517143
piecewise_0042,59.490377709558175,40.88008568232576,43.11315205514031
piecewise_0043,50.217902448617785,37.59741382203789,30.83356231054014
piecewise_0044,64.05551864926036,33.893698213813245,39.773646633459734
piecewise_0045,51.34064617565135,46.98827252128201,11.511373873329378
piecewise_0046,24.801915583308887,19.77821578497126,43.336585279139825
piecewise_0047,53.66557324915841,14.833410340447688,75.71185903705296
piecewise_0048,56.742745334451804,47.16169795098266,24.76795727386062
piecewise_0049,69.71657431771598,27.265611282171466,62.024168558017635
piecewise_0050,65.40724618923441,51.65679835374761,25.052727558751762
piecewise_0051,50.07585032040419,48.15518152963178,4.242656734901217
