profile,default_rmse_nm,settled_rmse_nm,settled_offload_pct
piecewise_0000,50.66597494229455,28.837871682021692,59.76209400534517
piecewise_0001,62.969729087063286,47.56323439351168,19.734441519866298
piecewise_0002,47.05317402150559,45.826094794087275,2.0375334642521725
piecewise_0003,57.39060208672659,44.498559315261744,17.452350995919062
piecewise_0004,46.485062482215646,32.28277373656149,60.15575463693628
piecewise_0005,76.18136925754324,59.23762433837202,14.685639117279624
piecewise_0006,48.4408463322069,46.90818614536635,2.490779897603679
piecewise_0007,59.21597424483259,46.05278708939316,12.515573531321088
piecewise_0008,43.11435932851104,28.278777446698705,46.33968917432249
piecewise_0009,50.13259599413032,44.79258565750067,10.460247800239774
piecewise_0010,40.85230768854168,32.99044093415818,29.01576113813471
piecewise_0011,59.323914731416444,49.78919592007929,24.418379325439677
piecewise_0012,64.58212210437472,56.06154317539552,15.878710910519544
piecewise_0013,37.26349373738361,25.980356954587222,48.00493497893276
piecewise_0014,38.117328424921,34.157073989266415,28.85847194581006
piecewise_0015,35.567581953056205,24.089592524594302,-6.670209363110735
piecewise_0016,58.07084927068125,51.626121706486536,5.144263161911844
piecewise_0017,78.06929758009532,63.00447836655478,19.452923329922466
piecewise_0018,23.582415233480518,16.89788851396664,48.27697892855889
piecewise_0019,36.330704559102834,16.728196617877842,64.85044763709848
piecewise_0020,59.949253583409046,44.754033823538265,20.286264051618208
piecewise_0021,62.399206942262396,49.66744511759347,5.165327514340978
piecewise_0022,24.197179274690537,18.045935907942003,4.733979144861989
piecewise_0023,26.455501395881722,24.75444019474412,31.695255928636456
piecewise_0024,74.5399114018146,59.662215267031314,20.863921010504928
piecewise_0025,55.28585084142123,47.179761605635974,-1.6085856336789384
piecewise_0026,57.00764228942148,47.16813105984042,-4.384267682386489
piecewise_0027,49.45021738405446,47.14394970667955,5.181148875732589
piecewise_0028,72.04825536064264,57.78289470604602,-2.8195036709410592
piecewise_0029,54.23763864889377,47.424957982769385,-1.7555295300543117
piecewise_0030,36.72890127394428,20.198628672688695,77.55255944326119
piecewise_0031,90.61996197659508,73.91910314080056,9.739702105394743
piecewise_0032,19.041810690369463,16.866947590671664,32.84737771140141
piecewise_0033,46.24913967894128,31.473160612399106,26.602910711320547
piecewise_0034,39.11796827300956,25.35947667729774,-8.561436719721138
piecewise_0035,34.67948587609019,22.852846575888655,-12.609453688821182
piecewise_0036,50.710775244359205,46.181081371430686,0.7551235728536332
piecewise_0037,74.32153748965591,63.18095885559059,2.3652741599607174
piecewise_0038,38.58980423613341,26.354862189259393,-12.431497898864553
piecewise_0039,30.431803080485977,22.06079636218726,43.66271855425096
piecewise_0040,58.52237657616649,35.50193281442996,56.728784126894574
piecewise_0041,53.312070977595084,38.171712404375526,26.137510893908487
piecewise_0042,54.12578077581683,42.69572471236441,16.22981951127955
piecewise_0043,35.960368208522354,18.66497600218981,75.14375127750378
piecewise_0044,19.695433414077318,10.524702045483508,25.284531273015
piecewise_0045,42.239016926874314,41.6852776999868,19.462323096097034
piecewise_0046,68.91950143718195,53.24978096312223,21.88695005259077
piecewise_0047,31.49190220949201,27.174272013935198,5.969452831488031
piecewise_0048,82.76636764148475,69.25925790050296,-4.537575150017181
piecewise_0049,67.82343328169988,52.49509826601688,13.71064858599299
piecewise_0050,71.35556578878241,59.45771832136803,-4.439258647569488
piecewise_0051,46.17919739550746,38.44203736433815,5.781395590722771
piecewise_0052,69.48473862243475,56.51270592018399,11.298512255722182
piecewise_0053,42.52388878815618,38.91740473160883,7.76838551458483
piecewise_0054,68.51346102218453,55.89556955384672,3.3472045890711843
piecewise_0055,51.16204113215831,47.006045483246524,18.849592320509757
piecewise_0056,54.25332064597021,39.22432804559315,9.233430579551182
piecewise_0057,48.064303408759045,34.88300049838985,-9.881388108252631
piecewise_0058,58.53415707419221,50.477142888049976,-1.2691688139262025
piecewise_0059,53.77642932109306,44.752648483373584,-1.5967617305801207
piecewise_0060,67.99044067955909,53.761177455965985,-1.3882937261691763
piecewise_0061,38.2079846631494,32.60273739344408,40.03085180416309
piecewise_0062,75.2067462259533,59.7236101593496,8.365237880059006
piecewise_0063,74.40455803247099,61.04362073237777,-4.41293614406435
piecewise_0064,72.50681477267237,63.20437999481923,-2.5210147690330587
piecewise_0065,15.94423666310267,14.678766186051796,46.82256118256289
piecewise_0066,53.82712425278715,51.62548960762853,0.6192784995427969
piecewise_0067,51.904241802316086,21.688435911648487,72.01888844104701
piecewise_0068,47.91352083281116,37.27847734073496,-14.99037374460328
piecewise_0069,76.03273812173519,61.77142121890052,24.41068085644681
piecewise_0070,88.41624277404549,75.61559948505443,-2.8501374255315293
piecewise_0071,40.41627217714331,39.56790231360366,13.40225148602464
piecewise_0072,72.20174613994584,68.19446971588195,0.48806837754905574
piecewise_0073,50.56763918882706,39.9227107031151,18.114724980530216
piecewise_0074,37.742113879284794,33.0194980292446,-0.6628869079285726
piecewise_0075,42.39750399100411,30.89835197902425,45.37905813186176
piecewise_0076,34.84731450356238,25.425526731053786,44.18395042512617
piecewise_0077,36.41422956323433,35.84004806214068,14.723556422159822
piecewise_0078,93.02189137090376,76.85095732838032,8.457566205270584
piecewise_0079,35.158090306201366,22.242702538576637,68.94184221465848
piecewise_0080,60.671328288256426,49.455791004573776,3.692405840947477
piecewise_0081,40.72311681503004,29.233317825066624,-13.171997481137554
piecewise_0082,58.49398923835838,49.2147546167465,19.70642265859479
piecewise_0083,52.71686227949457,50.69720986896081,16.947956750374516
piecewise_0084,57.00673255593541,43.971909635950375,2.803690151409155
piecewise_0085,47.9379471448114,43.85125515077199,6.0792383829396
piecewise_0086,46.43550811229657,46.14478881633124,17.462199076130037
piecewise_0087,50.070868451243086,41.30683910694725,18.499314506107957
piecewise_0088,60.6202550581687,47.27141823915035,-0.22724255612283084
piecewise_0089,72.4582632238933,58.17932185854991,12.20251756145525
piecewise_0090,63.77640886253212,54.77110740194949,3.1873706061604223
piecewise_0091,54.13513088258428,52.81726092237463,5.665419075211653
piecewise_0092,52.87331265902754,39.317054567322444,30.574621243860832
piecewise_0093,33.92957034319033,32.5806696701375,11.524115453956075
piecewise_0094,63.90165688189845,48.01139878373753,28.048269452550045
piecewise_0095,59.19875386627872,47.47459608893469,-5.563285048605526
piecewise_0096,86.40121940840973,74.78766449187324,-3.2606734178919794
piecewise_0097,46.9936260759681,34.49595887344073,2.584905650468372
piecewise_0098,80.96190413304348,64.90049972293548,7.374597121550375
piecewise_0099,31.52354283917979,18.772075893813952,0.011547408350720545
piecewise_0100,49.40575536924377,45.64639849590527,10.865710275876939
piecewise_0101,40.11345041872105,22.85048825859287,48.68625500164292
piecewise_0102,83.55718534493467,67.69096468409128,16.520592362391163
piecewise_0103,58.67055386570092,53.700075258180625,2.132842681396052
piecewise_0104,68.63188515457276,57.49620265414932,1.5721445684617752
piecewise_0105,64.86843936717091,54.3371970236744,-2.6342615296315763
piecewise_0106,94.13581961168339,78.43407901768252,6.281755239835118
piecewise_0107,38.90371083309259,22.608755135821983,58.292549274228264
piecewise_0108,54.56546023950413,43.110877089462704,4.1269355545222375
piecewise_0109,100.6867396445835,84.82097058971858,1.6083951331917201
piecewise_0110,67.0934096419914,55.909477973499435,6.729659041084135
piecewise_0111,32.936064600381094,21.877421910514016,63.425169132544056
piecewise_0112,75.07972314022209,62.38654549743472,-2.008889338654263
piecewise_0113,65.75938962226029,54.7019461611096,20.5865049636337
piecewise_0114,58.282609703047775,47.5005552015799,1.21119367621918
piecewise_0115,76.46754103471666,61.89881687709046,16.90203658413687
piecewise_0116,40.2822851023426,32.79390958725831,43.93384250234408
piecewise_0117,56.95402753346928,47.25613938152705,9.237208311620815
piecewise_0118,73.69558644283471,57.977661101085,14.861664951514975
piecewise_0119,53.25292339622402,44.487041543225125,1.992863030954961
piecewise_0120,31.08175015968897,27.81400634808302,39.00691387660511
piecewise_0121,57.9728990419836,46.04280539017747,22.32643072672206
piecewise_0122,83.2580124878581,68.70041015228252,17.810701917892413
piecewise_0123,61.68559375104408,49.73833922762657,4.09484419904147
piecewise_0124,61.68515730454452,46.508105716010675,23.904683975551144
piecewise_0125,61.01895406037241,41.457832441041106,42.283629279650256
piecewise_0126,68.97055362346117,54.446709914678515,21.66634953535832
piecewise_0127,57.06992122935012,42.06042469261476,47.24227197587882
piecewise_0128,91.52173900312363,75.8347204442469,16.29330007950007
piecewise_0129,70.96632789780176,57.5673707791999,6.835635324057943
piecewise_0130,79.51515787837714,64.14315213926518,18.034602353199325
piecewise_0131,56.38021440070371,41.94555943814816,16.687474449907036
piecewise_0132,37.87659776036425,28.582423062622343,3.149281907680823
piecewise_0133,53.527294609323754,41.38961395292937,29.878073403918936
piecewise_0134,59.29065852131143,48.09636218930278,7.632833079961832
piecewise_0135,78.00474819066558,61.82364875903331,12.674113718631752
piecewise_0136,61.33012060882046,50.672534122151134,4.704665274565012
piecewise_0137,53.473456641673884,42.097849224217384,14.372126037221921
piecewise_0138,53.006643672645794,42.07263200469623,18.38752042464179
piecewise_0139,36.69911121874561,21.471388411244842,44.47860975863151
piecewise_0140,55.953022308364865,43.68042078748382,-0.8358617053458639
piecewise_0141,50.95778018260467,45.474199858633725,32.28829057279784
piecewise_0142,60.05519992306203,36.28841458931402,60.029149969949046
piecewise_0143,55.94006980157395,50.28050607851171,4.351049958061881
piecewise_0144,52.26412410052267,38.93888297818132,-7.304540611683863
piecewise_0145,51.63136313368613,39.50824160897949,-1.5866170888784392
piecewise_0146,69.39545197676873,55.22282104924413,-2.8936344472940023
piecewise_0147,48.073379981076,39.35306180317119,6.611284627399916
piecewise_0148,78.53651168746356,62.6917370014552,24.86484829356459
piecewise_0149,61.67586573251761,50.794000655298916,-4.399139760189219
piecewise_0150,43.33071133280221,38.58261443428337,18.786244690780972
piecewise_0151,50.38554901441928,42.99355820317013,6.427055611876165
piecewise_0152,55.941173679254305,46.10734288709276,1.5687716750057423
piecewise_0153,58.62696060332621,38.1441505488803,42.68333176041107
piecewise_0154,87.43115105002602,70.65286991074696,15.272361689286228
piecewise_0155,33.54722714464246,25.213078587451026,42.81878594879508
piecewise_0156,31.459843654443006,26.909146326882436,29.355043196326434
piecewise_0157,75.75621602296995,61.95837937829222,-2.97198171705495
piecewise_0158,62.90900514061017,53.27658589543259,28.928604883113586
piecewise_0159,70.93130695897597,59.15049951599321,2.149502137726067
piecewise_0160,37.92441498054666,36.6346910930177,15.791944210117514
piecewise_0161,52.225731250369016,43.43483137449512,1.3738855059450161
piecewise_0162,58.577996574021846,41.37555335272694,36.27133746597851
piecewise_0163,39.919559597636415,27.58672811647176,10.25218564075262
piecewise_0164,46.75563775867349,34.96853449096691,18.21042778963654
