profile,period,policy,rmse_nm,offload_pct,baseline_motor_work_j,assisted_motor_work_j
piecewise_0000,1,default,43.96775489438803,17.37366412796724,145.62745155791555,120.32662724612511
piecewise_0000,2,previous_period,28.040034492418002,63.850239967868916,145.62745155791555,52.64397427909442
piecewise_0000,3,previous_period,28.011735964327183,62.43381370656837,145.62745155791555,54.70667974662344
piecewise_0000,4,previous_period,27.964993910213362,63.83542246303797,145.62745155791555,52.665552633764186
piecewise_0000,5,previous_period,28.026364404740352,62.42147596274137,145.62745155791555,54.72464688853847
piecewise_0000,6,previous_period,27.95803294925197,63.82433931028214,145.62745155791555,52.68169274667477
piecewise_0000,7,previous_period,28.0247164766878,62.43515796674149,145.62745155791555,54.70472213479103
piecewise_0000,8,previous_period,27.95422063414203,63.81058709783367,145.62745155791555,52.70171974319632
piecewise_0000,9,previous_period,28.018786370975096,62.459181393107976,145.62745155791555,54.66973743119664
piecewise_0000,10,previous_period,27.949399560815465,63.79050486787348,145.62745155791555,52.730964982903345
piecewise_0001,1,default,22.03228967000772,28.55821921199453,82.60573399470402,59.015007398819364
piecewise_0001,2,previous_period,7.993070214725806,74.56918722651434,82.60573399470402,21.007309552356773
piecewise_0001,3,previous_period,5.875114155838556,80.81011987887453,82.60573399470402,15.851941326759494
piecewise_0001,4,previous_period,6.212057635731282,79.78058816441758,82.60573399470402,16.70239355619492
piecewise_0001,5,previous_period,6.033109798536494,80.26781267449718,82.60573399470402,16.29991817344156
piecewise_0001,6,previous_period,6.121218392035127,80.07662726213375,82.60573399470402,16.457848286615167
piecewise_0001,7,previous_period,6.072002440827929,80.13610936007754,82.60573399470402,16.40871266301327
piecewise_0001,8,previous_period,6.103122014674088,80.13991011416073,82.60573399470402,16.405573022205513
piecewise_0001,9,previous_period,6.080505009212467,80.10449818133277,82.60573399470402,16.434825309239752
piecewise_0001,10,previous_period,6.099770927360006,80.15544621542399,82.60573399470402,16.392739311722824
piecewise_0002,1,default,50.668493764385566,-16.363295863971338,107.58704577887802,125.19183239098213
piecewise_0002,2,previous_period,29.438497492639286,34.1719334406378,107.58704577887802,70.8224721045713
piecewise_0002,3,previous_period,28.497965333843933,34.065633386694536,107.58704577887802,70.93683719227022
piecewise_0002,4,previous_period,28.831460235737833,34.7954960902239,107.58704577887802,70.15159947130113
piecewise_0002,5,previous_period,28.508641060615176,34.44698513467151,107.58704577887802,70.52655211259568
piecewise_0002,6,previous_period,28.71194383683704,34.78624308029822,107.58704577887802,70.16155451132579
piecewise_0002,7,previous_period,28.525227804295348,34.57474445344529,107.58704577887802,70.38909963581975
piecewise_0002,8,previous_period,28.65952395432769,34.75459076331834,107.58704577887802,70.19560830408501
piecewise_0002,9,previous_period,28.540868842224565,34.63553106378016,107.58704577887802,70.32370111753134
piecewise_0002,10,previous_period,28.631126267422612,34.737714506614935,107.58704577887802,70.21376497011026
piecewise_0003,1,default,61.23788075460674,4.2059201142292775,173.89630752009828,166.58236774420845
piecewise_0003,2,previous_period,27.682050228529896,67.67418871186528,173.89630752009828,56.21339220598139
piecewise_0003,3,previous_period,25.702894948904195,70.76835611393837,173.89630752009828,50.83274934528573
piecewise_0003,4,previous_period,26.370182229316704,70.09593450176986,173.89630752009828,52.00206569981388
piecewise_0003,5,previous_period,26.125898662407916,70.23099706328708,173.89630752009828,51.76719689249338
piecewise_0003,6,previous_period,26.164291810101023,70.36904016514214,173.89630752009828,51.52714503558123
piecewise_0003,7,previous_period,26.206154064643684,70.1664802768178,173.89630752009828,51.879389201894114
piecewise_0003,8,previous_period,26.144178607575824,70.35266655402462,173.89630752009828,51.55561814072229
piecewise_0003,9,previous_period,26.201566215244153,70.21082733329497,173.89630752009828,51.80227130818645
piecewise_0003,10,previous_period,26.156895221083417,70.31188836182467,173.89630752009828,51.626529911231444
piecewise_0004,1,default,68.38744210108231,-2.5185138070567215,175.17770378352833,179.58957844020142
piecewise_0004,2,previous_period,42.96894235854073,39.91894077235195,175.17770378352833,105.24861996381551
piecewise_0004,3,previous_period,42.160502720664304,38.8733367656172,175.17770378352833,107.08028505348202
piecewise_0004,4,previous_period,42.30681563052967,39.72242255369635,175.17770378352833,105.59287606677269
piecewise_0004,5,previous_period,42.1298938026841,38.96673726693089,175.17770378352833,106.91666819995838
piecewise_0004,6,previous_period,42.29024443363151,39.68545952044722,175.17770378352833,105.65762705966725
