profile,period,policy,rmse_nm,offload_pct,baseline_motor_work_j,assisted_motor_work_j
piecewise_0000,1,default,50.66597494229455,20.42566703629023,189.31829963811313,150.6487741152659
piecewise_0000,2,previous_period,27.206390284061655,63.56961837361135,189.31829963811313,68.96937904675458
piecewise_0000,3,previous_period,27.60301211560859,61.73472696723119,189.31829963811313,72.44316425751937
piecewise_0000,4,previous_period,27.466002892668048,62.22025273451569,189.31829963811313,71.52397513059144
piecewise_0000,5,previous_period,27.52887210701708,61.987292367896565,189.31829963811313,71.96501173550548
piecewise_0000,6,previous_period,27.504431728230436,62.074898120330516,189.31829963811313,71.79915801461236
piecewise_0000,7,previous_period,27.514496268149504,62.0384207075306,189.31829963811313,71.86821643227714
piecewise_0000,8,previous_period,27.510446575115377,62.05302725330048,189.31829963811313,71.84056356818974
piecewise_0000,9,previous_period,27.51209075354669,62.047085097591534,189.31829963811313,71.85181315633976
piecewise_0000,10,previous_period,27.511425270691525,62.0494885924949,189.31829963811313,71.8472629006568
piecewise_0000,11,previous_period,27.51169505398437,62.04851339350559,189.31829963811313,71.84910913080147
piecewise_0000,12,previous_period,27.511585596613223,62.04890782660604,189.31829963811313,71.8483623967625
piecewise_0001,1,default,62.969729087063286,-8.598924801322694,153.62246147609534,166.8323414163657
piecewise_0001,2,previous_period,38.15736245602679,37.5633680841435,153.62246147609534,95.9166908119081
piecewise_0001,3,previous_period,38.2060047197062,37.44389741162764,153.62246147609534,96.100224599769
piecewise_0001,4,previous_period,38.20774124369582,37.43953012651487,153.62246147609534,96.10693373065894
piecewise_0001,5,previous_period,38.20781504164163,37.43934304756982,153.62246147609534,96.10722112593922
piecewise_0001,6,previous_period,38.20781971944536,37.4393327749094,153.62246147609534,96.107236907053
piecewise_0001,7,previous_period,38.20781978123409,37.43933242533232,153.62246147609534,96.10723744408193
piecewise_0001,8,previous_period,38.20781978123409,37.43933242533232,153.62246147609534,96.10723744408193
piecewise_0001,9,previous_period,38.20781978123409,37.43933242533232,153.62246147609534,96.10723744408193
piecewise_0001,10,previous_period,38.20781978123409,37.43933242533232,153.62246147609534,96.10723744408193
piecewise_0001,11,previous_period,38.20781978123409,37.43933242533232,153.62246147609534,96.10723744408193
piecewise_0001,12,previous_period,38.20781978123409,37.43933242533232,153.62246147609534,96.10723744408193
piecewise_0002,1,default,47.05317402150559,-1.350084347619962,125.95196228118729,127.6524200094658
piecewise_0002,2,previous_period,45.23176071150941,3.263060879293589,125.95196228118729,121.84207307328725
piecewise_0002,3,previous_period,45.259897304331176,3.2048856208980236,125.95196228118729,121.91534595279862
piecewise_0002,4,previous_period,45.259221795048006,3.1991832083517635,125.95196228118729,121.922528253298
piecewise_0002,5,previous_period,45.259065560104204,3.1993759677078737,125.95196228118729,121.9222854691065
piecewise_0002,6,previous_period,45.25906396625667,3.199380792489004,125.95196228118729,121.9222793922
piecewise_0002,7,previous_period,45.25906386631114,3.199381211384722,125.95196228118729,121.92227886459261
piecewise_0002,8,previous_period,45.259063864078946,3.199381016897418,125.95196228118729,121.92227910955319
piecewise_0002,9,previous_period,45.259063864078946,3.199381016897418,125.95196228118729,121.92227910955319
piecewise_0002,10,previous_period,45.259063864078946,3.199381016897418,125.95196228118729,121.92227910955319
piecewise_0002,11,previous_period,45.259063864078946,3.199381016897418,125.95196228118729,121.92227910955319
piecewise_0002,12,previous_period,45.259063864078946,3.199381016897418,125.95196228118729,121.92227910955319
piecewise_0003,1,default,57.39060208672659,-7.57778637648725,157.5222513600131,169.45895106350815
piecewise_0003,2,previous_period,38.104598735195154,30.65760876330237,157.5222513600131,109.22969582291452
piecewise_0003,3,previous_period,38.15008154606311,30.39993705002558,157.5222513600131,109.63558610678604
piecewise_0003,4,previous_period,38.091312265285794,30.64336589054505,157.5222513600131,109.2521315167402
piecewise_0003,5,previous_period,38.132176655301826,30.461118821455948,157.5222513600131,109.539211203007
piecewise_0003,6,previous_period,38.09913258760588,30.603509676715756,157.5222513600131,109.31491392207096
piecewise_0003,7,previous_period,38.12325587671779,30.49484042627123,157.5222513600131,109.48609217190723
piecewise_0003,8,previous_period,38.10410207550202,30.579529097684176,157.5222513600131,109.35268867005067
piecewise_0003,9,previous_period,38.11880223457381,30.51357312399491,157.5222513600131,109.45658400471243
piecewise_0003,10,previous_period,38.107213553505865,30.564983563417226,157.5222513600131,109.37560112310032
piecewise_0003,11,previous_period,38.116163999246986,30.52492723400607,157.5222513600131,109.43869875500096
piecewise_0003,12,previous_period,38.109138071715805,30.556152220794264,157.5222513600131,109.38951245282533
piecewise_0004,1,default,46.485062482215646,20.225911981173418,167.9839766833158,134.00768541687347
piecewise_0004,2,previous_period,32.526510186253276,60.61902868437188,167.9839766833158,66.15372167250804
piecewise_0004,3,previous_period,31.90206026485558,61.44778066274004,167.9839766833158,64.76155114240353
piecewise_0004,4,previous_period,31.874388094615195,61.51750670337197,167.9839766833158,64.64442256656619
piecewise_0004,5,previous_period,31.872546308481844,61.520118799739585,167.9839766833158,64.64003466321307
piecewise_0004,6,previous_period,31.872490523189857,61.52036689084544,167.9839766833158,64.63961790990768
piecewise_0004,7,previous_period,31.872483743007553,61.52036670015279,167.9839766833158,64.63961823024074
piecewise_0004,8,previous_period,31.872484175686196,61.52036902211595,167.9839766833158,64.6396143297147
piecewise_0004,9,previous_period,31.872483706828802,61.52036825934544,167.9839766833158,64.63961561104693
piecewise_0004,10,previous_period,31.87248352769856,61.520369201591365,167.9839766833158,64.63961402822477
piecewise_0004,11,previous_period,31.87248352769856,61.520369201591365,167.9839766833158,64.63961402822477
piecewise_0004,12,previous_period,31.87248352769856,61.520369201591365,167.9839766833158,64.63961402822477
piecewise_0005,1,default,76.18136925754324,-8.910526573557842,195.92802051726227,213.38623885049878
piecewise_0005,2,previous_period,48.7801568228453,29.040771569080594,195.92802051726227,139.02901163902277
piecewise_0005,3,previous_period,48.7845344378266,29.036224275001288,195.92802051726227,139.03792106229946
piecewise_0005,4,previous_period,48.78431442992043,29.03661993356642,195.92802051726227,139.0371458563048
piecewise_0005,5,previous_period,48.78430731930557,29.036632368824687,195.92802051726227,139.03712149214942
piecewise_0005,6,previous_period,48.7843068923952,29.03663328728343,195.92802051726227,139.0371196926314
piecewise_0005,7,previous_period,48.7843068923952,29.03663328728343,195.92802051726227,139.0371196926314
piecewise_0005,8,previous_period,48.7843068923952,29.03663328728343,195.92802051726227,139.0371196926314
piecewise_0005,9,previous_period,48.7843068923952,29.03663328728343,195.92802051726227,139.0371196926314
piecewise_0005,10,previous_period,48.7843068923952,29.03663328728343,195.92802051726227,139.0371196926314
piecewise_0005,11,previous_period,48.7843068923952,29.03663328728343,195.92802051726227,139.0371196926314
piecewise_0005,12,previous_period,48.7843068923952,29.03663328728343,195.92802051726227,139.0371196926314
piecewise_0006,1,default,48.4408463322069,-0.8436316690207502,126.76095558604364,127.83035115132083
