profile,default_rmse_nm,settled_rmse_nm,settled_offload_pct
piecewise_0000,43.96775489438803,29.280821313608275,53.64259899574202
piecewise_0001,22.03228967000772,4.821000527992353,85.59865702880623
piecewise_0002,50.668493764385566,29.99494865532791,29.11777868665848
piecewise_0003,61.23788075460674,25.525630060333544,65.07128023643955
piecewise_0004,68.38744210108231,45.73245113387006,32.20640636227918
piecewise_0005,79.44200944607026,42.2747377433498,36.80190912912563
piecewise_0006,63.56895259956331,22.96204720373911,79.18901016069833
piecewise_0007,48.50487694954556,39.95215919116333,19.86475261231537
piecewise_0008,45.86475779308103,35.749043334611436,29.145432735386557
piecewise_0009,54.9474758505273,18.458382266245845,79.29673476815341
piecewise_0010,63.588401910120034,33.286336998356205,68.52720642600494
piecewise_0011,40.65981976289179,38.35338480015179,3.236169383435794
piecewise_0012,35.91500748696519,19.405833293005387,69.12952677743469
piecewise_0013,48.76257982182782,26.603199421282394,49.86258146312614
piecewise_0014,50.422521544921075,33.777338728699426,24.041122191410413
piecewise_0015,62.82726362981922,26.884267818367352,59.47040648429551
piecewise_0016,37.74013828741839,13.399050852654167,57.74727310448047
piecewise_0017,40.592976122653035,29.109338134577193,47.668405496471614
piecewise_0018,40.42626532789575,8.976800656883645,78.56430889415132
piecewise_0019,46.0800200692268,23.253013721205804,60.349178363484945
piecewise_0020,49.05069946015217,26.029070230702896,60.24791649196699
piecewise_0021,64.87996111631034,61.29043355987198,6.231030873861021
piecewise_0022,49.224786020680725,33.389054410953335,36.49225897069258
piecewise_0023,27.26221494462452,14.73595187891353,50.19927925457361
piecewise_0024,47.64504379250001,44.020531300128745,18.791109066954746
piecewise_0025,67.4153913340102,39.25673214784851,33.13437137312839
piecewise_0026,71.0159815400489,31.692497229980933,51.15788033557143
piecewise_0027,71.1873566565228,18.983791324783937,81.74972331829244
piecewise_0028,37.14965697665701,34.5575099609699,26.04395892605481
piecewise_0029,38.17733967850368,26.95179595698811,16.298511058737873
piecewise_0030,44.693403543907586,34.20980434250167,21.805440089980298
piecewise_0031,45.37900889916751,18.127262614108748,71.58457715602368
piecewise_0032,34.02087575324046,31.064262759180934,2.6633617467876958
piecewise_0033,43.40347010848316,37.134038514076686,22.83692260994862
piecewise_0034,60.138364853253904,32.020996605449376,56.02707549252693
piecewise_0035,31.441412396052463,10.202680985489723,80.05767371506111
piecewise_0036,47.4684046153358,23.916496759550128,61.70949864945917
piecewise_0037,44.19890664177921,17.176112973905923,59.287177175444626
piecewise_0038,60.98523359984361,34.96113142156628,44.37035036507729
piecewise_0039,57.94199370463105,38.14398868772794,27.38830738349535
piecewise_0040,47.209834408649925,15.250086384658335,50.62427420319708
piecewise_0041,40.25001677982991,27.57497795915569,33.126972596210734
piecewise_0042,59.490377709558175,32.6474120995237,55.764096436893325
piecewise_0043,50.217902448617785,37.94027845841742,31.122636353494006
