profile,period,policy,rmse_nm,offload_pct,baseline_motor_work_j,assisted_motor_work_j
piecewise_0000,1,default,50.66597494229455,20.42566703629023,189.31829963811313,150.6487741152659
piecewise_0000,2,previous_period,25.35302142292627,66.73913989109039,189.31829963811313,62.96889480319915
piecewise_0000,3,previous_period,24.494012202563116,69.04936781114557,189.31829963811313,58.595210587185726
piecewise_0000,4,previous_period,24.35329494925885,68.9703711318473,189.31829963811313,58.744765757203794
piecewise_0000,5,previous_period,24.34057723230418,69.21799253725318,189.31829963811313,58.27597312294938
piecewise_0000,6,previous_period,24.339119171058567,69.12710927867298,189.31829963811313,58.4480317627491
piecewise_0000,7,previous_period,24.3397634121809,69.18521863513486,189.31829963811313,58.33802011716483
piecewise_0000,8,previous_period,24.33949313256429,69.15514131493012,189.31829963811313,58.39496198835317
piecewise_0000,9,previous_period,24.339690722223487,69.1728889205717,189.31829963811313,58.36136252312606
piecewise_0000,10,previous_period,24.33958643938247,69.16338920303878,189.31829963811313,58.3793472268298
piecewise_0000,11,previous_period,24.339650035326258,69.16883827009475,189.31829963811313,58.369031145733274
piecewise_0000,12,previous_period,24.33961734680109,69.16571348087773,189.31829963811313,58.374946943546234
piecewise_0001,1,default,62.969729087063286,-8.598924801322694,153.62246147609534,166.8323414163657
piecewise_0001,2,previous_period,33.01208979603702,48.87235258572652,153.62246147609534,78.54355045262614
piecewise_0001,3,previous_period,33.075944269820276,48.72512347371271,153.62246147609534,78.76972743851113
piecewise_0001,4,previous_period,33.07323206217474,48.73107683919301,153.62246147609534,78.76058173191964
piecewise_0001,5,previous_period,33.07327277403185,48.73098264962974,153.62246147609534,78.76072642824519
piecewise_0001,6,previous_period,33.07327145840766,48.73098459990198,153.62246147609534,78.76072343218897
piecewise_0001,7,previous_period,33.07327243382932,48.73098305440321,153.62246147609534,78.76072580642222
piecewise_0001,8,previous_period,33.07327145840766,48.73098459990198,153.62246147609534,78.76072343218897
piecewise_0001,9,previous_period,33.07327243382932,48.73098305440321,153.62246147609534,78.76072580642222
piecewise_0001,10,previous_period,33.07327145840766,48.73098459990198,153.62246147609534,78.76072343218897
piecewise_0001,11,previous_period,33.07327243382932,48.73098305440321,153.62246147609534,78.76072580642222
piecewise_0001,12,previous_period,33.07327145840766,48.73098459990198,153.62246147609534,78.76072343218897
piecewise_0002,1,default,47.05317402150559,-1.350084347619962,125.95196228118729,127.6524200094658
piecewise_0002,2,previous_period,42.6597786514912,12.133330553273536,125.95196228118729,110.66979435927644
piecewise_0002,3,previous_period,42.40142634971849,12.528909152699075,125.95196228118729,110.17155535093553
piecewise_0002,4,previous_period,42.437997853389646,12.610979592150029,125.95196228118729,110.06818602199426
piecewise_0002,5,previous_period,42.440237232642055,12.611357493779762,125.95196228118729,110.06771004747611
piecewise_0002,6,previous_period,42.44055843848394,12.611201608467892,125.95196228118729,110.06790638808533
piecewise_0002,7,previous_period,42.440595844366904,12.611181116238622,125.95196228118729,110.06793219845021
piecewise_0002,8,previous_period,42.44059933449393,12.611179257388837,125.95196228118729,110.06793453970799
piecewise_0002,9,previous_period,42.440600213336445,12.611178561722735,125.95196228118729,110.0679354159131
piecewise_0002,10,previous_period,42.44060050544206,12.611179638883163,125.95196228118729,110.0679340592084
piecewise_0002,11,previous_period,42.44060081484401,12.611177952079844,125.95196228118729,110.06793618377029
piecewise_0002,12,previous_period,42.440600460171446,12.611178834752979,125.95196228118729,110.06793507202615
piecewise_0003,1,default,57.39060208672659,-7.57778637648725,157.5222513600131,169.45895106350815
piecewise_0003,2,previous_period,31.31434434177243,46.96257609725429,157.5222513600131,83.54574419495876
piecewise_0003,3,previous_period,31.37513563043858,46.61008165685927,157.5222513600131,84.10100137338787
piecewise_0003,4,previous_period,31.375397260330633,46.626723249029226,157.5222513600131,84.07478716273961
piecewise_0003,5,previous_period,31.374959546041353,46.62713723671869,157.5222513600131,84.07413504001082
piecewise_0003,6,previous_period,31.374973044524733,46.62714552652073,157.5222513600131,84.07412198172801
piecewise_0003,7,previous_period,31.374971769979563,46.62714511980606,157.5222513600131,84.07412262239411
piecewise_0003,8,previous_period,31.374971451573487,46.62714497625971,157.5222513600131,84.07412284851156
