profile,default_rmse_nm,settled_rmse_nm,settled_offload_pct
piecewise_0000,52.330306844774604,23.908253384400364,70.36193339679274
piecewise_0001,61.70502627310192,40.66502646692756,33.79490798488018
piecewise_0002,46.67778730412233,43.443150724720766,8.532612181387467
piecewise_0003,56.87894251585899,35.941885626778195,34.8329023598997
piecewise_0004,47.96083305120213,27.744822120950825,66.52818211753959
piecewise_0005,74.91014752001492,50.470622706899796,27.86923896676071
piecewise_0006,48.13448120049801,46.4450320817311,3.6992082188102793
piecewise_0007,58.127998904122904,41.08761759744188,19.036451485575366
piecewise_0008,44.50948804526357,21.82241205769096,59.47927701993496
piecewise_0009,49.75156434483509,39.56864353520245,20.646074072783616
piecewise_0010,40.63281198456476,27.22836836895278,44.66059207336854
piecewise_0011,59.53289328469537,41.42821569291599,39.834226662806984
piecewise_0012,64.28049455904433,49.6140538283748,27.25337885976704
piecewise_0013,37.61425796474487,17.31345624297479,67.73675459108823
piecewise_0014,39.01684321308488,33.50807196276125,31.233946441100358
piecewise_0015,33.51940658578814,22.019061075557246,1.4494642132452773
piecewise_0016,57.2950006038637,48.159774648970576,11.530934389004887
piecewise_0017,77.51165084288208,51.9319002022881,34.70488993844718
piecewise_0018,24.989740086565817,9.87317837258198,67.65373639147512
piecewise_0019,37.9343447465593,10.985521128354181,78.35001545946619
piecewise_0020,58.61293458716626,38.61030052821184,33.90949070193354
piecewise_0021,61.052389189095805,44.70008072667447,15.079880465499995
piecewise_0022,22.749082234536644,16.816393096078198,9.655756162920015
piecewise_0023,26.28408492529595,20.126113118619582,47.56991117271073
piecewise_0024,74.71409009568728,48.138414144056036,37.931321527382046
piecewise_0025,54.1254712819531,45.829405106667984,0.434975536561244
piecewise_0026,55.566174900010054,45.44965747693469,0.6148644320019714
piecewise_0027,49.12467465763841,42.91796115693069,14.679113954728118
piecewise_0028,70.15725465544716,53.68656608282181,3.8538193007149335
piecewise_0029,53.21810557672971,46.48034796791505,0.6974218394928178
piecewise_0030,38.587019707343984,19.0662043953042,74.80932291186353
piecewise_0031,89.26180354908865,65.72138003773433,19.9672879454317
piecewise_0032,18.020491493677696,14.195336770680154,42.10564313553456
piecewise_0033,44.69412078606814,27.11486945309988,37.23306869535347
piecewise_0034,36.99384857472951,22.6051976267043,4.2448488090826135
piecewise_0035,32.5412336263451,20.71174408046006,-0.8138235803096805
piecewise_0036,49.79216007160834,44.19572697861918,3.6417387729182016
piecewise_0037,73.00396761639288,60.5760861905128,5.683601237427538
piecewise_0038,36.60399977625076,24.17638942356183,-2.8007736418725893
piecewise_0039,31.13910769670624,18.334249264478007,52.67106778698597
piecewise_0040,60.16917436167217,27.237574377676538,70.9977339322127
piecewise_0041,51.91582345175877,32.271800773479974,41.82379306765277
piecewise_0042,53.58805795092531,37.26815971155001,29.291308676272354
piecewise_0043,37.75228304339829,18.071057605789957,70.42494399070858
piecewise_0044,18.02291248428991,7.887340669048845,57.070622749974035
piecewise_0045,42.278986134188166,38.473609195696596,23.63307298903553
piecewise_0046,68.22889131359227,42.49194208213134,40.3884824135299
piecewise_0047,30.29509199101711,25.57874380479245,16.832773256000845
piecewise_0048,80.556560230204,66.68524585162292,-0.7293097226559464
piecewise_0049,66.12412894475666,47.279253095619445,25.175892010776877
piecewise_0050,69.62543985787013,56.76821601952477,0.35783813687612076
piecewise_0051,45.025614082992035,36.874197361317485,6.91303268427882
piecewise_0052,68.25376544687441,51.54101447442891,21.162149656235798
piecewise_0053,41.63345997001279,36.85499333278325,15.253509848326718
piecewise_0054,66.90924761667188,51.45137407041775,12.576884000633214
piecewise_0055,52.07847235601291,45.09624345263353,22.509568807450574
piecewise_0056,52.568744022944,33.789236930007036,22.20365152090227
piecewise_0057,45.91014420642302,32.43334185261754,-1.6723692542589763
piecewise_0058,57.116640757212,49.06984096117611,1.3434364927860543
piecewise_0059,52.00734479961249,43.030240325317834,1.3680693941570232
piecewise_0060,66.03165214064336,49.91933968009,6.18998795858171
piecewise_0061,39.04363773623543,29.914766986945505,49.16126425134302
piecewise_0062,73.5354970558472,53.998909397161505,18.11387593509597
piecewise_0063,72.37266299979382,57.86369118445039,0.8478550034138443
piecewise_0064,71.06402459018983,61.819310024994074,-0.482933619613779
piecewise_0065,15.727774992886319,13.912093241294098,33.110457502225046
piecewise_0066,53.2495282629269,49.06094881320925,6.129800994145452
piecewise_0067,53.86044382528658,17.55424804046537,77.46124327338228
piecewise_0068,46.21427952359368,35.33339474988945,-12.999147196450345
piecewise_0069,76.46304320102207,52.26468330207341,36.40792251485466
piecewise_0070,86.47204661309368,73.0257556584299,0.87258536188215
piecewise_0071,40.10097244799873,37.31917287629927,23.652419386847345
piecewise_0072,71.47463112716778,65.62945711020808,4.456055705655726
piecewise_0073,49.72124553136788,36.36420126023195,29.9403250696902
piecewise_0074,36.907582667522966,32.69158116220114,-0.003187760641454318
piecewise_0075,43.8896699257243,29.335723436048344,48.90099049802551
piecewise_0076,36.215421882186014,16.29709644661395,64.09886189835373
piecewise_0077,36.1069495691868,35.24264506823978,15.836799259343238
piecewise_0078,91.63249764211733,69.26866574260708,17.821773397798335
piecewise_0079,36.66231697364024,14.224478115684198,82.54127869777503
piecewise_0080,59.13236228597036,45.561854871192196,15.29179560462104
piecewise_0081,38.85081588804322,27.251635363248035,-5.6605486749495615
piecewise_0082,58.35163277587548,43.86147345456828,28.00050041448291
piecewise_0083,52.607206549056556,45.33472945113801,30.202648057185122
piecewise_0084,55.40222232887688,38.89036011850411,15.300682951580491
piecewise_0085,47.98313769344236,41.04620707113555,12.860223460995435
piecewise_0086,46.04281560478176,42.45223210113703,18.290066562732566
piecewise_0087,49.36737611760391,37.389898726898515,28.830226910924527
piecewise_0088,58.61364272295326,43.077469108503095,10.082001601909207
piecewise_0089,71.57156378765987,50.48420369547431,23.289817145475777
piecewise_0090,62.58244670366408,52.527789332692066,8.01436834639626
piecewise_0091,53.71773134547928,50.549229170831424,9.807305629937446
piecewise_0092,52.721334832419494,29.216345242113036,48.641004734493244
piecewise_0093,34.183017330863294,27.17670963435095,24.881015763559223
piecewise_0094,64.5265912106171,36.46030486016446,45.765041778849856
piecewise_0095,57.22942909845167,45.35868765504327,-0.5095460599636281
piecewise_0096,84.57180235375645,72.64045315051459,-0.4290822276046935
piecewise_0097,45.30497731944836,30.77436200388896,13.763501358924701
piecewise_0098,79.31263424789617,58.873972282608385,16.189694323692716
piecewise_0099,29.59350833252186,15.160414870520716,25.93673148495308
piecewise_0100,49.10081620897088,41.797785370341614,19.653836095255905
piecewise_0101,41.821406277746725,18.530303757442848,57.19493030573044
piecewise_0102,82.6364009586849,57.27866546105989,31.940562296052565
piecewise_0103,58.0823117108305,50.30296476252026,8.07812608962627
piecewise_0104,67.07801945799872,55.203525019571,6.798277283249277
piecewise_0105,63.394642881110215,52.348146180238146,2.0920786665103885
piecewise_0106,92.92442734751243,70.47234518509639,14.565252983635856
piecewise_0107,40.331839131616945,15.188716513337402,76.96327748766237
piecewise_0108,52.99745687651396,40.26383611215479,9.41496643904911
piecewise_0109,99.1717326043503,78.47728416321105,7.4088903326621764
piecewise_0110,66.26608620760268,51.7306712407452,12.414771192061714
piecewise_0111,34.52372560221456,18.25286876138243,67.51584545608347
piecewise_0112,73.2379650754445,59.50488379880061,3.1612260674148907
piecewise_0113,65.70192500839387,44.88719386245255,37.32717824993347
piecewise_0114,56.65104499520407,44.001780198509934,7.974996143829105
piecewise_0115,76.03606568449766,51.010970355522424,31.13626087632043
piecewise_0116,41.4200244446381,32.68122956869329,46.4680416102405
piecewise_0117,57.45109076214831,37.86274869295209,24.060045400066375
piecewise_0118,72.53542401896911,49.6100692641686,28.81380554394799
piecewise_0119,51.79019408922525,42.877188552446846,1.6022057815387347
piecewise_0120,31.570434079098465,20.544405650866604,57.48786154646175
piecewise_0121,57.88898968640004,37.66440709129184,35.92852012538776
piecewise_0122,83.13098631058863,56.73669787174738,32.55994661366155
piecewise_0123,60.2844245123752,44.97455569164028,14.163890593684059
piecewise_0124,61.21557402165359,34.87631522901313,42.858036184168846
piecewise_0125,62.258516686585395,29.64720848113779,58.31555590825549
piecewise_0126,69.11055634259677,43.084785788890805,39.5141254734774
