profile,default_rmse_nm,settled_rmse_nm,settled_offload_pct
piecewise_0000,43.96775489438803,36.1631775415863,34.60261855071288
piecewise_0001,22.03228967000772,16.522350030897453,49.529977872226326
piecewise_0002,50.668493764385566,34.36776994960479,23.559628508217067
piecewise_0003,61.23788075460674,34.232068181313956,44.78594088806912
piecewise_0004,68.38744210108231,48.79389110479051,26.797140603697834
piecewise_0005,79.44200944607026,42.93508209038186,35.9578559770388
piecewise_0006,63.56895259956331,33.34846490423567,52.27140973695826
piecewise_0007,48.50487694954556,41.935609418561526,12.287177916092029
piecewise_0008,45.86475779308103,36.666507282623,27.66881189993805
piecewise_0009,54.9474758505273,32.44461937810932,42.64660084403019
piecewise_0010,63.588401910120034,38.726678691696954,52.745557527603395
piecewise_0011,40.65981976289179,38.191736934720815,-0.6397643117498797
piecewise_0012,35.91500748696519,29.240904715066225,39.53929560705603
piecewise_0013,48.76257982182782,29.897095377018523,30.70420634801949
piecewise_0014,50.422521544921075,36.53838917681377,21.03291704076834
piecewise_0015,62.82726362981922,35.223509057613,47.20990355496172
piecewise_0016,37.74013828741839,19.64937640914159,40.951679524555374
piecewise_0017,40.592976122653035,30.97489355124958,34.942382521461525
piecewise_0018,40.42626532789575,18.596317908286437,50.663322835355906
piecewise_0019,46.0800200692268,32.50278448049393,34.62641722694514
piecewise_0020,49.05069946015217,39.01612510763461,31.967135899753718
piecewise_0021,64.87996111631034,59.36426741011641,9.519246992201392
piecewise_0022,49.224786020680725,34.21076406222385,33.384513747430425
piecewise_0023,27.26221494462452,18.80639041467723,45.216297265390196
piecewise_0024,47.64504379250001,48.24688637494246,2.5010952740235903
piecewise_0025,67.4153913340102,40.76241872709542,30.703173819931017
piecewise_0026,71.0159815400489,34.4464232251819,47.885075785638044
piecewise_0027,71.1873566565228,41.25223029067451,45.26196090830701
piecewise_0028,37.14965697665701,36.816564397446534,10.527892734004274
piecewise_0029,38.17733967850368,29.348093332348412,11.608802886636738
piecewise_0030,44.693403543907586,38.44184859049584,14.538337935945943
piecewise_0031,45.37900889916751,28.029361956378363,44.077461510381056
piecewise_0032,34.02087575324046,32.12506146720846,-0.4783673066044658
piecewise_0033,43.40347010848316,36.48485027171835,23.058842837368452
piecewise_0034,60.138364853253904,41.113588542019656,42.37267296038504
piecewise_0035,31.441412396052463,22.183564220118473,52.79148480519994
piecewise_0036,47.4684046153358,36.34763887733836,40.64667024377185
piecewise_0037,44.19890664177921,26.575684299513334,39.88321868142416
piecewise_0038,60.98523359984361,39.27011160373812,35.03999307089269
piecewise_0039,57.94199370463105,40.48140359276692,20.51447895062932
