profile,period,policy,rmse_nm,offload_pct,baseline_motor_work_j,assisted_motor_work_j
piecewise_0000,1,default,45.64873073941154,13.517437753474681,145.62745155791555,125.94235144160282
piecewise_0000,2,previous_period,28.113426717193107,60.33872568089769,145.62745155791555,57.75770304630272
piecewise_0000,3,previous_period,27.892694956376282,63.1748423901797,145.62745155791555,53.627538559367125
piecewise_0000,4,previous_period,28.228673772977913,59.5411836972888,145.62745155791555,58.919143112136794
piecewise_0000,5,previous_period,27.917396650327113,63.18010143944039,145.62745155791555,53.61987993995258
piecewise_0000,6,previous_period,28.240227697427784,59.44129544903872,145.62745155791555,59.06460782246922
piecewise_0001,1,default,24.248618217154295,21.44163754437336,82.60573399470402,64.89371192069038
piecewise_0001,2,previous_period,7.84028777610187,77.28485898539024,82.60573399470402,18.764008963050443
piecewise_0001,3,previous_period,6.726299430757579,77.13472888372947,82.60573399470402,18.888025035474328
piecewise_0001,4,previous_period,8.08208128774421,77.06949823668955,82.60573399470402,18.94190929025115
piecewise_0001,5,previous_period,7.390884531509963,75.17357810574956,82.60573399470402,20.508048030367476
piecewise_0001,6,previous_period,7.9821349963808474,77.53437882019611,82.60573399470402,18.55789127204668
piecewise_0002,1,default,48.93632783993643,-11.743677749762593,107.58704577887802,120.22172173563902
piecewise_0002,2,previous_period,32.84279619421619,25.897699317410538,107.58704577887802,79.72447615857936
piecewise_0002,3,previous_period,30.465399788035217,29.55832351969907,107.58704577887802,75.78611872227052
piecewise_0002,4,previous_period,30.195508135657107,31.242685988764652,107.58704577887802,73.97396290159469
piecewise_0002,5,previous_period,30.467486177228356,29.705395947000778,107.58704577887802,75.62788784258132
piecewise_0002,6,previous_period,30.213411701099623,31.115710195781055,107.58704577887802,74.11057240612004
piecewise_0003,1,default,61.24592022287665,5.3685816633749495,173.89630752009828,164.56054224128818
piecewise_0003,2,previous_period,36.55410307726699,48.38452006467313,173.89630752009828,89.75741371631064
piecewise_0003,3,previous_period,31.796941266149602,58.16516077882814,173.89630752009828,72.7492406625877
