profile,default_rmse_nm,settled_rmse_nm,settled_offload_pct
piecewise_0000,53.9712628699512,52.17138220130534,-0.9205319697092262
piecewise_0001,33.53806552338771,31.58811275864805,-2.3971738541663123
piecewise_0002,44.36930570767346,41.971893328489095,8.281937749422063
piecewise_0003,66.57808300087014,60.9875584588669,7.539285686701069
piecewise_0004,66.54551277076793,61.305866899183165,6.746674201560565
piecewise_0005,68.55368396978885,66.37938279394427,5.089401812448058
piecewise_0006,68.01428474607009,61.17537563546838,9.537677913985753
piecewise_0007,49.30861989656823,46.36962710717618,3.526863379291534
piecewise_0008,50.202966347978816,46.704067477340246,5.548212901557415
piecewise_0009,57.49223456459132,52.0444618862362,9.072410822625155
piecewise_0010,67.1339842053998,60.95428606530119,12.73958040946006
piecewise_0011,37.22233748785775,37.05043785575538,3.387767758809268
piecewise_0012,43.181670469795016,40.59817965020051,-0.9853367616907249
piecewise_0013,40.74687928133633,38.80571592376454,8.862219455728127
piecewise_0014,47.18230030569538,43.40857671205852,9.7394140582286
piecewise_0015,62.44925198495754,55.825871160200506,8.862345367094038
piecewise_0016,30.06855199266,25.36066176447213,19.214909236224265
piecewise_0017,38.51671074215611,35.01748204247426,10.552911338676818
piecewise_0018,33.676246253104765,29.04484891547073,19.857697386648354
piecewise_0019,51.95886516653177,47.08216905975693,8.752623833481621
piecewise_0020,53.28849387730929,47.23131222227834,16.93792130687184
piecewise_0021,63.77581164370102,63.34917444603217,1.7376937645427915
piecewise_0022,51.975746717543444,47.3754799300688,8.719088098719286
piecewise_0023,34.16300838838997,30.740579009582515,6.029398783694829
piecewise_0024,50.42255452321787,49.421661785606666,-0.1706483905454359
piecewise_0025,57.46137002228925,55.61310971194604,4.702200840066173
piecewise_0026,60.405101293576536,58.84728268767512,6.873286871713679
piecewise_0027,72.78525467604358,64.9147259234852,11.85212052471325
piecewise_0028,43.25926154498977,42.36843089312001,0.2711049462930215
piecewise_0029,34.31448607717633,32.47300653548216,6.188798736650913
piecewise_0030,44.63730499282097,41.31217435251537,8.252727890871746
piecewise_0031,43.6852183851981,36.124017900974145,21.438855252945576
piecewise_0032,32.54871197530184,32.31900314387484,-1.7792827684701251
piecewise_0033,44.42323396828592,41.97984631775034,6.770936873948696
piecewise_0034,72.07111223382367,69.51993348528408,0.5695028943843994
piecewise_0035,43.60389430893265,41.436188536193704,-0.39931225796410175
piecewise_0036,59.27066831801241,57.11651911145951,-0.7020867095373529
piecewise_0037,40.56942946970698,34.34812213909829,22.1476138482834
piecewise_0038,60.44140834822795,55.035596290870814,8.500848588023214
piecewise_0039,50.51902345563367,47.83786242783645,5.92223633776785
piecewise_0040,36.65290627650228,34.07519958731521,12.919541165213033
piecewise_0041,32.60854561361667,31.768169955255743,7.300481057836583
piecewise_0042,71.2458568329076,68.73147149382667,0.5831132169391129
piecewise_0043,43.7845438767903,43.16826917779236,5.578359724057213
piecewise_0044,54.27057613616836,53.216143766259215,5.646917528926965
piecewise_0045,52.75219257707814,51.36716515391586,2.388144034964168
piecewise_0046,35.426972600273714,33.447329577598396,-1.987808236391242
piecewise_0047,51.497583435241346,43.76878934637445,17.571318196235076
piecewise_0048,65.7471793564346,63.76128622238932,-0.43980996560633034
piecewise_0049,68.75809363392649,61.37729403485486,9.60218561473919
piecewise_0050,69.8405209863026,64.61361065201099,7.488711530440528
piecewise_0051,53.037829982553355,52.4902114812123,-1.160942873149895
piecewise_0052,58.116741982220184,53.26756817527572,12.675517702611339
piecewise_0053,68.04170122963325,60.917605021211074,10.597754778147939
piecewise_0054,45.914171302455806,42.6648522165377,5.322624557672007
piecewise_0055,56.82604768969848,56.48078911666646,0.588059413208819
piecewise_0056,52.56840465365161,49.78525415054046,8.98188229816892
piecewise_0057,73.48119350078584,69.76397825770422,2.274381086791799
piecewise_0058,47.87283161918788,45.62726783073623,3.0053551306958526
piecewise_0059,55.121554941585124,49.12225713400317,16.460495370646445
piecewise_0060,28.98083888585288,28.620930961092327,-1.1070137177192851
piecewise_0061,40.187080819460704,39.77110918859346,2.6074299301926174
piecewise_0062,36.24016666312897,34.61479025209278,10.32403863716751
piecewise_0063,72.07469559545187,64.91719392832516,11.063142512063207
piecewise_0064,47.08077309508289,40.247811645711145,12.521802245244029
piecewise_0065,75.86622598302677,69.1828113084284,8.902159123932385
piecewise_0066,56.8531599456938,53.05343201593814,4.45335316942177
piecewise_0067,81.3086473250994,75.65510323064356,8.721828392915187
piecewise_0068,78.00908540835634,74.91445850179275,5.555192686223509
piecewise_0069,49.72942746772902,49.111753020758165,-0.8466142554117706
piecewise_0070,37.77748311574296,36.565556948179115,-1.3315984851052898
piecewise_0071,34.89465047499153,27.063869391417548,24.593136005010617
piecewise_0072,61.00127125594994,56.39934526028864,7.216437029766909
piecewise_0073,47.25493270620389,41.83594646933803,13.15225959239854
piecewise_0074,48.7738953855019,46.13538927537602,3.7194001310301372
piecewise_0075,70.22051386461557,62.01573326994286,12.981496761898793
piecewise_0076,39.4739431387504,33.712911406505604,14.016026703919993
piecewise_0077,42.82255012618732,42.32333471623079,1.8887831054335003
piecewise_0078,67.20111541575419,65.17756255568818,-0.06441184786449838
piecewise_0079,54.17693735674841,53.74524883363013,2.5832721137916903
piecewise_0080,33.518946125280905,31.463002195376145,10.636006880401505
piecewise_0081,70.30446418633338,66.79271337407484,4.540119531795361
piecewise_0082,65.36688636270615,59.60752565709138,10.12236573965356
piecewise_0083,51.502741609577285,49.23590647260224,-0.31585668283131696
piecewise_0084,49.35472478995754,44.340302237898506,12.938354377451533
piecewise_0085,62.22224722523838,57.79480381868549,5.401574982929747
piecewise_0086,29.199639116980826,26.393351255481065,14.770740570465646
