profile,period,policy,rmse_nm,offload_pct,baseline_motor_work_j,assisted_motor_work_j
piecewise_0000,1,default,43.96775489438803,17.37366412796724,145.62745155791555,120.32662724612511
piecewise_0000,2,previous_period,36.44418588757926,34.0303681321143,145.62745155791555,96.06989369134047
piecewise_0000,3,previous_period,35.55962119578118,36.18776987779045,145.62745155791555,92.9281245092463
piecewise_0000,4,previous_period,35.55290391345996,36.231084738037225,145.62745155791555,92.86504618212305
piecewise_0000,5,previous_period,35.55625136955316,36.225763400877774,145.62745155791555,92.87279550981717
piecewise_0000,6,previous_period,35.5571455126488,36.22400903072115,145.62745155791555,92.87535035436716
piecewise_0000,7,previous_period,35.55728803056899,36.22371367907314,145.62745155791555,92.87578046744528
piecewise_0000,8,previous_period,35.55730910335076,36.22366945266759,145.62745155791555,92.8758448732326
piecewise_0000,9,previous_period,35.55731309473357,36.22366109390283,145.62745155791555,92.87585704588871
piecewise_0000,10,previous_period,35.557313585966206,36.22366001994389,145.62745155791555,92.87585860986773
piecewise_0001,1,default,22.03228967000772,28.55821921199453,82.60573399470402,59.015007398819364
piecewise_0001,2,previous_period,16.797767784072395,48.806915750091996,82.60573399470402,42.28842299916373
piecewise_0001,3,previous_period,13.851830490930427,60.87530427205434,82.60573399470402,32.319242079264114
piecewise_0001,4,previous_period,13.472003534097478,62.5883510361245,82.60573399470402,30.90416722613144
piecewise_0001,5,previous_period,13.501349880221317,62.3517574509952,82.60573399470402,31.099607093711878
piecewise_0001,6,previous_period,13.541719389815738,62.145111682510226,82.60573399470402,31.27030834753789
piecewise_0001,7,previous_period,13.561003765241404,62.05606593605375,82.60573399470402,31.343865239989334
piecewise_0001,8,previous_period,13.568482249219947,62.02319317703455,82.60573399470402,31.371020023861444
piecewise_0001,9,previous_period,13.571127898559768,62.011833616811415,82.60573399470402,31.380403671962334
piecewise_0001,10,previous_period,13.572022263453997,62.00804648084242,82.60573399470402,31.3835320634269
piecewise_0002,1,default,50.668493764385566,-16.363295863971338,107.58704577887802,125.19183239098213
piecewise_0002,2,previous_period,32.638543611172736,26.76061297954313,107.58704577887802,78.79609284186859
piecewise_0002,3,previous_period,30.632037798026342,30.00029746313102,107.58704577887802,75.31061201341967
piecewise_0002,4,previous_period,30.51168061350647,30.081223805229783,107.58704577887802,75.2235457526987
piecewise_0002,5,previous_period,30.481091851999654,30.109631408808323,107.58704577887802,75.19298285123197
piecewise_0002,6,previous_period,30.475036526873016,30.115457086247122,107.58704577887802,75.18671517697896
piecewise_0002,7,previous_period,30.47373033494935,30.116724351137115,107.58704577887802,75.18535176412163
piecewise_0002,8,previous_period,30.47346672156163,30.116979849785665,107.58704577887802,75.18507688067365
piecewise_0002,9,previous_period,30.47342405514132,30.1170023381504,107.58704577887802,75.18505268610639
piecewise_0002,10,previous_period,30.473396481863933,30.117043812019308,107.58704577887802,75.18500806559607
piecewise_0003,1,default,61.23788075460674,4.2059201142292775,173.89630752009828,166.58236774420845
piecewise_0003,2,previous_period,31.094485648388506,49.2192917280973,173.89630752009828,88.3057766173919
piecewise_0003,3,previous_period,29.74061809556962,51.88176969155129,173.89630752009828,83.67582575040909
piecewise_0003,4,previous_period,29.85552198316794,51.65980951678058,173.89630752009828,84.06180629850053
piecewise_0003,5,previous_period,29.8211844596638,51.73186866905803,173.89630752009828,83.93649809345975
piecewise_0003,6,previous_period,29.847320084458214,51.677550182547364,173.89630752009828,84.03095593580261
piecewise_0003,7,previous_period,29.829463638502684,51.71458766492661,173.89630752009828,83.96654912154668
piecewise_0003,8,previous_period,29.84191797661736,51.68870509731076,173.89630752009828,84.01155795092205
piecewise_0003,9,previous_period,29.833300736210735,51.70658818390484,173.89630752009828,83.98045992366431
piecewise_0003,10,previous_period,29.83930057819256,51.6941248742973,173.89630752009828,84.00213315886664
piecewise_0004,1,default,68.38744210108231,-2.5185138070567215,175.17770378352833,179.58957844020142
piecewise_0004,2,previous_period,46.5375325081227,31.11239753459397,175.17770378352833,120.67572019042353
piecewise_0004,3,previous_period,45.50843671372464,32.80190345317722,175.17770378352833,117.7160825169626
piecewise_0004,4,previous_period,45.51378988779587,32.79979480415103,175.17770378352833,117.71977639990752
piecewise_0004,5,previous_period,45.51438133418982,32.79823538583937,175.17770378352833,117.72250815309826
piecewise_0004,6,previous_period,45.514409367930114,32.79820102396083,175.17770378352833,117.72256834744807
piecewise_0004,7,previous_period,45.51440891874775,32.79820137892781,175.17770378352833,117.72256772562507
piecewise_0004,8,previous_period,45.51440912441402,32.79820019032628,175.17770378352833,117.72256980778994
piecewise_0004,9,previous_period,45.51440865510212,32.798200755046466,175.17770378352833,117.72256881852607
piecewise_0004,10,previous_period,45.514408995464166,32.79820060445443,175.17770378352833,117.72256908232976
piecewise_0005,1,default,79.44200944607026,-14.019864660890535,189.72546089569582,216.32471374052315
piecewise_0005,2,previous_period,45.2043686910475,32.71524791447842,189.72546089569582,127.65630600678212
piecewise_0005,3,previous_period,44.6873643149897,33.42607130401767,189.72546089569582,126.30769305482438
piecewise_0005,4,previous_period,44.644155508978976,33.48406328244177,189.72546089569582,126.19766750647672
piecewise_0005,5,previous_period,44.63282875387632,33.49929815574978,189.72546089569582,126.16876307287622
piecewise_0005,6,previous_period,44.62982022045464,33.503350074886626,189.72546089569582,126.16107555061872
piecewise_0005,7,previous_period,44.62900684481386,33.504448445657445,189.72546089569582,126.15899166161145
piecewise_0005,8,previous_period,44.62879043997017,33.504738667252035,189.72546089569582,126.15844103735348
piecewise_0005,9,previous_period,44.62872901760407,33.50482194028592,189.72546089569582,126.15828304720614
piecewise_0005,10,previous_period,44.62871295279115,33.504843283687414,189.72546089569582,126.15824255333928
piecewise_0006,1,default,63.56895259956331,7.223144757587074,202.20103466141347,187.59576122648076
piecewise_0006,2,previous_period,28.981256091034965,61.1463393226275,202.20103466141347,78.56250389348196
piecewise_0006,3,previous_period,26.906508277751,65.83886156915177,202.20103466141347,69.07417535929287
piecewise_0006,4,previous_period,26.906060099057417,65.8307203202013,202.20103466141347,69.09063704890508
piecewise_0006,5,previous_period,26.90472429088722,65.83557320976341,202.20103466141347,69.08082445599953
piecewise_0006,6,previous_period,26.905064026006773,65.83460593450572,202.20103466141347,69.08278029657859
piecewise_0006,7,previous_period,26.905021051050227,65.83473028728461,202.20103466141347,69.08252885397303
piecewise_0006,8,previous_period,26.9050343038938,65.83469462345931,202.20103466141347,69.0826009665968
piecewise_0006,9,previous_period,26.90503294058344,65.83469967435906,202.20103466141347,69.08259075362525
piecewise_0006,10,previous_period,26.905026676603768,65.83471561917356,202.20103466141347,69.08255851304534
piecewise_0007,1,default,48.50487694954556,-2.475251331901074,122.09991831770809,125.12219817211728
piecewise_0007,2,previous_period,41.92483475257331,12.50098424452164,122.09991831770809,106.8362267662376
piecewise_0007,3,previous_period,41.323227540465766,14.06157364342504,122.09991831770809,104.93074838490175
piecewise_0007,4,previous_period,41.30057733909306,14.101267946517238,122.09991831770809,104.8822816732494
piecewise_0007,5,previous_period,41.286073748787146,14.146937243665569,122.09991831770809,104.82651949873501
piecewise_0007,6,previous_period,41.28811767233039,14.138928039978405,122.09991831770809,104.83629872989493
piecewise_0007,7,previous_period,41.28687109585525,14.143228340897107,122.09991831770809,104.83104806598578
piecewise_0007,8,previous_period,41.28726696786941,14.141808415875767,122.09991831770809,104.83278179327701
piecewise_0007,9,previous_period,41.28710957445239,14.142366757521485,122.09991831770809,104.83210005858365
piecewise_0007,10,previous_period,41.287166878224106,14.142163549527453,122.09991831770809,104.83234817537839
piecewise_0008,1,default,45.86475779308103,10.916689653399104,128.3915676071555,114.37545863034825
piecewise_0008,2,previous_period,37.353638576159476,27.525739724862685,128.3915676071555,93.05083887893878
piecewise_0008,3,previous_period,36.68680303877011,28.721490690070805,128.3915676071555,91.51559547003038
piecewise_0008,4,previous_period,36.635401398179795,28.93638624236615,128.3915676071555,91.23968770172033
piecewise_0008,5,previous_period,36.63237745261753,28.932819881479944,128.3915676071555,91.24426660836866
piecewise_0008,6,previous_period,36.63190267101876,28.93611396046526,128.3915676071555,91.2400372887212
piecewise_0008,7,previous_period,36.63190807741358,28.935716915409017,128.3915676071555,91.24054706109301
