profile,period,policy,rmse_nm,offload_pct,baseline_motor_work_j,assisted_motor_work_j
piecewise_0000,1,default,45.64873009512226,13.5174384586646,145.62745155791555,125.94235041465271
piecewise_0000,2,previous_period,28.112793691714874,60.3440028951657,145.62745155791555,57.750017973650955
piecewise_0000,3,previous_period,27.893484000551126,63.174217501347265,145.62745155791555,53.62844856904885
piecewise_0000,4,previous_period,28.22719240056022,59.543744313006954,145.62745155791555,58.91541415272226
piecewise_0000,5,previous_period,27.916945303735634,63.18154639296867,145.62745155791555,53.61777569095316
piecewise_0000,6,previous_period,28.243494916700243,59.43306783665334,145.62745155791555,59.07658948471013
piecewise_0001,1,default,24.24861772916103,21.441639540328104,82.60573399470402,64.89371027191731
piecewise_0001,2,previous_period,7.84012430667566,77.28807644165408,82.60573399470402,18.76135115968774
piecewise_0001,3,previous_period,6.725848968561915,77.14003096076752,82.60573399470402,18.883645215820074
piecewise_0001,4,previous_period,8.083479605700683,77.06768666252664,82.60573399470402,18.94340575438528
piecewise_0001,5,previous_period,7.392985537759451,75.16661908971803,82.60573399470402,20.513796576639137
piecewise_0001,6,previous_period,7.981246160945141,77.54053731009756,82.60573399470402,18.5528040062606
piecewise_0002,1,default,48.93632830502604,-11.743680333122253,107.58704577887802,120.22172451499937
piecewise_0002,2,previous_period,32.84279019455092,25.897713381395636,107.58704577887802,79.72446102755328
piecewise_0002,3,previous_period,30.465403825039772,29.558310576629342,107.58704577887802,75.78613264733687
piecewise_0002,4,previous_period,30.195505540563413,31.242693870200878,107.58704577887802,73.97395442219029
piecewise_0002,5,previous_period,30.467489302198924,29.70538682204905,107.58704577887802,75.6278976598473
piecewise_0002,6,previous_period,30.21341130062322,31.115713926327526,107.58704577887802,74.1105683925353
piecewise_0003,1,default,61.24591971992213,5.368582405629796,173.89630752009828,164.5605409505344
piecewise_0003,2,previous_period,36.55415309072118,48.38435215253861,173.89630752009828,89.75770570931243
piecewise_0003,3,previous_period,31.797315949226828,58.163321254583835,173.89630752009828,72.75243952732448
piecewise_0003,4,previous_period,32.45752059369266,56.80172171366159,173.89630752009828,75.12021085219888
piecewise_0003,5,previous_period,32.09033675758694,57.58224039024885,173.89630752009828,73.76291769410889
piecewise_0003,6,previous_period,32.17700258451418,57.399967260535554,173.89630752009828,74.07988393628165
piecewise_0004,1,default,68.51602648876101,-2.8499182103561393,175.17770378352833,180.17012506413886
piecewise_0004,2,previous_period,48.10409515655144,40.48522172398202,175.17770378352833,104.25662199578643
piecewise_0004,3,previous_period,45.784962757583315,38.490726273464645,175.17770378352833,107.75053332806971
piecewise_0004,4,previous_period,45.63658585486184,39.30417049929974,175.17770378352833,106.3255604116921
piecewise_0004,5,previous_period,45.62413308388531,38.74952621176063,175.17770378352833,107.29717353876963
piecewise_0004,6,previous_period,45.62362675906942,39.19329191882066,175.17770378352833,106.51979496296313
piecewise_0005,1,default,77.92584347144415,-11.185775229617878,189.72546089569582,210.9477245048449
piecewise_0005,2,previous_period,37.076447229737596,53.905996550844094,189.72546089569582,87.45206048918897
piecewise_0005,3,previous_period,34.58864122212996,56.54125650766106,189.72546089569582,82.45230139031827
piecewise_0005,4,previous_period,34.64484858443996,56.50299465164188,189.72546089569582,82.5248938729979
piecewise_0005,5,previous_period,34.638080317482974,56.510982268191846,189.72546089569582,82.50973933068391
piecewise_0005,6,previous_period,34.637937209880505,56.511239739732254,189.72546089569582,82.50925084161719
piecewise_0006,1,default,63.4350339312295,7.020938526774989,202.20103466141347,188.00462431733266
piecewise_0006,2,previous_period,33.31182280498553,63.21134756766346,202.20103466141347,74.38703585617574
piecewise_0006,3,previous_period,29.781784234325727,68.95722928531215,202.20103466141347,62.76880357266909
piecewise_0006,4,previous_period,29.887871031775138,68.81935355594439,202.20103466141347,63.047589723997646
