profile,period,policy,rmse_nm,offload_pct,baseline_motor_work_j,assisted_motor_work_j
piecewise_0000,1,default,50.66597494229455,20.42566703629023,189.31829963811313,150.6487741152659
piecewise_0000,2,previous_period,25.299577090191995,67.03236051310175,189.31829963811313,62.413774507418935
piecewise_0000,3,previous_period,24.527272895308325,68.49848193150375,189.31829963811313,59.638138367470106
piecewise_0000,4,previous_period,24.43310773471046,68.64589876722815,189.31829963811313,59.35905132069632
piecewise_0000,5,previous_period,24.442323028354185,68.62897754840225,189.31829963811313,59.39108628445558
piecewise_0000,6,previous_period,24.438493063019354,68.6355847432611,189.31829963811313,59.378577655495015
piecewise_0000,7,previous_period,24.439504271259672,68.63383155685612,189.31829963811313,59.381896758186414
piecewise_0000,8,previous_period,24.43920499716029,68.6343528726224,189.31829963811313,59.38090981204196
piecewise_0000,9,previous_period,24.439289211439892,68.63420699935988,189.31829963811313,59.381185976822174
piecewise_0000,10,previous_period,24.43926081399167,68.63425287339555,189.31829963811313,59.38109912887786
piecewise_0000,11,previous_period,24.439272008927038,68.63423828208806,189.31829963811313,59.381126752893124
piecewise_0000,12,previous_period,24.439272081672737,68.63423915796463,189.31829963811313,59.38112509469849
piecewise_0001,1,default,62.969729087063286,-8.598924801322694,153.62246147609534,166.8323414163657
piecewise_0001,2,previous_period,30.873261730908045,53.35264863684293,153.62246147609534,71.66080937748481
piecewise_0001,3,previous_period,30.840442477538314,53.41316698287499,153.62246147609534,71.56783960466572
piecewise_0001,4,previous_period,30.86604724956112,53.35659868022125,153.62246147609534,71.65474122361765
piecewise_0001,5,previous_period,30.864817432759423,53.35939133514982,153.62246147609534,71.65045107837585
piecewise_0001,6,previous_period,30.8650264145071,53.35893863893787,153.62246147609534,71.65114652143966
piecewise_0001,7,previous_period,30.86501831851476,53.35895796993822,153.62246147609534,71.65111682468111
piecewise_0001,8,previous_period,30.865019803736246,53.35895379954473,153.62246147609534,71.65112323134223
piecewise_0001,9,previous_period,30.865019815974104,53.35895383634232,153.62246147609534,71.65112317481285
piecewise_0001,10,previous_period,30.865019960182867,53.35895424111581,153.62246147609534,71.65112255298988
piecewise_0001,11,previous_period,30.86501975104929,53.35895480534552,153.62246147609534,71.6511216862063
piecewise_0001,12,previous_period,30.865019965685477,53.358954192052344,153.62246147609534,71.65112262836236
piecewise_0002,1,default,47.05317402150559,-1.350084347619962,125.95196228118729,127.6524200094658
piecewise_0002,2,previous_period,43.61226383683701,8.249653145902958,125.95196228118729,115.56136226253082
piecewise_0002,3,previous_period,43.102393241911976,10.855437967284843,125.95196228118729,112.279325147175
piecewise_0002,4,previous_period,42.87890119413595,11.308655781089794,125.95196228118729,111.70848841727977
piecewise_0002,5,previous_period,42.92749873081213,11.279075909981163,125.95196228118729,111.74574484538134
piecewise_0002,6,previous_period,42.879542614099016,11.341333105250984,125.95196228118729,111.66733068627777
piecewise_0002,7,previous_period,42.90507891120015,11.309659662662819,125.95196228118729,111.70722400873956
piecewise_0002,8,previous_period,42.88793560798299,11.331148145651737,125.95196228118729,111.68015884275056
piecewise_0002,9,previous_period,42.89824904765578,11.318249366356802,125.95196228118729,111.69640510838285
piecewise_0002,10,previous_period,42.891656952033095,11.326494330089387,125.95196228118729,111.68602041477229
piecewise_0002,11,previous_period,42.89572751090273,11.321396907694215,125.95196228118729,111.69244071830477
piecewise_0002,12,previous_period,42.893159879730334,11.324611760338488,125.95196228118729,111.68839154831485
piecewise_0003,1,default,57.39060208672659,-7.57778637648725,157.5222513600131,169.45895106350815
piecewise_0003,2,previous_period,31.696248188782032,45.50054496723806,157.5222513600131,85.84876854654456
piecewise_0003,3,previous_period,31.993235192864464,44.560625621574765,157.5222513600131,87.3293506608017
piecewise_0003,4,previous_period,31.97084408745677,44.62033245942554,157.5222513600131,87.23529910560329
piecewise_0003,5,previous_period,31.983738789967934,44.59303671168695,157.5222513600131,87.27829598196665
piecewise_0003,6,previous_period,31.96954529382345,44.604993861449515,157.5222513600131,87.25946081046217
piecewise_0003,7,previous_period,31.9798939740311,44.591652996592416,157.5222513600131,87.28047564113598
piecewise_0003,8,previous_period,31.96786724401408,44.60393360414285,157.5222513600131,87.26113095164183
piecewise_0003,9,previous_period,31.977169895463913,44.595350248299724,157.5222513600131,87.27465164700817
piecewise_0003,10,previous_period,31.967737671141343,44.60276656030986,157.5222513600131,87.26296930536193
piecewise_0003,11,previous_period,31.975262982711843,44.59960980696843,157.5222513600131,87.26794189429523
piecewise_0003,12,previous_period,31.96808147614398,44.601793268170276,157.5222513600131,87.26450245705252
piecewise_0004,1,default,46.485062482215646,20.225911981173418,167.9839766833158,134.00768541687347
piecewise_0004,2,previous_period,29.27203514867106,64.33515042485682,167.9839766833158,59.91123259444816
piecewise_0004,3,previous_period,28.820136706498676,66.71285529689024,167.9839766833158,55.9170693966135
piecewise_0004,4,previous_period,28.80948892645274,66.3826382726991,167.9839766833158,56.47178108553507
piecewise_0004,5,previous_period,28.823842563530764,66.5174091640876,167.9839766833158,56.245387582769126
piecewise_0004,6,previous_period,28.82418150722007,66.45835487729393,167.9839766833158,56.34458932212709
piecewise_0004,7,previous_period,28.82509146667899,66.48017965950572,167.9839766833158,56.307927185065246
piecewise_0004,8,previous_period,28.824888272300868,66.4714569413416,167.9839766833158,56.322579953912225
piecewise_0004,9,previous_period,28.82498817398048,66.47484237482632,167.9839766833158,56.316892968116605
piecewise_0004,10,previous_period,28.82495324284978,66.47351441381639,167.9839766833158,56.3191237298299
piecewise_0004,11,previous_period,28.824967917189007,66.47403057388492,167.9839766833158,56.318256663620744
piecewise_0004,12,previous_period,28.82496111186111,66.4738316253904,167.9839766833158,56.31859086521338
piecewise_0005,1,default,76.18136925754324,-8.910526573557842,195.92802051726227,213.38623885049878
