profile,family,spring_00,spring_01,spring_02,spring_03,spring_04,spring_05,spring_06,spring_07,spring_08,spring_09,spring_10,spring_11,spring_12,spring_13,spring_14,spring_15,spring_16,spring_17,spring_18,spring_19,spring_20,spring_21,spring_22,spring_23,spring_24,spring_25,spring_26,spring_27,spring_28,spring_29,spring_30,spring_31,spring_32,spring_33,spring_34,spring_35,spring_36,spring_37,spring_38,spring_39
medium_roughness_0113,medium_roughness,16.236000061035156,22.610000610351562,80.15699768066406,51.81800079345703,13.890999794006348,22.341999053955078,33.98899841308594,86.08599853515625,10.29699993133545,112.1510009765625,14.617000579833984,70.55899810791016,29.790000915527344,16.381999969482422,33.27899932861328,26.10099983215332,8.39799976348877,22.9060001373291,117.35600280761719,46.9010009765625,7.519000053405762,54.3390007019043,5.066406447440386e-05,4.336494384915568e-06,2.0233135273883818e-06,1085.4022216796875,3.515001708365162e-06,1.4486276086245198e-05,3.254822331655305e-06,1371.163818359375,6.92299181537237e-06,7.275685675267596e-06,2.6984644136973657e-06,0.0031018692534416914,8.82202948560007e-06,6.35986725683324e-06,5.599563337455038e-06,1270.05224609375,2.0681131900346372e-06,1344.51025390625
low_roughness_0001,low_roughness,16.236000061035156,22.610000610351562,80.15699768066406,51.81800079345703,13.890999794006348,22.341999053955078,33.98899841308594,86.08599853515625,10.29699993133545,112.1510009765625,14.617000579833984,70.55899810791016,29.790000915527344,16.381999969482422,33.27899932861328,26.10099983215332,8.39799976348877,22.9060001373291,117.35600280761719,46.9010009765625,7.519000053405762,54.3390007019043,5.4406576964538544e-05,0.00018168403767049313,299.28106689453125,3.572366767912172e-05,8.900965622160584e-05,4.843260103370994e-05,1042.1588134765625,1.702791269053705e-05,9.094318374991417e-05,9.663842502050102e-05,0.00036083703162148595,2.5985260435845703e-05,0.00016534262977074832,5.369244172470644e-05,0.0029862895607948303,2.366736953263171e-05,1063.1292724609375,2.8089341867598705e-05
low_roughness_0213,low_roughness,16.236000061035156,22.610000610351562,80.15699768066406,51.81800079345703,13.890999794006348,22.341999053955078,33.98899841308594,86.08599853515625,10.29699993133545,112.1510009765625,14.617000579833984,70.55899810791016,29.790000915527344,16.381999969482422,33.27899932861328,26.10099983215332,8.39799976348877,22.9060001373291,117.35600280761719,46.9010009765625,7.519000053405762,54.3390007019043,2.2450522010331042e-05,1.359770612907596e-05,5.756412974733394e-06,2.009355193877127e-05,9.911597771861125e-06,1.7488779121777043e-05,8.323714610014576e-06,1.936344960995484e-05,2.6314139176975004e-05,2.6077857910422608e-05,7.718137567280792e-06,1.2380163752823137e-05,2.5081953936023638e-05,1.7491549442638643e-05,1.6338573914254084e-05,1.8074446415994316e-05,5.636885816784343e-06,2.267166019009892e-05
medium_roughness_0267,medium_roughness,16.236000061035156,22.610000610351562,80.15699768066406,51.81800079345703,13.890999794006348,22.341999053955078,33.98899841308594,86.08599853515625,10.29699993133545,112.1510009765625,14.617000579833984,70.55899810791016,29.790000915527344,16.381999969482422,33.27899932861328,26.10099983215332,8.39799976348877,22.9060001373291,117.35600280761719,46.9010009765625,7.519000053405762,54.3390007019043,0.000833276950288564,0.0008493129280395806,146.67771911621094,0.0004389487439766526,0.002429916989058256,0.0005933289648965001,0.0009144553914666176,0.00040977736352942884,0.0005805854452773929,46.294734954833984,0.0010148683795705438,0.00033733787131495774,0.0016299976268783212,0.0007091549341566861,0.0026152157224714756,0.00045127415796741843,79.58076477050781,0.0004047334659844637
low_roughness_0125,low_roughness,16.236000061035156,22.610000610351562,80.15699768066406,51.81800079345703,13.890999794006348,22.341999053955078,33.98899841308594,86.08599853515625,10.29699993133545,112.1510009765625,14.617000579833984,70.55899810791016,29.790000915527344,16.381999969482422,33.27899932861328,26.10099983215332,8.39799976348877,22.9060001373291,117.35600280761719,46.9010009765625,7.519000053405762,54.3390007019043,2.3521874027210288e-05,0.00012043506285408512,396.6613464355469,1.7243770344066434e-05,3.8566329749301076e-05,2.183013566536829e-05,1034.9141845703125,1.2007499208266381e-05,3.985372313763946e-05,4.0119935874827206e-05,0.0003213294839952141,1.2068459000147413e-05,7.104996620910242e-05,2.361832775932271e-05,0.014620224013924599,1.936438820848707e-05,1123.4696044921875,1.491208968218416e-05
medium_roughness_0268,medium_roughness,16.236000061035156,22.610000610351562,80.15699768066406,51.81800079345703,13.890999794006348,22.341999053955078,33.98899841308594,86.08599853515625,10.29699993133545,112.1510009765625,14.617000579833984,70.55899810791016,29.790000915527344,16.381999969482422,33.27899932861328,26.10099983215332,8.39799976348877,22.9060001373291,117.35600280761719,46.9010009765625,7.519000053405762,54.3390007019043,7.608403393533081e-05,0.0001685189054114744,0.00021394529903773218,5.752469223807566e-05,0.0001056167675415054,7.1568283601664e-05,0.04491919279098511,4.754846668220125e-05,0.00011612189700827003,0.00013652749476023018,0.00014996700338087976,4.0050588722806424e-05,0.00019015581347048283,7.6452357461676e-05,0.00035412670695222914,8.087629976216704e-05,408.8023376464844,5.127113763592206e-05
high_roughness_0144,high_roughness,16.236000061035156,22.610000610351562,80.15699768066406,51.81800079345703,13.890999794006348,22.341999053955078,33.98899841308594,86.08599853515625,10.29699993133545,112.1510009765625,14.617000579833984,70.55899810791016,29.790000915527344,16.381999969482422,33.27899932861328,26.10099983215332,8.39799976348877,22.9060001373291,117.35600280761719,46.9010009765625,7.519000053405762,54.3390007019043,410.4324951171875,8.709755638847128e-05,2.5023919079103507e-05,0.012044916860759258,5.811129813082516e-05,0.0002904820430558175,2.6116160370293073e-05,0.00013966381084173918,0.00038606414454989135,0.0002838543732650578,3.732255208888091e-05,0.03674142435193062,0.000132007131469436,0.00030206155497580767,6.89722437527962e-05,5.891414184588939e-05,1.8227030523121357e-05,222.185302734375
low_roughness_0015,low_roughness,16.236000061035156,22.610000610351562,80.15699768066406,51.81800079345703,13.890999794006348,22.341999053955078,33.98899841308594,86.08599853515625,10.29699993133545,112.1510009765625,14.617000579833984,70.55899810791016,29.790000915527344,16.381999969482422,33.27899932861328,26.10099983215332,8.39799976348877,22.9060001373291,117.35600280761719,46.9010009765625,7.519000053405762,54.3390007019043,2.8532140277093276e-05,9.30962705751881e-05,188.53968811035156,1.911232538986951e-05,4.3483509216457605e-05,2.5106051907641813e-05,1104.627197265625,1.047790010488825e-05,4.763547258335166e-05,5.094949665362947e-05,0.00016828654042910784,1.3495401617547031e-05,8.20314307929948e-05,2.767196019703988e-05,0.0011876093922182918,1.5388131942017935e-05,1141.254150390625,1.56160349433776e-05
low_roughness_0226,low_roughness,16.236000061035156,22.610000610351562,80.15699768066406,51.81800079345703,13.890999794006348,22.341999053955078,33.98899841308594,86.08599853515625,10.29699993133545,112.1510009765625,14.617000579833984,70.55899810791016,29.790000915527344,16.381999969482422,33.27899932861328,26.10099983215332,8.39799976348877,22.9060001373291,117.35600280761719,46.9010009765625,7.519000053405762,54.3390007019043,2.250145007565152e-05,5.962143404758535e-05,402.843994140625,1.605599572940264e-05,3.1008486985228956e-05,1.9989653083030134e-05,1191.6998291015625,1.0201892109762412e-05,3.714266495080665e-05,3.743361958186142e-05,0.00031525330268777907,1.0761529665614944e-05,6.212276639416814e-05,2.150202817574609e-05,0.0046363575384020805,1.7143780496553518e-05,1212.345947265625,1.3792659046885092e-05
low_roughness_0223,low_roughness,16.236000061035156,22.610000610351562,80.15699768066406,51.81800079345703,13.890999794006348,22.341999053955078,33.98899841308594,86.08599853515625,10.29699993133545,112.1510009765625,14.617000579833984,70.55899810791016,29.790000915527344,16.381999969482422,33.27899932861328,26.10099983215332,8.39799976348877,22.9060001373291,117.35600280761719,46.9010009765625,7.519000053405762,54.3390007019043,2.836555904650595e-05,4.0370443457504734e-05,2.0897026843158528e-05,2.001698885578662e-05,2.3857199266785756e-05,2.3536147637059912e-05,3.710938835865818e-05,1.2714447620965075e-05,4.3994350562570617e-05,4.577411527861841e-05,2.5207655198755674e-05,1.3510004464478698e-05,5.3859468607697636e-05,2.5253251806134358e-05,5.312581197358668e-05,1.777286161086522e-05,2.9996543162269518e-05,1.7512445992906578e-05
