profile,family,residual_rmse_nm,peak_abs_residual_nm,mean_abs_residual_nm,offload_pct,baseline_energy_burden_j,assisted_energy_burden_j,mean_stiffness_n_per_m
low_roughness_0367,low_roughness,89.99699241175442,116.01556987881106,82.56070088048591,10.02016908649419,799.3502237260168,719.2539797154003,402.9414740148932
medium_roughness_0070,medium_roughness,43.84103444205564,87.2158026778292,34.039247365304234,-1.1630656179261678,429.3238576037386,434.31717578108197,248.30118212923406
low_roughness_0116,low_roughness,61.7898947009966,84.86432430277742,54.81152667390002,12.042455671239733,500.5958867496615,440.31184899578403,164.10857891738414
high_roughness_0145,high_roughness,67.16797884098948,106.58686093898515,58.02178971294821,-0.41531943051081005,391.7803668158118,393.4075068041244,188.34466786794366
low_roughness_0148,low_roughness,2.9894101190591424,5.326383114787807,2.6183659682234213,-109.29483976204705,6.174989557866441,12.923934500459705,129.25340191721915
medium_roughness_0300,medium_roughness,65.40990881421384,112.69619343533466,55.459096969533036,12.372551799976907,328.64917366765735,287.9868844154304,416.0430819347501
high_roughness_0175,high_roughness,18.046634337655913,37.90561762047385,15.588275602086918,-0.9918329928859954,76.15150421192557,76.90679995527842,302.4159757383168
low_roughness_0328,low_roughness,48.90773539405891,66.98963258825032,43.87129499807465,22.04678779500748,290.1253766089789,226.16205048853107,429.0118584342301
medium_roughness_0231,medium_roughness,29.604263551081363,68.54228756568756,23.02919440401792,6.63041964739033,299.63316488275774,279.7662286482739,93.86606781333685
low_roughness_0094,low_roughness,33.32395721197112,60.35582113282399,27.15661383876942,25.037120211118996,325.0294381134085,243.6514269714298,247.53639198355376
low_roughness_0081,low_roughness,51.949735371633366,65.38387569872344,47.31343467558442,11.87391427674018,593.4425960061462,522.9777308747149,287.1261489991099
medium_roughness_0210,medium_roughness,32.74507595937575,58.16461368835929,26.97633919759055,20.779658055478855,375.77545331272717,297.69059905791687,253.0214371498674
low_roughness_0109,low_roughness,28.30525433762938,37.26437296617128,25.476220196980513,18.724278263653215,138.25006820457986,112.36374073426397,247.89281156659126
medium_roughness_0331,medium_roughness,55.76259536083347,99.64878372531278,46.366889667596205,-0.6529241037136212,512.3978567674717,515.7434258812185,128.3485591381788
medium_roughness_0095,medium_roughness,14.144059234333588,27.853447356374147,11.453144820451037,-6.508422096022406,83.36527325323598,88.79103711805905,128.6147143766284
high_roughness_0194,high_roughness,85.67971444619704,110.23757206203102,75.8503464881259,14.121593409007815,925.9347062627851,795.1779718114637,252.1247558232397
medium_roughness_0061,medium_roughness,20.304400975710674,37.30640748385065,16.71753884427673,48.79910179297235,496.02625272581713,253.96989673827935,112.95603164881467
high_roughness_0209,high_roughness,42.72968714286973,65.58317932253792,37.3010288453151,17.0032173357532,381.85136635831384,316.92434863686657,210.4910982556641
high_roughness_0178,high_roughness,40.075757271941434,72.49489869225255,34.09766035120582,3.813688086545961,368.3134270532675,354.2671017645879,264.760790656507
medium_roughness_0173,medium_roughness,24.27154668279224,59.806365038012295,20.154252568213362,-2.355680528015217,280.53236391902396,287.1408101906452,308.4700134553015
low_roughness_0127,low_roughness,61.10404339821653,87.52661494111796,54.11678241514714,12.250416987137251,253.62641349831623,222.55612025525153,433.28411801122127
low_roughness_0249,low_roughness,26.585479145695157,38.862127614375765,23.703568381528637,6.4885471101211785,229.8129070805328,214.9013883394734,128.86319521777332
medium_roughness_0053,medium_roughness,89.49417096212447,107.49320192719807,83.88753638490896,1.142707104590082,747.6647327835034,739.1211147634718,279.49853492230176
high_roughness_0251,high_roughness,48.59335585205457,97.46455660984584,42.57079668250278,9.004317698167572,732.5629062329298,666.6006148167874,223.54878946691753
medium_roughness_0339,medium_roughness,15.956711412833574,51.03388368520721,12.404288145528545,44.42715548318259,206.65353700465823,114.84324880810246,177.1883050531149
high_roughness_0260,high_roughness,52.57138235053377,96.45351392706647,46.2671835476511,-0.2779421571711704,286.5381303743991,287.33454063507963,188.28549672365187
high_roughness_0036,high_roughness,47.06384718369042,90.72336000647648,38.435488617885994,18.762056016908506,373.24880092388594,303.21965181210714,333.20155016444625
low_roughness_0124,low_roughness,57.36063958641782,84.59466564951433,52.7295219396765,18.05176180342988,381.9887036221234,313.03301272824797,352.838849407807
high_roughness_0263,high_roughness,56.617917484067505,81.8642251564296,52.14039222423721,-0.3683488572391631,556.8072289953409,558.8582220603703,248.29934766814114
high_roughness_0174,high_roughness,27.41249110261973,41.463049328393716,25.095882660810183,-0.7050651533112623,210.25322087434535,211.73564306844492,128.3150804091245
high_roughness_0041,high_roughness,9.421534066118856,22.447262908606664,7.068074699100839,48.32564118083878,144.4763772166009,74.65724157183124,203.79952354580163
medium_roughness_0083,medium_roughness,43.21626660405176,112.12074970307651,30.537994018953476,42.955384408237045,856.8579190321069,488.7913060794449,200.94038132950664
low_roughness_0150,low_roughness,17.24694130059751,34.12425201587298,14.945413248492878,39.01242091795039,121.4951276380557,74.09693704909634,255.83299214467405
medium_roughness_0043,medium_roughness,77.83735750154655,113.16126726281828,69.46472780770736,5.906993373423922,618.3868981048646,581.8588250116885,387.69319489225745
medium_roughness_0091,medium_roughness,53.77257470716182,104.4763049265991,48.131516816399525,-0.3224446463888481,282.512959118062,283.4239070300929,188.2922072548419
medium_roughness_0276,medium_roughness,33.89830470708447,71.04134046620656,27.690419387822374,34.23659378881385,602.5773802874952,396.2754103351894,202.45867122076453
medium_roughness_0127,medium_roughness,24.336421109362327,31.409780206286097,22.236187448312094,18.30444330687298,253.0857079199256,206.75977799592468,295.16667416989804
medium_roughness_0314,medium_roughness,57.223709736736886,88.64643419321968,48.3610941967964,-0.2637418834639673,683.1885090342776,684.990363275614,68.37986625172198
medium_roughness_0289,medium_roughness,29.362429208408173,39.48228311726189,26.48166845370172,20.440101659439243,218.78920240427243,174.06846701296286,313.43246961571276
low_roughness_0092,low_roughness,32.02749201999487,41.89695588744903,29.401151992807286,13.904298410156033,141.4328624786341,121.7676152295792,430.42665511146186
high_roughness_0388,high_roughness,38.210260907027404,96.64965070315583,30.30752285934678,-0.7154010447826137,376.87130827750514,379.5674495544083,242.06103254519402
