iteration,residual_rmse_nm,loss,energy_ratio
1,140.70945739746094,519641.9375,2.524566411972046
2,101.02913665771484,194140.5,1.8020541667938232
3,77.733154296875,90379.359375,1.3957420587539673
4,64.76922607421875,53918.38671875,1.185285210609436
5,58.328712463378906,40311.7578125,1.084859848022461
6,55.3721923828125,34892.7734375,1.0380256175994873
7,54.05913543701172,32617.958984375,1.0161397457122803
8,53.48103713989258,31626.4609375,1.0057346820831299
9,53.22847366333008,31184.546875,1.0006555318832397
10,53.12078857421875,30986.63671875,0.9981089234352112
11,53.07719421386719,30898.5234375,0.9967858195304871
12,53.06075668334961,30858.787109375,0.9960541129112244
13,53.05416488647461,30838.13671875,0.9955928325653076
14,53.04917526245117,30822.091796875,0.9952288269996643
15,53.0418815612793,30803.501953125,0.9948692321777344
16,53.03058624267578,30778.93359375,0.9944620728492737
17,53.01498794555664,30747.21484375,0.9939776062965393
18,52.996009826660156,30709.0,0.9934006333351135
19,52.97630310058594,30668.201171875,0.9927605986595154
20,52.96120071411133,30633.798828125,0.9921573996543884
21,52.95920181274414,30618.34765625,0.9916887283325195
22,52.98136520385742,30637.638671875,0.9914628863334656
23,53.03706359863281,30704.9296875,0.9915639162063599
24,53.12601852416992,30819.009765625,0.9919535517692566
25,53.22877883911133,30954.583984375,0.9925264716148376
26,53.31003189086914,31062.2734375,0.9929879903793335
27,53.3411979675293,31103.068359375,0.9931449294090271
28,53.31908416748047,31072.84375,0.9929885268211365
29,53.263336181640625,30998.935546875,0.9926726818084717
30,53.200538635253906,30918.576171875,0.9924145340919495
31,53.1488037109375,30855.4921875,0.992309033870697
32,53.114383697509766,30816.4921875,0.9923426508903503
33,53.09554672241211,30798.00390625,0.9924620985984802
34,53.087745666503906,30793.748046875,0.9926321506500244
35,53.08654022216797,30797.2578125,0.9928062558174133
36,53.08842468261719,30803.59765625,0.9929536581039429
37,53.091190338134766,30809.66796875,0.9930553436279297
38,53.09365463256836,30813.8671875,0.9931027889251709
39,53.09545135498047,30815.8359375,0.9930985569953918
40,53.0968017578125,30815.9921875,0.9930484890937805
41,53.09829330444336,30815.2734375,0.992961585521698
42,53.10077667236328,30815.15625,0.9928552508354187
43,53.10508728027344,30817.05078125,0.9927449226379395
44,53.111812591552734,30821.974609375,0.9926428198814392
45,53.120967864990234,30830.19140625,0.9925572872161865
46,53.131752014160156,30840.8828125,0.9924927949905396
47,53.14234161376953,30851.84375,0.9924454092979431
48,53.15042495727539,30860.17578125,0.992408037185669
49,53.15351867675781,30862.556640625,0.9923651814460754
50,53.15061950683594,30857.619140625,0.9923096299171448
51,53.14211654663086,30845.826171875,0.9922415614128113
52,53.129390716552734,30828.90625,0.9921654462814331
53,53.114444732666016,30809.375,0.9920879602432251
54,53.09907531738281,30789.3828125,0.9920111894607544
55,53.084625244140625,30770.515625,0.991936206817627
56,53.07200622558594,30753.919921875,0.9918662905693054
57,53.061859130859375,30740.5234375,0.9918081760406494
58,53.054115295410156,30730.08203125,0.9917558431625366
59,53.04792404174805,30721.150390625,0.9916934370994568
60,53.04268264770508,30712.92578125,0.9916167855262756
61,53.038230895996094,30705.232421875,0.9915266036987305
62,53.03458023071289,30698.23046875,0.9914279580116272
63,53.03164291381836,30691.984375,0.9913267493247986
64,53.0292854309082,30686.46875,0.9912276864051819
65,53.02714920043945,30681.30859375,0.9911320805549622
66,53.024803161621094,30675.958984375,0.99103844165802
67,53.02167510986328,30669.7265625,0.9909455180168152
68,53.01741027832031,30662.177734375,0.990852415561676
69,53.01165771484375,30652.888671875,0.9907585382461548
70,53.00450134277344,30641.955078125,0.9906639456748962
71,52.996219635009766,30629.708984375,0.9905688762664795
72,52.98710250854492,30616.46875,0.9904726147651672
73,52.9775505065918,30602.673828125,0.9903743267059326
74,52.967926025390625,30588.732421875,0.990273654460907
75,52.95853042602539,30574.982421875,0.990170419216156
76,52.94956588745117,30561.654296875,0.9900642037391663
77,52.9411506652832,30548.84375,0.9899535775184631
78,52.93327713012695,30536.48046875,0.9898366928100586
79,52.925880432128906,30524.49609375,0.9897134900093079
80,52.91874694824219,30512.662109375,0.9895846843719482
81,52.911678314208984,30500.76171875,0.9894507527351379
82,52.904502868652344,30488.5859375,0.9893113374710083
83,52.89690399169922,30475.771484375,0.9891663193702698
84,52.888587951660156,30461.927734375,0.9890139102935791
85,52.879180908203125,30446.560546875,0.9888519048690796
86,52.86851501464844,30429.416015625,0.9886777997016907
87,52.8567008972168,30410.68359375,0.9884940981864929
88,52.84425354003906,30391.19140625,0.988308846950531
89,52.831790924072266,30371.91796875,0.9881319999694824
90,52.8195686340332,30353.193359375,0.9879645109176636
91,52.807308197021484,30334.470703125,0.9877983331680298
92,52.794681549072266,30315.08984375,0.987623393535614
93,52.78156280517578,30294.798828125,0.9874356985092163
94,52.76806640625,30273.720703125,0.9872350692749023
95,52.75442123413086,30252.162109375,0.9870228171348572
96,52.7407112121582,30230.271484375,0.9868012070655823
97,52.72689437866211,30208.013671875,0.9865702986717224
98,52.71284866333008,30185.263671875,0.9863305687904358
99,52.698341369628906,30161.703125,0.9860804080963135
100,52.68318176269531,30137.0390625,0.9858168959617615
101,52.6671257019043,30111.005859375,0.985540509223938
102,52.649818420410156,30083.1015625,0.9852475523948669
103,52.630985260009766,30052.85546875,0.9849326610565186
104,52.61032485961914,30019.81640625,0.9845912456512451
105,52.58740234375,29983.314453125,0.9842168688774109
106,52.561710357666016,29942.546875,0.983801543712616
107,52.53229904174805,29895.943359375,0.9833266735076904
108,52.49815368652344,29841.83984375,0.9827732443809509
109,52.4578857421875,29777.91015625,0.9821130633354187
110,52.40947341918945,29700.94921875,0.9813113212585449
111,52.350284576416016,29607.42578125,0.9803451299667358
112,52.27741241455078,29492.970703125,0.9791711568832397
113,52.1882209777832,29353.04296875,0.9777253866195679
114,52.080997467041016,29186.2109375,0.9760169386863708
115,51.9567985534668,28994.5234375,0.9740666151046753
116,51.82371520996094,28789.0078125,0.9719378352165222
117,51.698604583740234,28594.826171875,0.9698669910430908
118,51.600189208984375,28443.99609375,0.9682872891426086
119,51.53119659423828,28339.783203125,0.967225193977356
120,51.47808837890625,28257.453125,0.9663214683532715
121,51.42576217651367,28174.791015625,0.9653668999671936
122,51.3671760559082,28079.970703125,0.9642049670219421
123,51.305572509765625,27977.794921875,0.9628804326057434
124,51.24911117553711,27882.716796875,0.9616036415100098
125,51.2033576965332,27805.189453125,0.9605446457862854
126,51.16776657104492,27747.478515625,0.9598162770271301
127,51.13875961303711,27704.6875,0.9593826532363892
128,51.113365173339844,27670.908203125,0.9591426849365234
129,51.0893669128418,27640.658203125,0.9589790105819702
130,51.06515121459961,27608.685546875,0.9587574601173401
131,51.04018020629883,27572.240234375,0.9583947658538818
132,51.0151252746582,27532.01953125,0.9578891396522522
133,50.99211502075195,27491.650390625,0.9572916030883789
134,50.97340774536133,27456.25390625,0.9567054510116577
135,50.958885192871094,27427.857421875,0.956214189529419
136,50.94429397583008,27400.599609375,0.9557691812515259
137,50.9213752746582,27362.693359375,0.9552578926086426
138,50.879173278808594,27297.748046875,0.9545003771781921
139,50.80766677856445,27190.0859375,0.953299880027771
140,50.701847076416016,27030.720703125,0.9515019059181213
141,50.563655853271484,26823.65234375,0.9491581320762634
142,50.41584777832031,26605.3984375,0.9467322826385498
143,50.30567932128906,26450.2109375,0.9451896548271179
144,50.24972152709961,26376.1875,0.9445870518684387
145,50.2127799987793,26329.28125,0.9442643523216248
146,50.15803527832031,26254.849609375,0.9435867071151733
147,50.07897186279297,26143.03515625,0.9424258470535278
148,49.99452209472656,26021.10546875,0.9410722255706787
149,49.92725372314453,25921.73046875,0.9398929476737976
150,49.887489318847656,25860.37890625,0.9390861988067627
151,49.87057876586914,25830.939453125,0.9386073350906372
152,49.865966796875,25819.408203125,0.9383355975151062
153,49.86407470703125,25811.92578125,0.9381136298179626
154,49.85982894897461,25800.8515625,0.9378450512886047
155,49.85267639160156,25785.728515625,0.9375342726707458
156,49.84425735473633,25769.041015625,0.937213122844696
157,49.83572006225586,25752.859375,0.9369170069694519
158,49.827239990234375,25737.6875,0.9366589188575745
159,49.818572998046875,25723.13671875,0.9364332556724548
160,49.80944061279297,25708.318359375,0.9362161755561829
161,49.79973602294922,25692.82421875,0.9359952807426453
162,49.78961944580078,25676.642578125,0.9357635378837585
163,49.779685974121094,25660.783203125,0.9355369210243225
164,49.7708625793457,25646.466796875,0.9353262782096863
165,49.763519287109375,25634.0625,0.935130774974823
166,49.75749588012695,25623.3828125,0.9349501729011536
167,49.75222396850586,25613.689453125,0.9347779750823975
168,49.746883392333984,25603.888671875,0.9346041083335876
169,49.74065399169922,25592.951171875,0.9344210624694824
170,49.732948303222656,25580.236328125,0.934227705001831
171,49.72335433959961,25565.369140625,0.9340254068374634
172,49.71180725097656,25548.314453125,0.9338157176971436
173,49.698463439941406,25529.40625,0.933605432510376
174,49.683616638183594,25509.1015625,0.9334006905555725
175,49.66767120361328,25487.888671875,0.9332045912742615
176,49.651039123535156,25466.18359375,0.9330162405967712
177,49.63423156738281,25444.404296875,0.9328319430351257
178,49.61785125732422,25423.08203125,0.9326478838920593
179,49.60247802734375,25402.69140625,0.93245929479599
180,49.588714599609375,25383.798828125,0.9322643280029297
181,49.577056884765625,25366.98828125,0.9320658445358276
182,49.56775665283203,25352.68359375,0.9318708777427673
183,49.56064987182617,25340.83984375,0.9316847920417786
184,49.55492401123047,25330.619140625,0.9315069317817688
185,49.54929733276367,25320.541015625,0.9313308000564575
186,49.5424919128418,25309.107421875,0.9311482310295105
187,49.53377914428711,25295.447265625,0.9309543371200562
188,49.52334213256836,25279.7734375,0.9307498335838318
189,49.511871337890625,25262.9140625,0.9305397272109985
190,49.50020980834961,25245.86328125,0.9303295016288757
191,49.489097595214844,25229.419921875,0.9301209449768066
192,49.47882843017578,25213.89453125,0.9299143552780151
193,49.4694938659668,25199.310546875,0.9297071099281311
194,49.460968017578125,25185.490234375,0.9294973611831665
195,49.453128814697266,25172.361328125,0.9292868971824646
196,49.445701599121094,25159.734375,0.9290796518325806
197,49.438350677490234,25147.328125,0.928878128528595
198,49.43059158325195,25134.603515625,0.9286803603172302
199,49.421939849853516,25120.994140625,0.9284833073616028
200,49.41219711303711,25106.23046875,0.9282842874526978
201,49.40143585205078,25090.408203125,0.9280838966369629
202,49.389976501464844,25073.912109375,0.9278849959373474
203,49.378326416015625,25057.326171875,0.9276896715164185
204,49.366859436035156,25041.0234375,0.9274982810020447
205,49.355777740478516,25025.2421875,0.9273119568824768
206,49.34527587890625,25010.1484375,0.9271292090415955
207,49.335411071777344,24995.80078125,0.9269505739212036
208,49.32620620727539,24982.24609375,0.9267768263816833
209,49.31760025024414,24969.43359375,0.9266083836555481
210,49.30945587158203,24957.2265625,0.9264456033706665
211,49.30155944824219,24945.423828125,0.9262887239456177
212,49.29372024536133,24933.79296875,0.9261365532875061
213,49.28584289550781,24922.205078125,0.9259876608848572
214,49.27787780761719,24910.58203125,0.9258405566215515
215,49.26983642578125,24898.9375,0.9256957769393921
216,49.26184844970703,24887.404296875,0.9255532026290894
217,49.253997802734375,24876.0625,0.925412654876709
218,49.24637985229492,24864.98828125,0.9252733588218689
219,49.23907470703125,24854.25,0.9251345992088318
220,49.23218536376953,24843.947265625,0.9249964356422424
221,49.225711822509766,24834.083984375,0.9248591065406799
222,49.219661712646484,24824.697265625,0.9247236251831055
223,49.21392059326172,24815.67578125,0.9245901703834534
224,49.20836639404297,24806.90234375,0.9244591593742371
225,49.20292282104492,24798.30859375,0.9243308305740356
226,49.19752883911133,24789.83984375,0.9242056012153625
227,49.192176818847656,24781.5,0.9240838885307312
228,49.18681716918945,24773.251953125,0.923966109752655
229,49.18147277832031,24765.11328125,0.923852264881134
230,49.176143646240234,24757.0703125,0.9237415194511414
231,49.1708984375,24749.162109375,0.923632800579071
232,49.16579818725586,24741.435546875,0.9235255718231201
233,49.1609001159668,24733.953125,0.9234198927879333
234,49.156211853027344,24726.708984375,0.9233153462409973
235,49.15168380737305,24719.654296875,0.923211932182312
236,49.147193908691406,24712.66796875,0.9231097102165222
237,49.1427001953125,24705.72265625,0.9230092167854309
238,49.13811492919922,24698.736328125,0.9229106903076172
239,49.133426666259766,24691.705078125,0.9228147864341736
240,49.128639221191406,24684.640625,0.9227214455604553
241,49.1237907409668,24677.560546875,0.9226298928260803
242,49.11897277832031,24670.544921875,0.9225397109985352
243,49.114253997802734,24663.65234375,0.9224504828453064
244,49.109710693359375,24656.953125,0.9223619103431702
245,49.10538864135742,24650.486328125,0.9222736954689026
246,49.10129928588867,24644.25390625,0.922185480594635
247,49.0974006652832,24638.21484375,0.9220972657203674
248,49.093631744384766,24632.3125,0.9220092296600342
249,49.089881896972656,24626.443359375,0.921921968460083
250,49.08607482910156,24620.548828125,0.9218358397483826
251,49.08220291137695,24614.61328125,0.9217506051063538
252,49.07829284667969,24608.6484375,0.9216658473014832
253,49.074398040771484,24602.71875,0.9215817451477051
254,49.070594787597656,24596.884765625,0.9214977622032166
255,49.06690979003906,24591.16015625,0.9214135408401489
256,49.063331604003906,24585.54296875,0.9213290810585022
257,49.05989456176758,24580.052734375,0.9212441444396973
258,49.056575775146484,24574.677734375,0.921159029006958
259,49.05327606201172,24569.328125,0.9210740327835083
260,49.04991912841797,24563.9375,0.9209898114204407
261,49.046470642089844,24558.4765625,0.9209062457084656
262,49.042945861816406,24552.943359375,0.9208229184150696
263,49.03934860229492,24547.33984375,0.9207398891448975
264,49.03574752807617,24541.732421875,0.920656681060791
265,49.03213882446289,24536.115234375,0.9205731749534607
266,49.028507232666016,24530.478515625,0.9204897284507751
267,49.0248908996582,24524.841796875,0.920405924320221
268,49.02131271362305,24519.2421875,0.9203218221664429
269,49.01774978637695,24513.65625,0.9202376008033752
270,49.01416778564453,24508.04296875,0.9201530814170837
271,49.01057815551758,24502.41796875,0.9200683236122131
272,49.006980895996094,24496.779296875,0.919983446598053
273,49.00334930419922,24491.107421875,0.9198984503746033
274,48.999717712402344,24485.4453125,0.9198136329650879
275,48.99610900878906,24479.794921875,0.9197285175323486
276,48.99253845214844,24474.177734375,0.919643223285675
277,48.988948822021484,24468.55078125,0.9195582270622253
278,48.985328674316406,24462.8984375,0.9194732904434204
279,48.98161697387695,24457.1640625,0.9193887114524841
280,48.977848052978516,24451.376953125,0.919304370880127
281,48.9740104675293,24445.53125,0.9192203879356384
282,48.97012710571289,24439.64453125,0.9191367030143738
283,48.96614074707031,24433.669921875,0.9190532565116882
284,48.96210861206055,24427.64453125,0.9189699292182922
285,48.958038330078125,24421.5859375,0.918886661529541
286,48.95392990112305,24415.50390625,0.918803870677948
287,48.94975280761719,24409.359375,0.9187212586402893
288,48.94552993774414,24403.173828125,0.9186388850212097
289,48.9412956237793,24396.974609375,0.9185563921928406
290,48.93706130981445,24390.78125,0.918474018573761
291,48.932884216308594,24384.646484375,0.9183915257453918
292,48.928810119628906,24378.59375,0.918308436870575
293,48.92485809326172,24372.65234375,0.9182248711585999
294,48.92097854614258,24366.783203125,0.9181410670280457
295,48.917144775390625,24360.94921875,0.918056845664978
296,48.9133415222168,24355.140625,0.9179723858833313
297,48.909515380859375,24349.306640625,0.9178877472877502
298,48.9056282043457,24343.416015625,0.9178032279014587
299,48.90169143676758,24337.4765625,0.917718768119812
300,48.89772415161133,24331.5078125,0.9176342487335205
301,48.89374923706055,24325.52734375,0.9175494909286499
302,48.88978958129883,24319.552734375,0.9174643754959106
303,48.88595962524414,24313.697265625,0.9173787832260132
304,48.882286071777344,24307.974609375,0.9172922968864441
305,48.878719329833984,24302.337890625,0.9172049164772034
306,48.87515640258789,24296.705078125,0.9171173572540283
307,48.87150573730469,24290.978515625,0.9170295596122742
308,48.867801666259766,24285.1953125,0.9169415235519409
309,48.86409378051758,24279.392578125,0.9168529510498047
310,48.86041259765625,24273.61328125,0.9167640805244446
311,48.85670471191406,24267.80078125,0.916674792766571
312,48.85301208496094,24261.98828125,0.9165849089622498
313,48.849361419677734,24256.201171875,0.9164944291114807
314,48.845703125,24250.396484375,0.9164034724235535
315,48.8419303894043,24244.484375,0.9163126349449158
316,48.83804702758789,24238.4609375,0.9162217378616333
317,48.8341064453125,24232.373046875,0.916130542755127
318,48.830108642578125,24226.224609375,0.9160390496253967
319,48.826141357421875,24220.09765625,0.9159470796585083
320,48.822200775146484,24213.98046875,0.9158543944358826
321,48.818267822265625,24207.853515625,0.9157611727714539
322,48.81440734863281,24201.787109375,0.9156672954559326
323,48.810638427734375,24195.80078125,0.9155727028846741
324,48.806854248046875,24189.78515625,0.9154776334762573
