profile,family,spring_00,spring_01,spring_02,spring_03,spring_04,spring_05,spring_06,spring_07,spring_08,spring_09,spring_10,spring_11,spring_12,spring_13,spring_14,spring_15,spring_16,spring_17,spring_18,spring_19
low_roughness_0367,low_roughness,117.35599517822266,46.9010009765625,1199.8104248046875,1199.8624267578125,0.10285824537277222,1199.7838134765625,0.10559722781181335,1199.795654296875,1199.808349609375,0.10961103439331055,0.20291447639465332,0.21409372985363007,0.18988098204135895,0.10684419423341751,0.30017003417015076,0.12416516244411469,693.9879150390625,0.12057369202375412,1199.8304443359375,0.11674704402685165
medium_roughness_0070,medium_roughness,117.35599517822266,46.9010009765625,1199.9376220703125,1199.5672607421875,1199.6175537109375,0.37078699469566345,0.11831878125667572,1199.0067138671875,0.16736795008182526,0.14214010536670685,0.4790095090866089,0.5033473968505859,0.1371585726737976,0.12911337614059448,0.5911847949028015,0.19550351798534393,0.315421998500824,0.18439872562885284,0.13081613183021545,0.17292818427085876
low_roughness_0116,low_roughness,117.35599517822266,46.9010009765625,0.11203105747699738,0.12708571553230286,0.20589284598827362,0.10777527838945389,1199.73046875,0.12893584370613098,0.11413523554801941,1196.673828125,0.29026684165000916,0.2813476026058197,0.10925771296024323,0.14659923315048218,0.26490676403045654,0.1670716106891632,0.1514594703912735,0.19119995832443237,0.10585042089223862,719.0064697265625
high_roughness_0145,high_roughness,117.35599517822266,46.9010009765625,1199.98681640625,0.42050644755363464,0.10032923519611359,1199.7213134765625,0.11106660962104797,1199.91748046875,0.20174002647399902,0.12443471699953079,0.2751627564430237,0.3014087378978729,0.12618093192577362,0.11412669718265533,0.38094276189804077,0.14721518754959106,0.25921669602394104,0.15745049715042114,0.1545129120349884,0.13645663857460022
low_roughness_0148,low_roughness,117.35599517822266,46.9010009765625,1196.197509765625,2.248894453048706,0.2896207869052887,1195.8101806640625,0.34685149788856506,5.678902626037598,0.6910305619239807,0.7151427268981934,3.871469259262085,3.9531121253967285,0.3906025290489197,0.4703037440776825,4.494077205657959,1.1618068218231201,1.7664905786514282,1.2409113645553589,0.34544727206230164,1.1386882066726685
medium_roughness_0300,medium_roughness,117.35599517822266,46.9010009765625,1199.782958984375,1199.861083984375,0.10399755835533142,1199.7412109375,0.10627162456512451,1199.74658203125,1199.777587890625,0.11119023710489273,0.22463592886924744,0.23623734712600708,0.20656731724739075,0.10828555375337601,0.33979532122612,0.12928183376789093,956.0636596679688,0.12370038032531738,1199.821533203125,0.12006273865699768
high_roughness_0175,high_roughness,117.35599517822266,46.9010009765625,1199.7117919921875,1199.8841552734375,0.12159858644008636,1199.5460205078125,0.11498285830020905,1199.9149169921875,1081.049560546875,0.14866361021995544,0.5687596201896667,0.5903543829917908,0.15187734365463257,0.13798491656780243,0.738816499710083,0.22369807958602905,0.4071771204471588,0.20737183094024658,0.35192084312438965,0.19286760687828064
low_roughness_0328,low_roughness,117.35599517822266,46.9010009765625,1199.7420654296875,1199.84130859375,0.10492867231369019,1199.612548828125,0.10739163309335709,1199.665771484375,1199.747314453125,0.11333656311035156,0.2757776379585266,0.29669061303138733,16.821956634521484,0.11041323095560074,0.49192187190055847,0.13894468545913696,1198.8399658203125,0.1287846863269806,1199.8167724609375,0.12427923083305359
medium_roughness_0231,medium_roughness,117.35599517822266,46.9010009765625,0.12339328229427338,0.1399010270833969,0.13799923658370972,0.35412395000457764,1199.946044921875,1.6335294246673584,1.4973336458206177,0.23985543847084045,2.0639843940734863,2.859755277633667,0.6653163433074951,0.21623024344444275,4.023772239685059,0.5619044899940491,4.047330856323242,0.4058244228363037,493.7947082519531,0.3533526659011841
low_roughness_0094,low_roughness,117.35599517822266,46.9010009765625,0.12338659167289734,0.12033972144126892,0.12016943097114563,0.17609000205993652,1199.658935546875,1196.4967041015625,0.12734465301036835,1198.48876953125,0.52228844165802,0.5145792961120605,0.11999388039112091,0.21396735310554504,0.4630255401134491,0.2562325596809387,0.2103804349899292,0.42350685596466064,0.1115211769938469,1188.3236083984375
low_roughness_0081,low_roughness,117.35599517822266,46.9010009765625,1199.787841796875,1199.5709228515625,0.14503173530101776,1199.668701171875,0.11206895112991333,1199.529296875,0.300555944442749,0.12626731395721436,0.41014763712882996,0.47486963868141174,0.23236757516860962,0.11824280768632889,0.7212873101234436,0.16825959086418152,1.1982017755508423,0.15743981301784515,775.40087890625,0.1436021327972412
medium_roughness_0210,medium_roughness,117.35599517822266,46.9010009765625,1199.7855224609375,1199.8511962890625,1199.926025390625,0.4669957756996155,0.11579825729131699,0.22285136580467224,3.3064098358154297,0.29633814096450806,10.785111427307129,6.698419570922852,9.79720401763916,0.3624397814273834,16.5964298248291,1.2692375183105469,389.474609375,0.4786204993724823,856.1423950195312,0.5961422920227051
low_roughness_0109,low_roughness,117.35599517822266,46.9010009765625,0.12014396488666534,0.1229531392455101,0.11186196655035019,1.1505279541015625,1199.6353759765625,1199.6365966796875,0.12108796089887619,1199.25390625,0.41425442695617676,0.4080811142921448,0.11609672009944916,0.1699482947587967,0.3850279450416565,0.21077772974967957,0.18918141722679138,3.337219715118408,0.10913825780153275,1188.1070556640625
medium_roughness_0331,medium_roughness,117.35599517822266,46.9010009765625,1199.8018798828125,1199.7620849609375,0.10972101986408234,0.14189934730529785,0.11215315759181976,0.4841141402721405,0.1359536498785019,0.1271696835756302,0.3201349079608917,0.32858482003211975,0.11907333880662918,0.11868197470903397,0.36851805448532104,0.15818163752555847,0.2096148133277893,0.1524972915649414,0.11581793427467346,0.14810599386692047
medium_roughness_0095,medium_roughness,117.35599517822266,46.9010009765625,1199.431884765625,1199.588134765625,0.1602078080177307,0.2972365617752075,0.1538364589214325,0.46365705132484436,0.3135218024253845,0.2733749449253082,1.4652276039123535,1.497412085533142,0.21105200052261353,0.22174474596977234,1.716817021369934,0.4693295657634735,0.7360787391662598,0.42967689037323,0.19178777933120728,0.41631078720092773
high_roughness_0194,high_roughness,117.35599517822266,46.9010009765625,0.12324567884206772,0.1151425838470459,1199.8460693359375,0.11407318711280823,1199.80126953125,0.11229062080383301,0.10943201184272766,1199.74169921875,0.19441184401512146,0.19018208980560303,0.10521040856838226,76.26380920410156,0.18640342354774475,0.13752897083759308,0.12936614453792572,1.273296594619751,0.10389356315135956,1199.6907958984375
