profile,family,roughness_score,rmse_nm,offload_pct,baseline_energy_burden_j,energy_burden_with_spring_j,net_battery_energy_with_spring_j,braking_energy_with_spring_j,regenerated_energy_with_spring_j,mean_abs_residual_nm,peak_abs_residual_nm
medium_roughness_0204,medium_roughness,0.518654,27.626744,45.512902,686.299343,373.944595,210.273914,163.670681,0.000000,24.900433,49.516451
medium_roughness_0134,medium_roughness,0.500420,38.794300,43.232206,880.978189,500.111884,284.436299,215.675585,0.000000,32.829450,86.156116
high_roughness_0006,high_roughness,0.538539,12.865517,60.341504,329.229185,130.567342,98.918566,31.648776,0.000000,8.765633,62.220971
low_roughness_0022,low_roughness,0.291679,41.161282,46.648402,900.126597,480.231919,278.669797,201.562122,0.000000,32.899654,105.620139
medium_roughness_0029,medium_roughness,0.463134,50.327833,47.125880,1373.765976,726.366672,401.000369,325.366303,0.000000,48.334114,99.250156
low_roughness_0054,low_roughness,0.345127,17.234257,39.065054,314.824046,191.837862,111.250827,80.587036,0.000000,13.408269,67.539416
medium_roughness_0217,medium_roughness,0.525426,29.290543,34.627945,523.545277,342.252305,182.793015,159.459290,0.000000,23.884347,98.637710
low_roughness_0032,low_roughness,0.319938,32.149027,45.544901,842.171786,458.605478,240.182413,218.423065,0.000000,29.837797,65.566457
low_roughness_0142,low_roughness,0.411898,30.814076,43.863276,636.729120,357.438870,190.676071,166.762799,0.000000,24.217985,86.248443
medium_roughness_0225,medium_roughness,0.527695,33.010788,41.354356,636.774621,373.440575,216.354101,157.086474,0.000000,25.967403,125.749472
high_roughness_0200,high_roughness,0.634605,33.193241,43.177026,762.205956,433.108094,235.980616,197.127478,0.000000,27.646533,79.504796
low_roughness_0045,low_roughness,0.336822,34.569157,53.118732,926.023145,434.131395,209.213851,224.917543,0.000000,30.048662,97.576274
low_roughness_0067,low_roughness,0.360160,28.704167,31.815553,461.266063,314.511715,171.043953,143.467762,0.000000,21.954945,111.631660
low_roughness_0155,low_roughness,0.417467,23.568635,58.656804,671.240838,277.512413,164.327072,113.185341,0.000000,18.498125,72.548162
medium_roughness_0109,medium_roughness,0.488344,34.848137,50.779959,813.047856,400.182490,211.326449,188.856041,0.000000,26.264707,82.635633
medium_roughness_0208,medium_roughness,0.521672,45.056011,49.139458,1295.068678,658.678951,362.569480,296.109470,0.000000,43.728525,84.366327
high_roughness_0141,high_roughness,0.588272,46.019813,38.050317,1050.133844,650.554589,340.649191,309.905398,0.000000,42.923270,90.713933
medium_roughness_0131,medium_roughness,0.498954,28.549977,55.320470,796.114665,355.700291,219.024344,136.675947,0.000000,23.907946,118.148812
low_roughness_0058,low_roughness,0.348760,31.906941,49.604743,911.625645,459.416084,234.569265,224.846819,0.000000,30.138690,51.456421
