profile,family,roughness_score,rmse_nm,offload_pct,baseline_energy_burden_j,energy_burden_with_spring_j,net_battery_energy_with_spring_j,braking_energy_with_spring_j,regenerated_energy_with_spring_j,mean_abs_residual_nm,peak_abs_residual_nm
medium_roughness_0090,medium_roughness,0.480287,35.151217,38.131477,642.826877,397.707497,202.590570,195.116927,0.000000,27.857575,88.444898
medium_roughness_0015,medium_roughness,0.456345,22.104217,50.999446,534.430326,261.873818,124.672890,137.200929,0.000000,17.947500,79.175626
low_roughness_0152,low_roughness,0.416598,40.874333,45.771442,917.410354,497.498408,283.038164,214.460244,0.000000,34.491117,124.975884
low_roughness_0043,low_roughness,0.335613,17.964070,58.345408,441.837622,184.045657,66.108587,117.937069,0.000000,12.804162,69.452392
medium_roughness_0062,medium_roughness,0.471300,19.067096,53.877249,529.995116,244.448327,125.630693,118.817634,0.000000,16.597452,57.238447
low_roughness_0069,low_roughness,0.361275,14.805514,59.476713,443.358765,179.663546,98.819159,80.844386,0.000000,12.092615,61.455763
low_roughness_0173,low_roughness,0.424107,22.075055,39.652170,439.463943,265.206953,128.037792,137.169161,0.000000,17.536415,52.001855
medium_roughness_0238,medium_roughness,0.530860,16.801858,58.421987,339.686386,141.234849,95.925559,45.309290,0.000000,9.593616,85.076460
high_roughness_0002,high_roughness,0.535378,18.297126,47.024259,415.438764,220.081761,110.630114,109.451647,0.000000,14.372849,48.206029
high_roughness_0097,high_roughness,0.568542,26.085378,31.670060,349.789734,239.011114,123.509457,115.501656,0.000000,17.259867,107.401974
low_roughness_0116,low_roughness,0.398728,26.236819,48.199231,560.024578,290.097037,139.456654,150.640383,0.000000,19.360236,74.137470
low_roughness_0216,low_roughness,0.441304,20.141048,59.302251,698.020808,284.078760,130.420387,153.658373,0.000000,18.326912,39.006146
high_roughness_0062,high_roughness,0.557446,33.491686,37.825877,624.023386,387.981065,196.822782,191.158283,0.000000,25.792891,134.469391
medium_roughness_0147,medium_roughness,0.502283,39.282943,32.389923,723.714647,489.304027,268.436811,220.867216,0.000000,32.699509,81.651058
high_roughness_0000,high_roughness,0.534052,24.917498,55.040717,611.704567,275.017990,162.290198,112.727792,0.000000,19.022161,105.630195
low_roughness_0026,low_roughness,0.299867,42.115070,48.452156,1127.455504,581.178999,270.664259,310.514740,0.000000,38.142243,73.116825
low_roughness_0146,low_roughness,0.413396,23.612216,52.894080,678.015077,319.385237,168.357353,151.027884,0.000000,20.408810,49.566759
high_roughness_0249,high_roughness,0.777463,32.781741,47.490634,861.453229,452.343626,252.138677,200.204948,0.000000,29.057251,63.639693
high_roughness_0093,high_roughness,0.567834,44.806406,33.866453,810.026076,535.698979,295.719661,239.979318,0.000000,34.491217,125.558195
low_roughness_0105,low_roughness,0.388702,52.370770,41.587584,1297.722975,758.031340,373.662631,384.368709,0.000000,50.106551,92.436488
medium_roughness_0019,medium_roughness,0.458670,42.489826,47.616273,1074.653038,562.943316,291.710568,271.232748,0.000000,36.508359,80.689867
medium_roughness_0100,medium_roughness,0.485739,18.852195,52.480855,484.471210,230.216577,103.943110,126.273467,0.000000,15.379996,51.153582
high_roughness_0129,high_roughness,0.581641,23.706843,47.781643,534.051645,278.872993,138.589192,140.283802,0.000000,18.840410,67.917625
high_roughness_0058,high_roughness,0.556108,21.341579,51.984561,525.363997,252.255827,119.679512,132.576315,0.000000,16.744346,55.903616
high_roughness_0050,high_roughness,0.551785,21.190937,47.389195,432.082751,227.322216,111.618618,115.703598,0.000000,15.592669,75.224739
high_roughness_0012,high_roughness,0.540446,34.573653,40.828396,754.323881,446.345542,212.330412,234.015130,0.000000,30.301191,82.993422
high_roughness_0005,high_roughness,0.537143,20.024719,32.810337,348.719952,234.303760,103.953024,130.350736,0.000000,15.503042,79.460572
