profile,family,roughness_score,rmse_nm,offload_pct,baseline_energy_burden_j,energy_burden_with_spring_j,net_battery_energy_with_spring_j,braking_energy_with_spring_j,regenerated_energy_with_spring_j,mean_abs_residual_nm,peak_abs_residual_nm
medium_roughness_0149,medium_roughness,0.476875,13.232482,83.944498,984.048373,157.993905,77.515372,80.478532,0.000000,10.397311,40.384635
medium_roughness_0114,medium_roughness,0.469147,8.806238,82.117456,406.666596,72.722333,22.705175,50.017159,0.000000,5.038636,57.300337
medium_roughness_0407,medium_roughness,0.522290,29.945431,80.649254,1050.256055,203.232385,124.499482,78.732903,0.000000,13.742986,157.555792
medium_roughness_0204,medium_roughness,0.486751,15.532988,69.753804,376.906320,113.999823,33.987490,80.012332,0.000000,8.078097,81.357803
high_roughness_0316,high_roughness,0.600109,25.242346,74.446780,979.013305,250.169426,79.964291,170.205136,0.000000,16.818486,95.771853
medium_roughness_0217,medium_roughness,0.489234,5.372918,92.364359,648.640391,49.527849,10.947870,38.579979,0.000000,3.513016,42.932764
high_roughness_0004,high_roughness,0.538712,16.111505,88.018896,629.122648,75.375838,39.150140,36.225698,0.000000,6.014530,135.072271
medium_roughness_0115,medium_roughness,0.469756,27.527352,80.202234,855.833649,169.435940,105.996099,63.439841,0.000000,12.094162,145.316498
medium_roughness_0218,medium_roughness,0.489307,10.849860,85.515036,584.047152,84.599022,31.215609,53.383413,0.000000,6.028925,87.009819
high_roughness_0293,high_roughness,0.592726,16.723284,82.251708,730.731986,129.692447,79.242664,50.449783,0.000000,8.943798,97.133657
high_roughness_0439,high_roughness,0.669975,14.740947,81.531655,684.339311,126.386147,68.071423,58.314724,0.000000,8.654349,82.309888
medium_roughness_0361,medium_roughness,0.513474,15.388599,75.679956,535.353908,130.198306,35.441494,94.756812,0.000000,8.806270,78.166390
high_roughness_0288,high_roughness,0.592126,26.480154,75.483069,879.596868,215.650155,95.436588,120.213567,0.000000,14.822477,142.098117
low_roughness_0482,low_roughness,0.445604,13.988016,89.426126,1021.908231,108.055287,33.410223,74.645064,0.000000,7.435057,104.598596
medium_roughness_0443,medium_roughness,0.527930,16.179735,75.838407,461.965136,111.618137,32.885438,78.732699,0.000000,7.624978,102.936957
low_roughness_0300,low_roughness,0.409179,5.881818,93.174797,1060.954893,72.412324,32.094155,40.318169,0.000000,4.692304,24.273519
medium_roughness_0231,medium_roughness,0.492303,14.458608,84.659487,890.472662,136.603078,53.883679,82.719399,0.000000,9.541473,88.902124
medium_roughness_0379,medium_roughness,0.516844,29.704792,70.919746,809.077759,235.281869,108.999271,126.282598,0.000000,15.565656,153.160645
low_roughness_0192,low_roughness,0.384360,14.204900,86.621224,962.520611,128.773473,96.322960,32.450513,0.000000,8.848059,69.094280
low_roughness_0496,low_roughness,0.448367,24.357067,76.566139,650.901923,152.531452,60.817187,91.714265,0.000000,11.205827,139.432377
high_roughness_0442,high_roughness,0.670265,18.393022,58.013813,434.956164,182.621510,59.456845,123.164665,0.000000,12.105825,64.966335
low_roughness_0148,low_roughness,0.366303,12.740253,83.008770,788.745210,134.017509,35.392820,98.624689,0.000000,8.836570,50.898926
low_roughness_0173,low_roughness,0.376171,7.195410,85.602285,566.282656,81.531763,21.116633,60.415130,0.000000,5.487262,31.403804
medium_roughness_0036,medium_roughness,0.454683,8.051080,85.632156,533.531249,76.656936,20.296529,56.360407,0.000000,5.263512,44.830369
low_roughness_0159,low_roughness,0.371155,9.154406,92.243008,1218.158807,94.492484,34.174398,60.318086,0.000000,6.583440,66.693604
medium_roughness_0279,medium_roughness,0.500611,16.975423,85.450065,862.624851,125.511359,48.943732,76.567627,0.000000,8.877879,82.614040
high_roughness_0180,high_roughness,0.567209,20.457870,76.931436,905.015158,208.774004,78.753841,130.020163,0.000000,14.129226,102.244942
high_roughness_0233,high_roughness,0.578586,18.962007,80.148958,818.911076,162.562385,71.425892,91.136493,0.000000,10.488944,84.812041
medium_roughness_0445,medium_roughness,0.528008,19.726528,72.038256,633.353442,177.096665,93.292242,83.804424,0.000000,11.990446,88.450667
high_roughness_0195,high_roughness,0.570672,13.092248,74.298577,570.761788,146.693901,66.540497,80.153404,0.000000,9.667053,41.824595
