t,theta,theta_dot,tau_target,tau_spring,residual_torque,baseline_mechanical_power,motor_mechanical_power,baseline_energy_burden_power,motor_energy_burden_power,baseline_electrical_draw_power,motor_electrical_draw_power,baseline_braking_power,motor_braking_power,baseline_regenerated_power,motor_regenerated_power
3.6477987421,-0.4193032764,-2.2169946814,-82.3707110174,1.8383133744,-84.2090243918,182.6154282292,186.6909592031,214.8416802696,219.6364225919,214.8416802696,219.6364225919,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3.6792452830,-0.4727038384,-1.6981378704,-86.8298256333,2.0618139026,-88.8916395359,147.4490151865,150.9502594561,173.4694296311,177.5885405366,173.4694296311,177.5885405366,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3.7106918239,-0.5077101846,-1.1132018111,-89.7529654755,2.2040835835,-91.9570490590,99.9131637212,102.3667535582,117.5448984955,120.4314747744,117.5448984955,120.4314747744,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3.7421383648,-0.5229601213,-0.4849479859,-91.0263830759,2.2570660482,-93.2834491241,44.1430611389,45.2376207731,51.9330131046,53.2207303213,51.9330131046,53.2207303213,0.0000000000,0.0000000000,0.0000000000,0.0000000000
3.7735849057,-0.5178602311,0.1621765087,-90.6005262283,2.2359618732,-92.8364881015,-14.6932770271,-15.0558975172,5.8773108108,6.0223590069,0.0000000000,0.0000000000,14.6932770271,15.0558975172,8.8159662163,9.0335385103
3.8050314465,-0.4926089649,0.8029902661,-88.4919662024,2.1298414915,-90.6218076939,-71.0581874881,-72.7684294741,28.4232749952,29.1073717896,0.0000000000,0.0000000000,71.0581874881,72.7684294741,42.6349124928,43.6610576844
3.8364779874,-0.4481889193,1.4125574481,-84.7827529093,1.9566762013,-86.7394291106,-119.7605090886,-122.5244266302,47.9042036354,49.0097706521,0.0000000000,0.0000000000,119.7605090886,122.5244266302,71.8563054531,73.5146559781
3.8679245283,-0.3863286015,1.9671581071,-79.6172221123,1.7053335710,-81.3225556832,-156.6196639390,-159.9743246984,62.6478655756,63.9897298794,0.0000000000,0.0000000000,156.6196639390,159.9743246984,93.9717983634,95.9845948190
3.8993710692,-0.3094351677,2.4452111952,-73.1963789229,1.3787332637,-74.5751121866,-178.9806051936,-182.3518992053,71.5922420774,72.9407596821,0.0000000000,0.0000000000,178.9806051936,182.3518992053,107.3883631162,109.4111395232
3.9308176101,-0.2205007544,2.8281143428,-65.7700761347,0.9928441830,-66.7629203177,-186.0052956443,-188.8131725185,74.4021182577,75.5252690074,0.0000000000,0.0000000000,186.0052956443,188.8131725185,111.6031773866,113.2879035111
3.9622641509,-0.1229860460,3.1009677277,-57.6272917595,0.5703526451,-58.1976444046,-178.7003719791,-180.4690171250,71.4801487916,72.1876068500,0.0000000000,0.0000000000,178.7003719791,180.4690171250,107.2202231875,108.2814102750
3.9937106918,-0.0206856098,3.2531538688,-30.9126831619,0.1158931800,-31.0285763419,-100.5637148240,-100.9407331709,40.2254859296,40.3762932684,0.0000000000,0.0000000000,100.5637148240,100.9407331709,60.3382288944,60.5644399026
4.0251572327,0.0824197607,3.2787507820,-1.4024551303,-6.1120865608,4.7096314305,-4.5983008552,15.4417077356,1.8393203421,18.1667149830,0.0000000000,18.1667149830,4.5983008552,0.0000000000,2.7589805131,0.0000000000
4.0566037736,0.1823179500,3.1767624204,16.9064584948,-0.8640180010,17.7704764958,53.7078020084,56.4525819245,63.1856494216,66.4148022641,63.1856494216,66.4148022641,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.0880503145,0.2751216429,2.9511574337,-40.9323620914,-1.2401254750,-39.6922366165,-120.7978446634,-117.1380391493,48.3191378654,46.8552156597,0.0000000000,0.0000000000,120.7978446634,117.1380391493,72.4787067980,70.2828234896
4.1194968553,0.3572195906,2.6107147367,-92.0989516936,-54.9284167591,-37.1705349345,-240.4440904238,-97.0416633256,96.1776361695,38.8166653303,0.0000000000,0.0000000000,240.4440904238,97.0416633256,144.2664542543,58.2249979954
4.1509433962,0.4254171345,2.1686818979,-63.3643554984,-84.2801745900,20.9158190916,-137.4171307441,45.3597582444,54.9668522976,53.3644214640,0.0000000000,53.3644214640,137.4171307441,0.0000000000,82.4502784464,0.0000000000
4.1823899371,0.4770605194,1.6422596394,-36.5496624495,-37.0120298958,0.4623674463,-60.0240354760,0.7593273957,24.0096141904,0.8933263478,0.0000000000,0.8933263478,60.0240354760,0.0000000000,36.0144212856,0.0000000000
4.2138364780,0.5101401581,1.0519325095,-19.3737868011,-20.4699370735,1.0961502724,-20.3799161674,1.1530761068,8.1519664670,1.3565601256,0.0000000000,1.3565601256,20.3799161674,0.0000000000,12.2279497004,0.0000000000
4.2452830189,0.5233688301,0.4206717718,-12.5050894506,-7.3205212831,-5.1845681674,-5.2605381353,-2.1810014768,2.1042152541,0.8724005907,0.0000000000,0.0000000000,5.2605381353,2.1810014768,3.1563228812,1.3086008861
4.2767295597,0.5162317713,-0.2269584698,-16.2108504374,-13.9123537286,-2.2984967088,3.6791898091,0.5216632958,4.3284585990,0.6137215245,4.3284585990,0.6137215245,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.3081761006,0.4890067044,-0.8657571286,-30.3468683370,-31.3883712751,1.0415029381,26.2730175940,-0.9016885932,30.9094324636,0.3606754373,30.9094324636,0.0000000000,0.0000000000,0.9016885932,0.0000000000,0.5410131559
4.3396226415,0.4427530321,-1.4708667795,-54.3630715373,-56.0016577117,1.6385861744,79.9608359564,-2.4101419693,94.0715717134,0.9640567877,94.0715717134,0.0000000000,0.0000000000,2.4101419693,0.0000000000,1.4460851816
4.3710691824,0.3792706129,-2.0187409298,-87.3249230490,-70.3132459566,-17.0116770924,176.2863963542,34.3421688316,207.3957604167,40.4025515666,207.3957604167,40.4025515666,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.4025157233,0.3010297236,-2.4880602789,-57.0792716518,-79.8133591714,22.7340875197,142.0166685426,-56.5637801336,167.0784335795,22.6255120535,167.0784335795,0.0000000000,0.0000000000,56.5637801336,0.0000000000,33.9382680802
4.4339622642,0.2110749340,-2.8605623107,-1.0159968236,-20.2648966409,19.2488998173,2.9063222213,-55.0626773399,3.4192026133,22.0250709360,3.4192026133,0.0000000000,0.0000000000,55.0626773399,0.0000000000,33.0376064039
4.4654088050,0.1129066340,-3.1217519395,7.3233229757,-0.5283711175,7.8516940931,-22.8615977032,-24.5110412639,9.1446390813,9.8044165056,0.0000000000,0.0000000000,22.8615977032,24.5110412639,13.7169586219,14.7066247583
4.4968553459,0.0103448241,-3.2614655534,-22.0313302437,-0.0507689194,-21.9805613244,71.8544246861,71.6888436043,84.5346172777,84.3398160051,84.5346172777,84.3398160051,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.5283018868,-0.0926195315,-3.2742665087,-51.5011978033,0.4314295526,-51.9326273559,168.6286471227,170.0412624576,198.3866436738,200.0485440678,198.3866436738,200.0485440678,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.5597484277,-0.1919798046,-3.1596566846,-63.3884872610,0.8666027010,-64.2550899620,200.2858575007,203.0240245177,235.6304205891,238.8517935502,235.6304205891,238.8517935502,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.5911949686,-0.2838696117,-2.9220958670,-71.0615747157,1.2655450363,-72.3271197520,207.6487337770,211.3467776970,244.2926279729,248.6432678788,244.2926279729,248.6432678788,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.6226415094,-0.3647132660,-2.5708282052,-77.8122737165,1.6110828020,-79.4233565185,200.0419879817,204.1838050900,235.3435152726,240.2162412823,235.3435152726,240.2162412823,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.6540880503,-0.4313649168,-2.1195224970,-83.3778958665,1.8895054509,-85.2674013174,176.7213260426,180.7261753539,207.9074424030,212.6190298281,207.9074424030,212.6190298281,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.6855345912,-0.4812309639,-1.5857402976,-87.5418673916,2.0942340265,-89.6361014181,138.8186668469,142.1395781353,163.3160786434,167.2230331003,163.3160786434,167.2230331003,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.7169811321,-0.5123709812,-0.9902525508,-90.1421566258,2.2211826544,-92.3633392802,89.2635005313,91.4630323205,105.0158829780,107.6035674359,105.0158829780,107.6035674359,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.7484276730,-0.5235732244,-0.3562313343,-91.0775791126,2.2570500319,-93.3346291445,32.4446875344,33.2487194789,38.1702206287,39.1161405635,38.1702206287,39.1161405635,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4.7798742138,-0.5144017832,0.2916518301,-90.3117349718,2.2213063905,-92.5330413623,-26.3395827817,-26.9874308556,10.5358331127,10.7949723423,0.0000000000,0.0000000000,26.3395827817,26.9874308556,15.8037496690,16.1924585134
4.8113207547,-0.4852135438,0.9281860139,-87.8744253204,2.1065028044,-89.9809281248,-81.5638125632,-83.5190390046,32.6255250253,33.4076156018,0.0000000000,0.0000000000,81.5638125632,83.5190390046,48.9382875379,50.1114234027
4.8427672956,-0.4371443014,1.5286019090,-83.8604926280,1.9077814671,-85.7682740951,-128.1893091175,-131.1055475100,51.2757236470,52.4422190040,0.0000000000,0.0000000000,128.1893091175,131.1055475100,76.9135854705,78.6633285060
4.8742138365,-0.3720645634,2.0695356696,-78.4261301339,1.6413045297,-80.0674346636,-162.3056737435,-165.7024120125,64.9222694974,66.2809648050,0.0000000000,0.0000000000,162.3056737435,165.7024120125,97.3834042461,99.4214472075
4.9056603774,-0.2925067626,2.5299380650,-71.7828039354,1.3031075700,-73.0859115055,-181.6060480865,-184.9028295307,72.6424192346,73.9611318123,0.0000000000,0.0000000000,181.6060480865,184.9028295307,108.9636288519,110.9416977184
4.9371069182,-0.2015667134,2.8918935625,-64.1890242565,0.9124266545,-65.1014509110,-185.6278260298,-188.2664667983,74.2511304119,75.3065867193,0.0000000000,0.0000000000,185.6278260298,188.2664667983,111.3766956179,112.9598800790
4.9685534591,-0.1027831452,3.1413174712,-54.4101690433,0.4735524491,-54.8837214924,-170.9196146268,-172.4071932087,68.3678458507,68.9628772835,0.0000000000,0.0000000000,170.9196146268,172.4071932087,102.5517687761,103.4443159252
5.0000000000,-0.0000000000,3.2685040159,-24.9921665036,-0.0016907517,-24.9904757518,-81.6869965838,-81.6814703549,32.6747986335,32.6725881420,0.0000000000,0.0000000000,81.6869965838,81.6814703549,49.0121979503,49.0088822129
