profile,family,spring_00,spring_01,spring_02,spring_03,spring_04,spring_05,spring_06,spring_07,spring_08,spring_09,spring_10,spring_11,spring_12,spring_13,spring_14,spring_15,spring_16,spring_17,spring_18,spring_19
low_roughness_0367,low_roughness,117.35600280761719,46.9010009765625,1028.0540771484375,876.8992309570312,2.3287559088203125e-05,1070.1075439453125,2.587664857855998e-05,1027.55419921875,816.056396484375,3.8596164813498035e-05,0.0001585256977705285,0.00017109511827584356,74.47451782226562,3.9645459764869884e-05,0.0002754559100139886,8.367696864297614e-05,440.5944519042969,6.277331704040989e-05,857.3008422851562,5.246069486020133e-05
medium_roughness_0070,medium_roughness,117.35600280761719,46.9010009765625,1038.893798828125,716.5116577148438,631.6753540039062,0.0028416321147233248,0.00011245037603657693,351.9554138183594,0.00038894740282557905,0.0002120606368407607,0.0006610481068491936,0.0007003128994256258,0.0003141787019558251,0.00019771022198256105,0.0007962053059600294,0.0003663251409307122,0.0006844867602922022,0.0002975570678245276,0.00028762605506926775,0.00027273150044493377
low_roughness_0116,low_roughness,117.35600280761719,46.9010009765625,1.8637661924003623e-05,0.00013899071200285107,633.3181762695312,1.6381120076403022e-05,967.3905639648438,6.507246871478856e-05,6.509245577035472e-05,660.64599609375,0.00035566117730922997,0.0003226490516681224,6.94224945618771e-05,8.64912223815918,0.0002599073341116309,0.00038885747198946774,0.00014420396473724395,0.0017736658919602633,4.174145942670293e-05,627.0263671875
high_roughness_0145,high_roughness,117.35600280761719,46.9010009765625,949.1666259765625,0.00043113212450407445,6.6968505052500404e-06,481.8433532714844,6.637503975071013e-05,751.1637573242188,0.0005577655392698944,0.0001156407524831593,0.0002890758332796395,0.0003297032380942255,0.00019632992916740477,8.897146472008899e-05,0.0004267572658136487,0.00016784884792286903,0.0004562812973745167,0.0001917744957609102,0.0004872748104389757,0.0001289299689233303
low_roughness_0148,low_roughness,117.35600280761719,46.9010009765625,252.27256774902344,0.023355651646852493,0.0028972795698791742,180.43312072753906,0.0023681549355387688,81.27079010009766,0.005695326719433069,0.005145615432411432,0.05356105417013168,0.06289413571357727,0.0037839896976947784,0.004131969064474106,1.7287085056304932,0.007342434488236904,0.010416344739496708,0.007242645602673292,0.0035795453004539013,0.007029539439827204
medium_roughness_0300,medium_roughness,117.35600280761719,46.9010009765625,1028.747802734375,935.70263671875,3.381751957931556e-05,996.8073120117188,3.0256464015110396e-05,1053.724365234375,834.586181640625,4.523273673839867e-05,0.00018415163503959775,0.00019703642465174198,113.97264862060547,4.809568417840637e-05,0.0003343134594615549,0.00010030950215877965,424.01068115234375,7.112324965419248e-05,857.4144897460938,6.289459997788072e-05
high_roughness_0175,high_roughness,117.35600280761719,46.9010009765625,858.7612915039062,670.4503173828125,0.0002304080262547359,710.5512084960938,8.928135503083467e-05,886.9618530273438,263.5535888671875,0.00023654187680222094,0.0008005400886759162,0.0008300505578517914,0.0004632933414541185,0.0002590907970443368,0.0010327878408133984,0.00047665718011558056,0.0010317693231627345,0.0003652069717645645,137.6285858154297,0.0003420404391363263
low_roughness_0328,low_roughness,117.35600280761719,46.9010009765625,1016.06103515625,903.1133422851562,4.110389272682369e-05,993.6514892578125,3.3419648389099166e-05,917.3388671875,756.6605834960938,5.211280222283676e-05,0.00022865812934469432,0.0002487649326212704,182.93118286132812,6.027763447491452e-05,0.00046496628783643246,0.00012874849198851734,399.0250549316406,8.405309199588373e-05,793.5215454101562,7.310999353649095e-05
medium_roughness_0231,medium_roughness,117.35600280761719,46.9010009765625,5.741332643083297e-05,0.0001640588598093018,0.0003525304782669991,0.0010186363942921162,696.4819946289062,266.5865478515625,104.59331512451172,0.0006729070446453989,0.004475407302379608,0.009055472910404205,29.623367309570312,0.0007871235138736665,0.08182119578123093,0.00186366296838969,73.3109359741211,0.001054619555361569,223.5087890625,0.0008943086140789092
low_roughness_0094,low_roughness,117.35600280761719,46.9010009765625,3.940043461625464e-05,0.0001011750937323086,0.0014929636381566525,0.00011808922135969624,925.903076171875,0.00036719220224767923,9.279208461521193e-05,636.0842895507812,0.0005679020541720092,0.0005178643041290343,0.00011762022040784359,155.4590301513672,0.0003909795777872205,0.000744312652386725,0.00022287741012405604,164.1923065185547,6.197027687449008e-05,571.5055541992188
low_roughness_0081,low_roughness,117.35600280761719,46.9010009765625,1004.6701049804688,536.1266479492188,0.0002419096854282543,683.1924438476562,6.695081538055092e-05,683.4816284179688,3.469329595565796,0.00012414554657880217,0.0004941931110806763,0.0006148035172373056,17.290756225585938,0.00011682220065267757,0.0011514975922182202,0.0002498892426956445,185.3509063720703,0.0001940687361638993,482.2077941894531,0.0001504534448031336
medium_roughness_0210,medium_roughness,117.35600280761719,46.9010009765625,974.0910034179688,941.6744995117188,487.9999084472656,177.5181121826172,8.652697579236701e-05,0.0002059317921521142,264.1192932128906,0.0005078904214315116,0.007301938254386187,0.006620022468268871,100.72908020019531,0.0007869497640058398,17.97165298461914,0.0019343281164765358,114.5376968383789,0.0007656948291696608,341.3442687988281,0.0008311068522743881
low_roughness_0109,low_roughness,117.35600280761719,46.9010009765625,3.5803539503831416e-05,8.461694960715249e-05,0.00019327276095282286,0.0005994521197862923,975.0701293945312,0.001373853301629424,9.037853305926546e-05,728.5007934570312,0.0005782928201369941,0.0005411548772826791,0.00012215980677865446,121.9709243774414,0.000418693118263036,0.0006918229628354311,0.00024114828556776047,608.3875122070312,6.273495819186792e-05,601.2306518554688
medium_roughness_0331,medium_roughness,117.35600280761719,46.9010009765625,961.794189453125,871.0464477539062,9.219450294040143e-05,0.00016407012299168855,7.116965571185574e-05,0.002036317717283964,0.0001836075389292091,0.0001305813348153606,0.0003638943308033049,0.0003726550785358995,0.00014179338177200407,0.00012029364734189585,0.0004018402541987598,0.00021088638459332287,0.0003076909633819014,0.00017664802726358175,0.00012779695680364966,0.00017390213906764984
medium_roughness_0095,medium_roughness,117.35600280761719,46.9010009765625,806.432373046875,805.8590087890625,0.000796047504991293,0.0018069656798616052,0.00039176736027002335,280.9432373046875,0.0017419034847989678,0.0011063130805268884,0.0037970473058521748,0.0038805571384727955,0.001283116638660431,0.0010919820051640272,0.00450848089531064,0.0019326915498822927,0.0028859288431704044,0.001511226873844862,0.0011981853749603033,0.001537955249659717
