iteration,residual_rmse_nm,loss,energy_ratio
1,140.7905731201172,37095.71484375,2.4898366928100586
2,101.09868621826172,16580.68359375,1.7777889966964722
3,77.15853118896484,8804.814453125,1.3684169054031372
4,63.91556930541992,5742.298828125,1.158956527709961
5,57.74535369873047,4576.32763671875,1.0640207529067993
6,55.23583221435547,4143.58740234375,1.0231690406799316
7,54.29541778564453,3986.80712890625,1.0068011283874512
8,53.96942138671875,3932.568115234375,1.0004171133041382
9,53.8758659362793,3916.38916015625,0.9979001879692078
10,53.86747741699219,3914.30078125,0.9970446825027466
11,53.887508392333984,3917.041748046875,0.9968770146369934
12,53.91399383544922,3920.979736328125,0.9969621896743774
13,53.93854904174805,3924.70751953125,0.9971144795417786
14,53.958248138427734,3927.72314453125,0.9972601532936096
15,53.9723014831543,3929.87744140625,0.9973664283752441
16,53.980674743652344,3931.148681640625,0.9974170923233032
17,53.983551025390625,3931.555419921875,0.9974050521850586
18,53.981204986572266,3931.13427734375,0.9973273873329163
19,53.97416687011719,3929.96484375,0.9971855878829956
20,53.96327590942383,3928.1748046875,0.9969852566719055
21,53.94947814941406,3925.90966796875,0.9967334866523743
22,53.93350601196289,3923.2734375,0.9964267015457153
23,53.91633987426758,3920.40625,0.9960631728172302
24,53.90008544921875,3917.69775390625,0.9957237243652344
25,53.888282775878906,3915.740234375,0.9954856038093567
26,53.88500213623047,3915.13916015625,0.9953635931015015
27,53.892356872558594,3916.210693359375,0.9953659176826477
28,53.90717697143555,3918.39990234375,0.9954005479812622
29,53.92081069946289,3920.35498046875,0.9953736662864685
30,53.924468994140625,3920.71923828125,0.9952088594436646
31,53.91556930541992,3919.11376953125,0.9949027299880981
32,53.89860534667969,3916.26904296875,0.9945303201675415
33,53.88077163696289,3913.301025390625,0.9941591024398804
34,53.867340087890625,3911.078369140625,0.9938915967941284
35,53.85983657836914,3909.843994140625,0.9937491416931152
36,53.855960845947266,3909.23876953125,0.9937070608139038
37,53.85237503051758,3908.69775390625,0.993686854839325
38,53.84709167480469,3907.89990234375,0.9936563372612
39,53.8393669128418,3906.712890625,0.9935916662216187
40,53.829219818115234,3905.1357421875,0.9934884905815125
41,53.817134857177734,3903.236083984375,0.9933440685272217
42,53.80389404296875,3901.13232421875,0.9931631684303284
43,53.79045104980469,3898.98828125,0.9929704070091248
44,53.77786636352539,3896.972900390625,0.9927813410758972
45,53.767120361328125,3895.233154296875,0.9926013946533203
46,53.75882339477539,3893.88134765625,0.9924531579017639
47,53.75287628173828,3892.895751953125,0.9923306703567505
48,53.748199462890625,3892.119873046875,0.992233157157898
49,53.743045806884766,3891.281982421875,0.9921426177024841
50,53.73592758178711,3890.144287109375,0.9920368194580078
51,53.726478576660156,3888.64013671875,0.9919018745422363
52,53.71551513671875,3886.89111328125,0.991741418838501
53,53.70426940917969,3885.0966796875,0.9915755391120911
54,53.69365310668945,3883.384765625,0.9914013147354126
55,53.68391418457031,3881.814208984375,0.9912407398223877
56,53.67485809326172,3880.351806640625,0.9910894632339478
57,53.66611862182617,3878.930419921875,0.9909323453903198
58,53.65740203857422,3877.510498046875,0.9907738566398621
59,53.64853286743164,3876.0703125,0.990616500377655
60,53.639427185058594,3874.5947265625,0.9904576539993286
61,53.630043029785156,3873.072998046875,0.9902925491333008
62,53.62028503417969,3871.49658203125,0.990126371383667
63,53.61005783081055,3869.853759765625,0.9899614453315735
64,53.59920120239258,3868.1298828125,0.9898054599761963
65,53.587501525878906,3866.288818359375,0.9896538257598877
66,53.574623107910156,3864.2783203125,0.9895021319389343
67,53.56005859375,3862.0185546875,0.9893437027931213
68,53.54304504394531,3859.3828125,0.9891618490219116
69,53.522586822509766,3856.208251953125,0.9889363646507263
70,53.49723815917969,3852.264404296875,0.9886451363563538
71,53.46452713012695,3847.166259765625,0.9882566928863525
72,53.42015838623047,3840.24267578125,0.9877147674560547
73,53.356529235839844,3830.308837890625,0.9869211912155151
74,53.26055908203125,3815.3193359375,0.985689103603363
75,53.11173629760742,3792.01318359375,0.9836491942405701
76,52.88428497314453,3756.24609375,0.9802188873291016
77,52.5666618347168,3706.00830078125,0.9747871160507202
78,52.20889663696289,3648.762939453125,0.9674794673919678
79,51.94146728515625,3605.475341796875,0.9611220955848694
80,51.90752029418945,3599.369140625,0.9596430659294128
81,52.06232833862305,3624.00390625,0.9629456400871277
82,52.17179870605469,3641.90283203125,0.9657198190689087
83,52.12923049926758,3635.7080078125,0.9654526710510254
84,51.983848571777344,3613.200439453125,0.9630662798881531
85,51.827484130859375,3589.11376953125,0.960532009601593
86,51.72814178466797,3574.289794921875,0.9593810439109802
87,51.704708099365234,3571.322998046875,0.9596701264381409
88,51.73257064819336,3576.174560546875,0.9607393741607666
89,51.77295684814453,3582.762451171875,0.9618074297904968
90,51.79874801635742,3586.906005859375,0.9624179005622864
91,51.79935073852539,3586.969970703125,0.962397038936615
92,51.77741622924805,3583.370361328125,0.9617976546287537
93,51.74299240112305,3577.6875,0.9608161449432373
