profile,family,spring_00,spring_01,spring_02,spring_03,spring_04,spring_05,spring_06,spring_07,spring_08,spring_09,spring_10,spring_11,spring_12,spring_13,spring_14,spring_15,spring_16,spring_17,spring_18,spring_19
low_roughness_0367,low_roughness,117.35600280761719,46.9010009765625,1523.757568359375,1389.596923828125,2.259512257296592e-06,1490.219482421875,2.3365496417682152e-06,1490.450927734375,1279.0079345703125,3.5027308058488416e-06,1.40701395139331e-05,1.5086600797076244e-05,0.0017934057395905256,3.711646741066943e-06,2.3802816940587945e-05,7.778849976602942e-06,756.1863403320312,5.666438937623752e-06,1323.6417236328125,4.791490027855616e-06
medium_roughness_0070,medium_roughness,117.35600280761719,46.9010009765625,1517.12451171875,1221.565185546875,1281.4921875,0.0007225416484288871,1.0541815754550043e-05,810.4283447265625,3.579405165510252e-05,2.130326538463123e-05,6.155780283734202e-05,6.36767508694902e-05,2.9337219530134462e-05,2.0036566638736986e-05,6.997337186476216e-05,3.6226338124834e-05,6.178351759444922e-05,2.9232131055323407e-05,2.6126124794245698e-05,2.756470894382801e-05
low_roughness_0116,low_roughness,117.35600280761719,46.9010009765625,1.356383677375561e-06,9.646053513279185e-06,441.77166748046875,1.2675965308517334e-06,1427.9525146484375,1.0385708264948335e-05,6.271558049775194e-06,865.1832275390625,2.8755781386280432e-05,2.6734995117294602e-05,6.735941042279592e-06,0.00013642467092722654,2.2612126485910267e-05,2.8086822567274794e-05,1.3702039723284543e-05,6.491973908850923e-05,4.086441094841575e-06,812.354736328125
high_roughness_0145,high_roughness,117.35600280761719,46.9010009765625,1390.2587890625,3.534372808644548e-05,4.8048764966779345e-08,973.599853515625,6.3732127273397055e-06,1239.3826904296875,5.0998598453588784e-05,1.148846058640629e-05,2.57902720477432e-05,2.9009903300902806e-05,1.7125692465924658e-05,8.585750038037077e-06,3.664492760435678e-05,1.5777901353430934e-05,3.860838842228986e-05,1.9132494344376028e-05,4.087720299139619e-05,1.251292724191444e-05
low_roughness_0148,low_roughness,117.35600280761719,46.9010009765625,547.4407348632812,362.39532470703125,0.002497198758646846,244.14474487304688,0.00043447368079796433,111.1331558227539,0.09836558997631073,0.0024841781705617905,0.027336765080690384,0.03211568295955658,0.004555078223347664,0.002837301464751363,1.7848790884017944,0.005603991914540529,0.014360841363668442,0.003480774350464344,0.017552834004163742,0.0039432053454220295
medium_roughness_0300,medium_roughness,117.35600280761719,46.9010009765625,1520.7818603515625,1426.3050537109375,3.0775481718592346e-06,1486.2642822265625,2.691432428036933e-06,1503.3240966796875,1307.254150390625,4.006332346762065e-06,1.6260757547570392e-05,1.7421645679860376e-05,0.021962951868772507,4.404083028930472e-06,2.960721030831337e-05,9.152721759164706e-06,819.01123046875,6.199006747920066e-06,1331.6844482421875,5.631781732517993e-06
high_roughness_0175,high_roughness,117.35600280761719,46.9010009765625,1339.7178955078125,1158.8734130859375,2.011581091210246e-05,1199.111328125,8.033181075006723e-06,1328.6614990234375,458.20892333984375,2.201900315412786e-05,6.57397395116277e-05,6.763057172065601e-05,3.858531272271648e-05,2.3714157578069717e-05,7.980834925547242e-05,4.237557004671544e-05,8.164066821336746e-05,3.298570300103165e-05,0.0003182603686582297,3.139219552394934e-05
low_roughness_0328,low_roughness,117.35600280761719,46.9010009765625,1507.4375,1394.1048583984375,4.428003649081802e-06,1400.613037109375,3.153713578285533e-06,1367.4710693359375,1220.669921875,5.022903224016773e-06,2.2484569853986613e-05,2.4394528736593202e-05,75.94054412841797,6.119650606706273e-06,4.497191184782423e-05,1.3051610039838124e-05,769.4559936523438,8.064783287409227e-06,1262.818603515625,7.142368758650264e-06
medium_roughness_0231,medium_roughness,117.35600280761719,46.9010009765625,2.935998509201454e-06,1.6670119293848984e-05,4.7461486246902496e-05,7.816207653377205e-05,1235.0179443359375,0.0009448335040360689,165.79014587402344,0.00010985032713506371,0.00044561189133673906,0.0007760313455946743,0.00431120814755559,0.00012595526641234756,0.001105348696000874,0.0002792781451717019,31.601293563842773,0.00016438536113128066,508.44439697265625,0.00014189306239131838
low_roughness_0094,low_roughness,117.35600280761719,46.9010009765625,2.568773425082327e-06,9.223574124916922e-06,8.105999586405233e-05,1.4945517250453122e-05,1401.1658935546875,6.256372580537573e-05,9.618348485673778e-06,1091.0506591796875,5.787244299426675e-05,5.346226316760294e-05,1.2849302038375754e-05,39.970848083496094,3.991145786130801e-05,7.692287908867002e-05,2.350714203203097e-05,0.003328957362100482,6.525841854454484e-06,1023.7759399414062
low_roughness_0081,low_roughness,117.35600280761719,46.9010009765625,1483.814453125,1117.7364501953125,0.00010544347605900839,1156.6126708984375,6.6375278038321994e-06,1114.6192626953125,0.0002721482887864113,1.2649019481614232e-05,4.83268522657454e-05,5.71403797948733e-05,0.0003257247735746205,1.2281536328373477e-05,9.45437714108266e-05,2.5732515496201813e-05,0.015340585261583328,1.9204941054340452e-05,812.4022216796875,1.5552499462501146e-05
medium_roughness_0210,medium_roughness,117.35600280761719,46.9010009765625,1467.2200927734375,1439.460693359375,1012.6552734375,0.00025641030515544116,8.184802936739288e-06,1.21482735266909e-05,0.00987584050744772,6.925400521140546e-05,0.0015075317351147532,0.0008534850203432143,160.77520751953125,0.0001405274961143732,0.006374747026711702,0.0003503691987134516,180.6461639404297,8.653432450955734e-05,192.31777954101562,0.00013411854160949588
low_roughness_0109,low_roughness,117.35600280761719,46.9010009765625,2.742606284300564e-06,7.912660294095986e-06,1.548474574519787e-05,8.761337085161358e-05,1451.889892578125,730.8198852539062,9.718760338728316e-06,1176.4825439453125,6.0881338868057355e-05,5.660431634169072e-05,1.3739462701778393e-05,8.305456161499023,4.354762495495379e-05,7.57175002945587e-05,2.6373780201538466e-05,1047.8651123046875,6.857125754322624e-06,1051.9534912109375
medium_roughness_0331,medium_roughness,117.35600280761719,46.9010009765625,1435.625,1379.541748046875,1.0647846465872135e-05,1.1740280569938477e-05,6.578692591574509e-06,4.0335919038625434e-05,1.61697062139865e-05,1.2983157830603886e-05,3.316796573926695e-05,3.349683538544923e-05,1.2767533917212859e-05,1.190014518215321e-05,3.5160541301593184e-05,2.022655462496914e-05,2.710836815822404e-05,1.7062897313735448e-05,1.1139110029034782e-05,1.7338670659228228e-05
