profile,family,residual_rmse_nm,peak_abs_residual_nm,mean_abs_residual_nm,offload_pct,baseline_energy_burden_j,assisted_energy_burden_j,mean_stiffness_n_per_m
low_roughness_0367,low_roughness,90.0399333961703,116.09981937527103,82.5896104334425,10.41515737953057,799.3502237260168,716.0966399113224,470.8559890537801
medium_roughness_0070,medium_roughness,43.32432855112494,86.31549852495155,33.5377834417617,-0.0001580161156965168,429.3238576037386,429.32453600462213,249.74342244858403
low_roughness_0116,low_roughness,61.66874580300371,84.26344856749452,54.6595294628833,12.160801862365313,500.5958867496615,439.7194128308845,185.57597553830652
high_roughness_0145,high_roughness,66.87494878453441,105.96909113748345,57.85395780146314,-5.143524735244119e-05,391.7803668158118,391.78056832901257,188.374934255475
low_roughness_0148,low_roughness,1.2508250743928238,2.0582176754205124,1.0493140524522935,-0.10286337906353156,6.174989557866441,6.181341360782483,71.56857055269938
medium_roughness_0300,medium_roughness,64.92593000884216,111.80847332730244,54.99595164321312,12.885376540057711,328.64917366765735,286.3014901447915,477.945209362944
high_roughness_0175,high_roughness,18.466043788971895,37.55912703615998,16.067589241849436,0.25650085443502396,76.15150421192557,75.95617495295686,282.4415447583421
low_roughness_0328,low_roughness,48.97673381753503,67.18031307904131,44.09233486371854,22.24973711988941,290.1253766089789,225.57324299539198,458.13843353166806
medium_roughness_0231,medium_roughness,29.488576244086236,69.8341971411499,22.465535444977736,7.059899845312948,299.63316488275774,278.47936353869363,105.25596670780335
low_roughness_0094,low_roughness,33.38593620643252,60.611366272136735,27.120301868754876,24.64496736545685,325.0294381134085,244.9260391622312,186.01120622660414
low_roughness_0081,low_roughness,51.659796929989724,64.77370819536651,47.21788604563209,12.212268620884359,593.4425960061462,520.9697920711261,292.4729199174386
medium_roughness_0210,medium_roughness,32.835500872949545,58.65210148132804,26.901179616125766,20.99575972595931,375.77545331272717,296.87854202605257,230.8675941753353
low_roughness_0109,low_roughness,28.200007770521758,36.82708165464483,25.373999345129388,18.49734144453296,138.25006820457986,112.67748104147903,281.578689621597
medium_roughness_0331,medium_roughness,55.34890434119053,98.84578494644414,45.981155331394895,-6.770702618509242e-05,512.3978567674717,512.3982036968227,148.971203482764
medium_roughness_0095,medium_roughness,13.173554251899294,25.94598901871001,10.378397929648633,-0.0016708759844960488,83.36527325323598,83.36666618356618,169.67104501403227
high_roughness_0194,high_roughness,85.22447263178736,109.60251938106178,75.50621383156547,14.500067994194783,925.9347062627851,791.6735442728335,257.2667232431851
medium_roughness_0061,medium_roughness,20.5037980898734,37.28217483376679,17.264938625800944,49.179453740211486,496.02625272581713,252.0832512272194,111.43488872891207
high_roughness_0209,high_roughness,42.247730815469566,65.93733581667854,36.948308579549426,17.568651700942674,381.85136635831384,314.7652297875311,229.26516544496758
high_roughness_0178,high_roughness,39.745206963333764,72.02358157235614,33.81390613010457,4.317568694061349,368.3134270532675,352.41124183079114,281.656079496102
medium_roughness_0173,medium_roughness,23.809678351851865,60.230237732385426,19.333291659069168,0.04315311579631945,280.53236391902396,280.41130546317584,250.72967984637324
low_roughness_0127,low_roughness,60.40994350544819,86.32573584413309,53.55278726276124,12.956925052222793,253.62641349831623,220.76422918869872,492.7600400360463
low_roughness_0249,low_roughness,26.508413047958403,37.99248380696457,23.61568620029747,6.871637611303811,229.8129070805328,214.02099692195623,110.99536672284975
medium_roughness_0053,medium_roughness,89.67392432275251,107.48254231992722,84.39476376973137,1.2522442592642338,747.6647327835034,738.3021440886787,330.0086841057053
high_roughness_0251,high_roughness,48.484151555583516,97.47574940846035,42.51582031582816,9.264456989518079,732.5629062329298,664.6949308638164,221.2053160742897
medium_roughness_0339,medium_roughness,16.26929759643468,55.35646211538299,11.486825273099459,47.31814632631699,206.65353700465823,108.86891397628443,100.00888480879948
high_roughness_0260,high_roughness,52.434689592265975,96.31766985215648,46.08370217486227,-2.9047152423004914e-05,286.5381303743991,286.53821360556657,216.02371105403049
high_roughness_0036,high_roughness,47.0220017630074,90.38561500307425,38.506908482063,18.768837318262406,373.24880092388594,303.1943406861167,371.86120760280573
low_roughness_0124,low_roughness,57.762172112865834,84.11413967905534,53.296740748430594,17.970943771318794,381.9887036221234,313.341728481402,397.2859723039091
high_roughness_0263,high_roughness,56.29486381725036,81.23074206105855,51.83949538529671,-9.130302636487467e-05,556.8072289953409,556.807737377192,264.8480900849657
high_roughness_0174,high_roughness,27.025130852455362,40.67561762884976,24.822554781914654,-0.00012295986691675077,210.25322087434535,210.25347940142592,113.6585904058797
high_roughness_0041,high_roughness,9.527638500531282,22.42317744651331,7.351195854520819,48.44809571547759,144.4763772166009,74.48032369644763,159.93070766166625
medium_roughness_0083,medium_roughness,43.35015835195599,112.91845249238315,30.707406898591394,43.0481151116974,856.8579190321069,487.9967357034706,231.5788325327025
low_roughness_0150,low_roughness,19.594207578936892,48.977904969974546,16.50667941560557,40.062461950485954,121.4951276380557,72.8211883563653,240.6817499943449
medium_roughness_0043,medium_roughness,78.02669256459977,114.53707001817412,69.52623690734526,6.3883169903492725,618.3868981048646,578.8823828271377,461.25047064448324
medium_roughness_0091,medium_roughness,53.60729508994752,104.51277395510142,47.9119373339709,-2.1421177118380875e-05,282.512959118062,282.51301963566334,215.1335795257622
medium_roughness_0276,medium_roughness,33.96989495992829,71.11700355595876,27.79674645707445,34.39119998719329,602.5773802874952,395.3437883552325,170.62942744783922
medium_roughness_0127,medium_roughness,24.098106697633185,30.980080370290743,22.127818235307032,18.78608392454597,253.0857079199256,205.5408144290571,317.19814595715854
medium_roughness_0314,medium_roughness,57.03055615722747,88.68390932426385,48.14585918041168,-4.501867754188368e-05,683.1885090342776,683.1888165967094,74.82096264060299
medium_roughness_0289,medium_roughness,29.490578450223566,39.61191177555657,26.572860392060356,20.463872469659385,218.78920240427243,174.01645904687717,306.3942676311894
low_roughness_0092,low_roughness,31.800272444409035,41.89363996185089,29.094634433783266,14.624644863650131,141.4328624786341,120.74880862063918,453.66681612674745
high_roughness_0388,high_roughness,37.99719743239677,96.20432619468255,29.984095701426156,0.0015498820614644286,376.87130827750514,376.86546721670334,212.63257475641754
low_roughness_0206,low_roughness,51.99706616715098,78.07218573488731,44.88350898705606,13.577158901656297,378.12827959369395,326.7892022211589,332.6838912647337
medium_roughness_0176,medium_roughness,63.76206921373703,113.22643351963885,54.31507462728432,13.491841332475731,474.97646778890464,410.8933963882279,202.33986330451296
low_roughness_0169,low_roughness,74.09736776156433,102.01068272122824,65.61437297779318,14.734371800862608,961.8956085417501,820.1663332430387,383.49697057039657
high_roughness_0051,high_roughness,41.49231662534569,78.30140149741074,33.294850963977275,15.712234862408005,188.42856254507984,158.82222425013754,222.41793071857455
medium_roughness_0240,medium_roughness,28.846342633048287,41.03443729760778,25.68622924775061,15.69307680674524,360.56368629419376,303.98015006681396,111.65591157481398
medium_roughness_0149,medium_roughness,26.87895075870343,46.31049956856988,22.87677383492214,-7.344729322081416e-05,67.43638398129892,67.4364335114976,217.61723385790592
low_roughness_0238,low_roughness,52.421042283976995,77.55555443420482,45.24609528357244,18.503026912877996,394.5535247218231,321.54917985683545,328.37188658552907
high_roughness_0323,high_roughness,18.747932386699237,44.352660112963704,15.908389271427534,40.80859710427156,138.01851320216758,81.69509422018916,332.97235554171607
medium_roughness_0387,medium_roughness,29.23007293908869,60.98503422649919,24.27216776007412,36.42687886258041,367.31682944276736,233.51477293977942,197.26330870308283
medium_roughness_0015,medium_roughness,24.027371149531934,40.35769062714607,20.826971820140404,-0.00035942637278878854,218.00251633508336,218.0032998936204,69.80137171192496
low_roughness_0274,low_roughness,54.24416119340013,87.1973560552689,47.96681221284628,-8.146667044320542e-05,640.5964736231633,640.5969954957814,147.91067105103656
high_roughness_0064,high_roughness,7.711025420215452,12.360373284273592,6.870175486186477,-0.0028810795996293244,46.99208026194124,46.99343414117911,109.61412588964667
