profile,family,spring_00,spring_01,spring_02,spring_03,spring_04,spring_05,spring_06,spring_07,spring_08,spring_09,spring_10,spring_11,spring_12,spring_13,spring_14,spring_15,spring_16,spring_17,spring_18,spring_19
high_roughness_0025,high_roughness,117.35600280761719,46.9010009765625,1450.0849609375,1458.3775634765625,831.1652221679688,5.763030529022217,6.013207894284278e-06,0.0008662529289722443,952.9423828125,4.4812055421061814e-05,0.000207880322705023,0.00017051266331691295,163.41864013671875,5.440226959763095e-05,0.00037086394149810076,0.00010788313375087455,325.6077575683594,7.362058386206627e-05,976.6094970703125,6.238296919036657e-05
high_roughness_0154,high_roughness,117.35600280761719,46.9010009765625,1146.0113525390625,1432.955810546875,8.039707608986646e-05,0.00015055807307362556,3.6126184568274766e-05,806.0878295898438,9.209466952597722e-05,0.00011143859592266381,0.00018932965758722275,0.00018296191410627216,7.252356590470299e-05,8.978219557320699e-05,0.00018408351752441376,0.0001347770303254947,0.00014445377746596932,0.00013539084466174245,6.11969517194666e-05,0.00013954199675936252
medium_roughness_0329,medium_roughness,117.35600280761719,46.9010009765625,1452.35009765625,7.900800846982747e-05,3.5704090350918705e-06,1400.9244384765625,3.5019490951526677e-06,3.2872806059458526e-06,5.509092261490878e-06,5.6549347391410265e-06,1.274203896173276e-05,1.2853566659032367e-05,3.90437799069332e-06,4.422833626449574e-06,1.3606721040559933e-05,7.287790140253492e-06,8.907397386792582e-06,7.50039271224523e-06,3.56237546839111e-06,7.221827672765357e-06
high_roughness_0130,high_roughness,117.35600280761719,46.9010009765625,7.000824098213343e-06,1.4335788364405744e-05,988.7279663085938,3.7822976537427166e-06,1372.2625732421875,9.439179848413914e-06,7.331218512263149e-06,1165.42919921875,2.7586196665652096e-05,2.5818253561737947e-05,7.73348529037321e-06,93.96138000488281,2.3720829631201923e-05,3.845482933684252e-05,1.4528196516039316e-05,0.0010112683521583676,4.722308858617907e-06,1154.9287109375
low_roughness_0181,low_roughness,117.35600280761719,46.9010009765625,13.86883544921875,7.035150527954102,0.0030268991831690073,215.07098388671875,0.32840457558631897,0.002889428287744522,60.869529724121094,179.8020782470703,37.991336822509766,35.07883834838867,0.009288616478443146,21.87961196899414,65.79773712158203,0.13908876478672028,0.038799796253442764,191.853515625,14.460229873657227,96.16509246826172
medium_roughness_0282,medium_roughness,117.35600280761719,46.9010009765625,3.1679355743108317e-06,4.4778116716770455e-06,2.304610279679764e-05,2.8748652766807936e-05,1525.7816162109375,1.9919774786103517e-05,209.11233520507812,859.7421264648438,0.00032218272099271417,0.0010852774139493704,0.0002778944035526365,7.451297283172607,0.0006347706075757742,0.0007130040321499109,0.0005878916708752513,827.963134765625,123.41351318359375,455.1676330566406
low_roughness_0042,low_roughness,117.35600280761719,46.9010009765625,1495.4354248046875,1505.093017578125,5.37339201400755e-06,1342.1795654296875,2.2203232674655737e-06,194.65171813964844,910.1151123046875,5.03313594890642e-06,2.3920056264614686e-05,2.468878847139422e-05,1.8647491742740385e-05,6.392691830114927e-06,3.086189099121839e-05,1.2875650099886116e-05,6.586022209376097e-05,7.1713484430802055e-06,920.6432495117188,8.138600605889224e-06
medium_roughness_0392,medium_roughness,117.35600280761719,46.9010009765625,1357.2982177734375,1429.0115966796875,6.849943019915372e-06,1308.1676025390625,7.724360330030322e-06,3.696950670928345e-06,9.950210369424894e-06,1.1978572729276493e-05,2.2215859644347802e-05,2.228598896181211e-05,7.3848636930051725e-06,8.846023774822243e-06,2.2965365133131854e-05,1.3962990124127828e-05,1.6061907444964163e-05,1.5474781321245246e-05,6.498144557554042e-06,1.4486621694231872e-05
high_roughness_0002,high_roughness,117.35600280761719,46.9010009765625,1380.535888671875,1273.84326171875,0.0002925643348135054,769.6605224609375,6.184983067214489e-05,750.187255859375,396.26153564453125,0.00022888959210831672,0.001400690176524222,0.0015034566167742014,0.0020356038585305214,0.0003405012539587915,0.002548935590311885,0.0007286856998689473,0.00793533492833376,0.0003316451620776206,437.03118896484375,0.00037919197347946465
medium_roughness_0204,medium_roughness,117.35600280761719,46.9010009765625,0.00026868487475439906,5.005325147067197e-05,6.977980774536263e-06,1209.5325927734375,1.3975525689602364e-05,1455.245849609375,1.3030268746661022e-05,1.3657032468472607e-05,2.710754233703483e-05,2.7245810997555964e-05,9.390882951265667e-06,1.071513815986691e-05,2.817653694364708e-05,1.7157897673314437e-05,2.036269142990932e-05,1.772950781742111e-05,8.518610229657497e-06,1.710380456643179e-05
