profile,family,residual_rmse_nm,peak_abs_residual_nm,mean_abs_residual_nm,offload_pct,baseline_energy_burden_j,assisted_energy_burden_j,mean_stiffness_n_per_m
low_roughness_0367,low_roughness,91.45035691946053,119.18390531658572,83.51422212561381,8.829399601894165,799.3502237260168,728.7723982546117,317.76495974716715
medium_roughness_0070,medium_roughness,43.325025297160735,86.31676777584144,33.53845594196517,-0.0017095498703657236,429.3238576037386,429.3311971091897,145.16506807108527
low_roughness_0116,low_roughness,61.72609264277244,84.47534474860109,54.08931984604271,11.407154854770246,500.5958867496615,443.4921387515173,153.0645444910614
high_roughness_0145,high_roughness,66.87522697754144,105.96957233937948,57.85412020777952,-0.00045971868826218186,391.7803668158118,391.782167903375,117.32173404569517
low_roughness_0148,low_roughness,1.2509783858273011,2.058436126443614,1.0513876354911666,-0.20269413015558674,6.174989557866441,6.187505899237957,34.008081727649554
medium_roughness_0300,medium_roughness,66.85307058870399,115.23001311078022,56.79203702793346,10.845610152185042,328.64917366765735,293.00516552328565,320.4612114437171
high_roughness_0175,high_roughness,18.4271905729747,37.63127547097777,16.026209860102625,0.056736309246204854,76.15150421192557,76.10829865900025,184.60850032723755
low_roughness_0328,low_roughness,50.79421776243415,68.44245954215779,45.21079689555313,20.29459348032036,290.1253766089789,231.2456108429382,306.32807597925114
medium_roughness_0231,medium_roughness,29.443491484742438,68.27232656619873,23.013739675104894,6.712248650377752,299.63316488275774,279.5210418168307,77.92320855360504
low_roughness_0094,low_roughness,34.000868180034026,61.90615463273244,27.69162489088983,22.683632920204648,325.0294381134085,251.30095348915918,130.87030477575735
low_roughness_0081,low_roughness,52.20272734136033,65.47282522899351,47.10654831355007,11.567499887416048,593.4425960061462,524.7961243812564,188.00250100480298
medium_roughness_0210,medium_roughness,32.78487542976435,58.37624069489005,26.95968475928142,20.8820126235389,375.77545331272717,297.30597571580296,179.2130779884068
low_roughness_0109,low_roughness,29.859444432123883,38.316438888120445,26.632986384121388,15.283955153880365,138.25006820457986,117.11998977998286,159.97110242298587
medium_roughness_0331,medium_roughness,55.34964178946897,98.84750045193253,45.981745749366596,-0.0010792298625915322,512.3978567674717,512.4033867181572,99.85513581666237
medium_roughness_0095,medium_roughness,13.175868065547713,25.95079155091304,10.380948637659538,-0.01674489720659495,83.36527325323598,83.37923268254823,102.87605465468951
high_roughness_0194,high_roughness,87.9378595107138,114.89511239900801,77.31562598942993,12.950443420257825,925.9347062627851,806.0220560196926,186.91450529524428
medium_roughness_0061,medium_roughness,20.265577509260474,37.233379610530704,16.780401026685304,48.95058691719394,496.02625272581713,253.21849075316595,85.74833119169307
high_roughness_0209,high_roughness,42.51564785678582,62.50515350466682,37.208175815557794,17.181556128733163,381.85136635831384,316.24335951912565,155.65507611645518
high_roughness_0178,high_roughness,39.77752207392514,72.00820217329493,33.850725078286146,4.235668991771771,368.3134270532675,352.7128894310403,184.2574291278779
medium_roughness_0173,medium_roughness,23.82499963767628,60.26518435343183,19.229876303516335,-0.005412303224717726,280.53236391902396,280.54754718120273,123.78873052478157
low_roughness_0127,low_roughness,62.51434054542832,89.99053648805399,55.21072022183913,10.99129935309581,253.62641349831623,225.7495751521957,335.19852869760706
low_roughness_0249,low_roughness,26.540112048454887,37.99084467923325,23.55189599601206,6.754152204949838,229.8129070805328,214.29099354969367,76.35143181582907
medium_roughness_0053,medium_roughness,89.12250720698876,107.57964853464816,83.14753739235758,1.1585692842860973,747.6647327835034,739.002518840034,219.77969960672272
high_roughness_0251,high_roughness,48.402534052725635,97.56887999699184,42.37728886548773,9.222117905206941,732.5629062329298,665.0050912903184,141.49279781182705
