profile,family,spring_00,spring_01,spring_02,spring_03,spring_04,spring_05,spring_06,spring_07,spring_08,spring_09,spring_10,spring_11,spring_12,spring_13,spring_14,spring_15,spring_16,spring_17,spring_18,spring_19
low_roughness_0367,low_roughness,117.35598754882812,46.90099334716797,1999.6820068359375,1999.816650390625,0.1031118705868721,1999.550537109375,0.10605140030384064,1999.5924072265625,1999.4093017578125,0.11000964045524597,0.19559508562088013,0.20300237834453583,0.12000814080238342,0.10689634084701538,0.25357139110565186,0.12316501140594482,0.24116361141204834,0.12061726301908493,1999.5965576171875,0.11745239794254303
medium_roughness_0070,medium_roughness,117.35598754882812,46.90099334716797,1999.9058837890625,1999.359619140625,1999.3834228515625,0.36852478981018066,0.11820957064628601,1998.8267822265625,0.16698548197746277,0.14192521572113037,0.4851526916027069,0.5101383924484253,0.13686364889144897,0.12890857458114624,0.6015755534172058,0.19522957503795624,0.31556063890457153,0.18426740169525146,0.13057340681552887,0.17273876070976257
low_roughness_0116,low_roughness,117.35598754882812,46.90099334716797,0.11226832121610641,0.127084419131279,0.20591461658477783,0.10791570693254471,1999.556884765625,0.1289229393005371,0.1141190305352211,1996.3157958984375,0.29449892044067383,0.28547605872154236,0.10922463238239288,0.14638224244117737,0.2693149745464325,0.1671067178249359,0.1517278403043747,0.19097641110420227,0.10583332180976868,501.5142822265625
high_roughness_0145,high_roughness,117.35598754882812,46.90099334716797,1999.97900390625,0.5806303024291992,0.10032438486814499,1999.6158447265625,0.11102854460477829,1999.8714599609375,0.20050674676895142,0.12435773015022278,0.2782554030418396,0.30500760674476624,0.12595422565937042,0.11406024545431137,0.3869015574455261,0.14716896414756775,0.2590957283973694,0.1574239581823349,0.15358231961727142,0.13644498586654663
low_roughness_0148,low_roughness,117.35598754882812,46.90099334716797,1995.0321044921875,2.1888792514801025,0.28756844997406006,1994.3974609375,0.34578177332878113,7.349753379821777,0.685375988483429,0.7100098133087158,3.9009480476379395,3.98514723777771,0.38747525215148926,0.46658408641815186,4.545679569244385,1.1544150114059448,1.7592986822128296,1.2345147132873535,0.3427181541919708,1.1317085027694702
medium_roughness_0300,medium_roughness,117.35598754882812,46.90099334716797,1999.6015625,1999.7821044921875,0.10441559553146362,1999.486572265625,0.10684243589639664,1999.50634765625,1999.6168212890625,0.11224004626274109,0.22783255577087402,0.23766648769378662,0.13742248713970184,0.10883881896734238,0.31902584433555603,0.13036513328552246,0.40777695178985596,0.12541614472866058,1999.737060546875,0.12190001457929611
high_roughness_0175,high_roughness,117.35598754882812,46.90099334716797,1999.590576171875,1999.829345703125,0.12146822363138199,1999.34814453125,0.11492782831192017,1999.859130859375,1069.496337890625,0.14850586652755737,0.5775415301322937,0.5998335480690002,0.15152578055858612,0.13778071105480194,0.7538168430328369,0.22356176376342773,0.4077487587928772,0.20741277933120728,0.3483186960220337,0.19279704988002777
low_roughness_0328,low_roughness,117.35598754882812,46.90099334716797,1999.5408935546875,1999.72705078125,0.10569841414690018,1999.2664794921875,0.10825937241315842,1999.391357421875,1999.664306640625,0.11494310945272446,0.29507845640182495,0.31651467084884644,0.31406939029693604,0.11156274378299713,0.5090795755386353,0.14280614256858826,330.271484375,0.13190458714962006,1999.7830810546875,0.12729191780090332
medium_roughness_0231,medium_roughness,117.35598754882812,46.90099334716797,0.12319350242614746,0.13975507020950317,0.1375972330570221,0.43307825922966003,1999.9246826171875,2.035142183303833,1.481766939163208,0.23877856135368347,2.0865676403045654,2.8864684104919434,0.6575932502746582,0.2150781750679016,4.069751739501953,0.5590477585792542,4.003532409667969,0.40458881855010986,493.3123779296875,0.3520156145095825
low_roughness_0094,low_roughness,117.35598754882812,46.90099334716797,0.12411023676395416,0.1201949268579483,0.11978314816951752,0.17974339425563812,1999.447998046875,1997.87353515625,0.12800396978855133,1998.0765380859375,0.5406445264816284,0.5337553024291992,0.12040505558252335,0.2128371000289917,0.48225149512290955,0.25865456461906433,0.21377259492874146,0.4172653257846832,0.11178530752658844,993.6942138671875
low_roughness_0081,low_roughness,117.35598754882812,46.90099334716797,1999.6585693359375,1999.3743896484375,0.1436014473438263,1999.474853515625,0.11202394217252731,1999.2349853515625,0.2993321716785431,0.12617845833301544,0.41607266664505005,0.48223504424095154,0.23137572407722473,0.11814605444669724,0.7360339760780334,0.1681806892156601,1.1974647045135498,0.1574363261461258,776.2796020507812,0.1435699760913849
medium_roughness_0210,medium_roughness,117.35598754882812,46.90099334716797,1999.648193359375,1999.7713623046875,1999.8814697265625,0.7129625678062439,0.11572819203138351,0.2891364097595215,3.2531607151031494,0.29521915316581726,10.69151782989502,6.7072014808654785,8.939789772033691,0.35997650027275085,16.369884490966797,1.2600175142288208,395.556640625,0.47772151231765747,862.1592407226562,0.5939783453941345
low_roughness_0109,low_roughness,117.35598754882812,46.90099334716797,0.12088963389396667,0.12343158572912216,0.11192383617162704,1.2612937688827515,1999.39892578125,1999.5946044921875,0.121503546833992,1998.9044189453125,0.42621585726737976,0.4201892912387848,0.11632887274026871,0.16960260272026062,0.3981429934501648,0.21217182278633118,0.191346675157547,2.184396505355835,0.1092974990606308,1025.275146484375
medium_roughness_0331,medium_roughness,117.35598754882812,46.90099334716797,1999.6983642578125,1999.6376953125,0.10965292900800705,0.14186233282089233,0.11210602521896362,0.4806867241859436,0.13579364120960236,0.12706920504570007,0.324010968208313,0.33275166153907776,0.11895117163658142,0.11857855319976807,0.3745690584182739,0.15809988975524902,0.20985296368598938,0.15248140692710876,0.11571336537599564,0.14804700016975403
medium_roughness_0095,medium_roughness,117.35598754882812,46.90099334716797,1999.17529296875,1999.3798828125,0.15957120060920715,0.2960928678512573,0.15354758501052856,0.4526774287223816,0.31150466203689575,0.27226337790489197,1.482337236404419,1.5156549215316772,0.20981010794639587,0.22064945101737976,1.7442877292633057,0.4672754108905792,0.7340772151947021,0.4285126328468323,0.19070959091186523,0.4149501621723175
high_roughness_0194,high_roughness,117.35598754882812,46.90099334716797,0.1272602677345276,0.11389109492301941,0.14698560535907745,0.11654672026634216,1999.6494140625,0.11624039709568024,0.109673410654068,1998.359619140625,0.17491237819194794,0.1746753603219986,0.10500098764896393,0.13516946136951447,0.1796174794435501,0.12407076358795166,0.12866061925888062,0.2099906951189041,0.10401857644319534,1612.200927734375
medium_roughness_0061,medium_roughness,117.35598754882812,46.90099334716797,0.1656799614429474,0.38542261719703674,11.750936508178711,0.18368679285049438,1999.1268310546875,0.2299315631389618,0.6137906908988953,5.431814193725586,10.610973358154297,42.0218620300293,0.5581588745117188,9.540406227111816,9.712763786315918,6.934996128082275,2.6432340145111084,2.210350751876831,0.33179548382759094,797.2437133789062
high_roughness_0209,high_roughness,117.35598754882812,46.90099334716797,0.13507145643234253,1999.5001220703125,1999.5555419921875,0.14055554568767548,1999.515380859375,0.12844905257225037,0.1371973305940628,0.3180027902126312,0.6729809045791626,0.5817998051643372,0.12165418267250061,0.279944509267807,0.5123510956764221,0.2959330677986145,0.22113491594791412,0.2640458643436432,0.11482313275337219,440.6597595214844
high_roughness_0178,high_roughness,117.35598754882812,46.90099334716797,1999.737548828125,1998.8707275390625,0.10934965312480927,1999.845947265625,0.1150953397154808,1999.8922119140625,0.4922080934047699,0.13607801496982574,0.5538991689682007,0.6096917986869812,0.20045578479766846,0.12714898586273193,0.8947505354881287,0.2009229063987732,0.7744066715240479,0.1795547902584076,325.69635009765625,0.16341786086559296
medium_roughness_0173,medium_roughness,117.35598754882812,46.90099334716797,1999.7615966796875,1998.4935302734375,1998.07177734375,1998.9810791015625,0.13824811577796936,1998.703369140625,0.4803881049156189,0.1953592598438263,1.3956910371780396,1.606992244720459,0.35329803824424744,0.17100709676742554,2.3431742191314697,0.37337881326675415,1.717105507850647,0.3099876046180725,0.3481525182723999,0.2634972631931305
low_roughness_0127,low_roughness,117.35598754882812,46.90099334716797,1999.5953369140625,1999.727294921875,0.10392934083938599,1999.600830078125,0.10618344694375992,1999.5926513671875,1999.610107421875,0.11081308126449585,0.2106780707836151,0.21905747056007385,0.1852535903453827,0.1077379435300827,0.3013879656791687,0.1263219267129898,1073.291748046875,0.12186574935913086,1999.666015625,0.11940920352935791
low_roughness_0249,low_roughness,117.35598754882812,46.90099334716797,0.10774552822113037,0.13479302823543549,0.15677987039089203,0.19150570034980774,1999.8231201171875,0.809712290763855,0.13688521087169647,1338.68798828125,0.7926287651062012,0.7661780118942261,0.13034410774707794,0.24744686484336853,0.685890793800354,0.33911746740341187,0.26843443512916565,0.4429810047149658,0.11568457633256912,1.8814445734024048
medium_roughness_0053,medium_roughness,117.35598754882812,46.90099334716797,1999.706787109375,1999.6396484375,0.10270270705223083,1999.829833984375,0.10646845400333405,1999.79541015625,0.20945611596107483,0.11225362867116928,0.2463214099407196,0.26540258526802063,0.13904014229774475,0.10868464410305023,0.36703717708587646,0.13212499022483826,0.3752143979072571,0.12699377536773682,623.568359375,0.12076637148857117
high_roughness_0251,high_roughness,117.35598754882812,46.90099334716797,1999.765625,1999.517578125,1999.6990966796875,0.23928487300872803,0.11731352657079697,0.42807501554489136,0.2002345323562622,0.13275961577892303,1.0735236406326294,1.5392100811004639,1.7047436237335205,0.12896496057510376,2.1391162872314453,0.23050141334533691,704.403076171875,0.1674850434064865,0.1698363721370697,0.1610364466905594
medium_roughness_0339,medium_roughness,117.35598754882812,46.90099334716797,5.273654460906982,0.6916916370391846,0.1619608998298645,1987.9310302734375,0.9002730250358582,1995.33642578125,2.2004473209381104,0.31712600588798523,3.250065565109253,4.461612701416016,1.8379671573638916,0.2614259719848633,7.321539878845215,0.7623422741889954,16.19257164001465,0.5976504683494568,940.7738647460938,0.46227943897247314
high_roughness_0260,high_roughness,117.35598754882812,46.90099334716797,1999.649658203125,1999.6585693359375,0.10541071742773056,1999.6590576171875,0.11222156882286072,0.15251851081848145,0.11769424378871918,0.11900173872709274,0.2128894031047821,0.21537023782730103,0.10857674479484558,0.11105886101722717,0.2318410873413086,0.13160890340805054,0.1493740677833557,0.13596245646476746,0.10728859156370163,0.13135561347007751
high_roughness_0036,high_roughness,117.35598754882812,46.90099334716797,1999.587646484375,1999.537353515625,0.10746201127767563,1999.34912109375,0.10945901274681091,1999.5760498046875,0.3974674344062805,0.12329244613647461,0.402177095413208,0.436657577753067,0.16358864307403564,0.11816129088401794,0.6161001920700073,0.16717933118343353,0.5241270661354065,0.1501072198152542,1520.2247314453125,0.14222583174705505
low_roughness_0124,low_roughness,117.35598754882812,46.90099334716797,1999.5413818359375,1999.7703857421875,0.10509920865297318,1999.4415283203125,0.10936251282691956,1999.56787109375,0.31685808300971985,0.11788000166416168,0.29619893431663513,0.3176318109035492,0.14398759603500366,0.11259385943412781,0.4355109930038452,0.14481890201568604,0.40081125497817993,0.13820965588092804,1843.220458984375,0.13073088228702545
high_roughness_0263,high_roughness,117.35598754882812,46.90099334716797,1999.7413330078125,1999.4202880859375,0.10889841616153717,1999.488525390625,0.11209757626056671,1999.855712890625,0.14952442049980164,0.12472213059663773,0.34459733963012695,0.35929468274116516,0.12548986077308655,0.11786007881164551,0.4286658465862274,0.159674733877182,0.25067928433418274,0.14981582760810852,0.12380383908748627,0.14420223236083984
high_roughness_0174,high_roughness,117.35598754882812,46.90099334716797,0.10520409792661667,0.11973628401756287,0.12274160981178284,1.1061129570007324,1999.8731689453125,1995.4630126953125,0.1376095712184906,0.287283718585968,0.660025954246521,0.6559944152832031,0.13007377088069916,0.17569440603256226,0.639594554901123,0.27322718501091003,0.2685813009738922,0.2948068678379059,0.11641308665275574,0.38438212871551514
high_roughness_0041,high_roughness,117.35598754882812,46.90099334716797,0.27344438433647156,0.15150494873523712,0.2250094711780548,1999.53857421875,1999.8466796875,1999.1485595703125,22.887468338012695,1.3707082271575928,15.82691478729248,19.996015548706055,2.5858678817749023,1.165304183959961,26.683917999267578,4.005751609802246,15.973864555358887,2.813323974609375,193.3802490234375,2.5250613689422607
medium_roughness_0083,medium_roughness,117.35598754882812,46.90099334716797,1999.866455078125,1999.744384765625,1999.7335205078125,0.13144661486148834,0.11297672241926193,0.12078665941953659,0.16021019220352173,0.13083136081695557,125.94361114501953,106.61898803710938,2.7061498165130615,0.1451021432876587,7.032670974731445,0.34754419326782227,11.419326782226562,0.15457609295845032,0.13585910201072693,0.17752113938331604
low_roughness_0150,low_roughness,117.35598754882812,46.90099334716797,1999.4215087890625,1999.703369140625,1999.77734375,0.5264676213264465,0.12532736361026764,0.42142874002456665,3.727644205093384,0.3501436412334442,13.94307804107666,10.129162788391113,11.221933364868164,0.4652860760688782,23.01592445373535,1.7552913427352905,293.9449768066406,0.5602731704711914,997.245361328125,0.7755170464515686
