iteration,residual_rmse_nm,loss,energy_ratio
1,88.15752410888672,361840.4375,1.5186142921447754
2,87.47928619384766,353770.03125,1.5076193809509277
3,86.6673812866211,344296.875,1.4945862293243408
4,85.64550018310547,332653.6875,1.4783539772033691
5,84.39883422851562,318844.28125,1.4587206840515137
6,82.92457580566406,303046.8125,1.4356670379638672
7,81.22663879394531,285540.21875,1.409277081489563
8,79.3150634765625,266684.5,1.3797414302825928
9,77.20626831054688,246900.46875,1.3473546504974365
10,74.92356872558594,226651.703125,1.312529444694519
11,72.4981918334961,206426.125,1.275815725326538
12,69.96977233886719,186702.671875,1.237850546836853
13,67.3864517211914,167927.453125,1.199360728263855
14,64.80431365966797,150491.71875,1.1611593961715698
15,62.2857666015625,134713.984375,1.1241474151611328
16,59.8968505859375,120822.03125,1.0892456769943237
17,57.70306396484375,108940.1640625,1.0572755336761475
18,55.76332092285156,99086.1796875,1.028838038444519
19,54.1242561340332,91202.3515625,1.0044360160827637
20,52.81521224975586,85160.6484375,0.9843195080757141
21,51.844356536865234,80778.53125,0.9684451222419739
22,51.19745635986328,77841.2421875,0.9565675854682922
23,50.840267181396484,76114.03125,0.9482514262199402
24,50.72310256958008,75351.140625,0.942907452583313
25,50.786865234375,75304.0859375,0.9398495554924011
26,50.96921920776367,75738.515625,0.9384726285934448
27,51.20991516113281,76422.9140625,0.9380580186843872
28,51.45513153076172,77152.0078125,0.9380005598068237
29,51.66040802001953,77748.9609375,0.9377526044845581
30,51.79221725463867,78075.28125,0.9368712902069092
31,51.82869338989258,78038.6953125,0.9350520968437195
32,51.759395599365234,77597.0625,0.9321520328521729
33,51.58403396606445,76750.4765625,0.9281222224235535
34,51.31052017211914,75536.21875,0.9230260252952576
35,50.95294952392578,74018.203125,0.9170057773590088
36,50.52928161621094,72276.0625,0.9102645516395569
37,50.059329986572266,70393.703125,0.9030258655548096
38,49.562862396240234,68451.640625,0.8955258131027222
39,49.05787658691406,66519.7734375,0.88798987865448
40,48.55929946899414,64649.16796875,0.8805627822875977
41,48.078365325927734,62875.9609375,0.8733674883842468
42,47.62254333496094,61220.453125,0.8664752840995789
43,47.19548416137695,59688.44921875,0.8599067330360413
44,46.79777145385742,58274.10546875,0.8536266088485718
45,46.42768859863281,56967.5234375,0.8476181030273438
46,46.08182907104492,55753.34375,0.8418323397636414
47,45.75584411621094,54613.515625,0.8361990451812744
48,45.444923400878906,53530.96875,0.8306653499603271
49,45.14435958862305,52489.796875,0.8251792788505554
50,44.849918365478516,51475.63671875,0.8196827173233032
51,44.55805587768555,50476.7421875,0.8141235113143921
52,44.26603698730469,49485.2421875,0.8084749579429626
53,43.97203063964844,48496.68359375,0.8027272820472717
54,43.67511749267578,47509.01953125,0.7968741059303284
55,43.37522888183594,46522.77734375,0.7909202575683594
56,43.073020935058594,45540.8359375,0.7848848104476929
57,42.769752502441406,44567.1875,0.7787872552871704
58,42.467071533203125,43607.36328125,0.7726646065711975
59,42.16691970825195,42667.05078125,0.7665517926216125
