profile,family,roughness_score,rmse_nm,offload_pct,baseline_energy_burden_j,energy_burden_with_spring_j,net_battery_energy_with_spring_j,braking_energy_with_spring_j,regenerated_energy_with_spring_j,mean_abs_residual_nm,peak_abs_residual_nm
flat_terrain_0001,flat_terrain,0.296527,58.553735,25.228832,474.010240,354.422992,148.724099,205.698893,123.419336,49.352862,104.749619
rough_terrain_0007,rough_terrain,0.579268,35.868335,33.299836,593.161589,395.639752,187.643695,207.996057,124.797634,26.600604,77.663942
mixed_terrain_0009,mixed_terrain,0.515185,19.320511,4.871650,143.376753,136.391939,48.666638,87.725301,52.635180,17.126741,33.901026
flat_terrain_0000,flat_terrain,0.221555,70.997005,-8.122364,720.691427,779.228610,482.535320,296.693290,178.015974,64.402566,105.589569
rough_terrain_0000,rough_terrain,0.518387,58.781044,-1.070972,279.810170,282.806860,119.224497,163.582363,98.149418,51.267702,100.896426
flat_terrain_0004,flat_terrain,0.357541,22.850854,49.040247,240.736690,122.678823,-8.396080,131.074903,78.644942,19.331276,51.974499
flat_terrain_0008,flat_terrain,0.422083,38.747738,-2.538031,169.912280,174.224707,97.772399,76.452308,45.871385,33.762295,55.614297
mixed_terrain_0004,mixed_terrain,0.475888,31.718491,8.716953,407.902886,372.346182,232.993664,139.352518,83.611511,23.787100,70.175268
rough_terrain_0004,rough_terrain,0.546581,20.217962,-1.362109,101.770187,103.156407,46.308483,56.847924,34.108754,18.442390,33.451773
rough_terrain_0001,rough_terrain,0.518654,30.427662,40.287695,497.064562,296.808706,119.181319,177.627387,106.576432,22.573871,80.454653
rough_terrain_0003,rough_terrain,0.525494,48.023946,-1.179190,546.541757,552.986524,251.034676,301.951848,181.171109,38.717547,92.166226
mixed_terrain_0000,mixed_terrain,0.436507,76.577841,-3.171157,607.653990,626.923651,346.083130,280.840521,168.504312,63.085328,132.393557
rough_terrain_0005,rough_terrain,0.557722,39.732600,12.420831,503.312567,440.796963,213.796482,227.000481,136.200289,33.027092,78.136349
flat_terrain_0007,flat_terrain,0.412093,44.611227,22.705397,580.368358,448.593419,127.590693,321.002726,192.601636,30.780786,108.220557
mixed_terrain_0003,mixed_terrain,0.445049,36.034533,43.429776,373.066772,211.044708,90.354468,120.690240,72.414144,28.188008,81.618062
flat_terrain_0005,flat_terrain,0.400426,22.853700,43.020947,214.823194,122.404221,7.914726,114.489495,68.693697,17.525474,60.328453
mixed_terrain_0005,mixed_terrain,0.481684,78.466500,-7.497650,605.808199,651.229578,397.405402,253.824176,152.294506,72.155164,108.128588
mixed_terrain_0001,mixed_terrain,0.441171,52.712269,6.442567,400.434312,374.636061,191.552429,183.083632,109.850179,41.343409,101.155633
flat_terrain_0002,flat_terrain,0.328563,19.533619,27.986193,62.039865,44.677269,-1.124532,45.801801,27.481081,17.843793,29.470819
mixed_terrain_0008,mixed_terrain,0.506738,35.717729,20.876078,271.718195,214.994092,88.241725,126.752368,76.051421,28.085348,71.622584
mixed_terrain_0002,mixed_terrain,0.442991,39.158538,-5.103922,265.093434,278.623597,162.001765,116.621832,69.973099,28.393993,80.859873
rough_terrain_0006,rough_terrain,0.568855,46.378219,-15.525450,333.136890,384.857890,233.086764,151.771125,91.062675,42.630648,79.867240
rough_terrain_0008,rough_terrain,0.596022,38.429533,-3.970077,264.911400,275.428587,95.472291,179.956296,107.973778,30.493259,83.917958
rough_terrain_0002,rough_terrain,0.522237,49.016945,41.491047,482.267720,282.169793,144.588562,137.581231,82.548739,36.789821,133.976131
mixed_terrain_0007,mixed_terrain,0.502338,37.984666,12.737493,162.845221,142.102822,54.225584,87.877238,52.726343,37.161965,56.668667
mixed_terrain_0006,mixed_terrain,0.482913,9.113589,67.180445,206.941929,67.917421,-11.553476,79.470897,47.682538,7.371717,19.711848
flat_terrain_0003,flat_terrain,0.339790,53.220944,-2.355870,427.240679,437.305914,211.757960,225.547954,135.328772,48.709265,70.800454
flat_terrain_0006,flat_terrain,0.408410,70.832554,27.092259,489.475572,356.865583,193.376691,163.488892,98.093335,57.554995,114.659076
rough_terrain_0009,rough_terrain,0.666868,27.251417,-1.372139,97.090113,98.422324,36.754230,61.668094,37.000856,22.909236,49.827875
flat_terrain_0009,flat_terrain,0.435235,30.821955,37.513766,204.811877,127.979229,62.044123,65.935106,39.561064,25.656955,56.217177
