iteration,residual_rmse_nm,loss,offload_pct
1,115.3839111328125,821963.125,-102.4644136428833
2,114.29893493652344,798839.3125,-100.48997402191162
3,113.02864074707031,772369.25,-98.19061756134033
4,111.44576263427734,740269.9375,-95.34099102020264
5,109.52532196044922,702585.0,-91.89754724502563
6,107.2616195678711,659878.625,-87.85178661346436
7,104.65733337402344,612970.5625,-83.2096815109253
8,101.72234344482422,562875.25,-77.99187898635864
9,98.47430419921875,510751.40625,-72.23349809646606
10,94.94007110595703,457849.6875,-65.98445177078247
11,91.1566390991211,405467.0,-59.31801795959473
12,87.17264556884766,354867.71875,-52.329444885253906
13,83.04926300048828,307197.71875,-45.13204097747803
14,78.8602523803711,263431.09375,-37.86497116088867
15,74.69156646728516,224316.3125,-30.694961547851562
16,70.6391372680664,190351.109375,-23.824572563171387
17,66.80508422851562,161735.625,-17.466235160827637
18,63.29166793823242,138365.078125,-11.802935600280762
19,60.19195556640625,119864.6796875,-6.9457292556762695
20,57.5784797668457,105718.9921875,-2.9613137245178223
21,55.494937896728516,95340.984375,0.13999342918395996
22,53.950740814208984,88139.7734375,2.3950576782226562
23,52.92072296142578,83561.5703125,3.8766860961914062
24,52.349525451660156,81095.296875,4.694265127182007
25,52.1597900390625,80281.75,4.972100257873535
26,52.26232147216797,80707.7890625,4.837745428085327
27,52.56543731689453,82004.3828125,4.406231641769409
28,52.98240661621094,83815.171875,3.806990385055542
29,53.43678665161133,85815.59375,3.157198429107666
30,53.86573028564453,87727.2265625,2.5501608848571777
31,54.22136688232422,89319.140625,2.0629703998565674
32,54.471832275390625,90427.2421875,1.7472922801971436
33,54.600685119628906,90957.375,1.6334354877471924
34,54.60511016845703,90886.21875,1.7294764518737793
35,54.493797302246094,90255.8984375,2.021491527557373
36,54.28358840942383,89155.4453125,2.4801671504974365
37,53.99669647216797,87703.515625,3.0655622482299805
38,53.65787124633789,86029.421875,3.7334322929382324
39,53.292022705078125,84257.765625,4.440617561340332
40,52.922176361083984,82499.265625,5.146461725234985
41,52.56761932373047,80841.125,5.817645788192749
42,52.24301528930664,79345.09375,6.429201364517212
43,51.957881927490234,78046.140625,6.966567039489746
44,51.716697692871094,76956.46875,7.423686981201172
45,51.51932907104492,76069.28125,7.8015923500061035
46,51.36203384399414,75363.09375,8.107876777648926
47,51.2386474609375,74808.6171875,8.352696895599365
48,51.141666412353516,74371.34375,8.549422025680542
49,51.06318283081055,74017.171875,8.710598945617676
50,50.99555206298828,73714.484375,8.847427368164062
51,50.931766510009766,73433.734375,8.971387147903442
52,50.86598205566406,73150.421875,9.092164039611816
53,50.793460845947266,72844.90625,9.217578172683716
54,50.710758209228516,72502.1015625,9.35468077659607
55,50.61572265625,72113.296875,9.507334232330322
56,50.50730895996094,71673.859375,9.678304195404053
57,50.385501861572266,71183.71875,9.868502616882324
58,50.251033782958984,70645.671875,10.077857971191406
59,50.10531234741211,70065.796875,10.30455231666565
60,49.95014572143555,69451.7890625,10.54600477218628
61,49.787628173828125,68812.2734375,10.799241065979004
62,49.61991500854492,68155.875,11.061316728591919
63,49.44903564453125,67490.640625,11.329346895217896
64,49.27682876586914,66823.6953125,11.600726842880249
65,49.104854583740234,66161.0390625,11.873120069503784
66,48.93436050415039,65507.515625,12.144428491592407
67,48.76620101928711,64865.609375,12.414175271987915
68,48.60085678100586,64237.1640625,12.681359052658081
69,48.43846893310547,63622.1328125,12.946289777755737
70,48.27888870239258,63019.4453125,13.209676742553711
71,48.12172317504883,62427.0546875,13.472747802734375
72,47.96641540527344,61842.34375,13.737010955810547
73,47.81230163574219,61262.890625,14.00342583656311
74,47.65876007080078,60686.1640625,14.273279905319214
75,47.505149841308594,60109.65625,14.547926187515259
76,47.350921630859375,59531.13671875,14.828687906265259
77,47.19562911987305,58949.1015625,15.116310119628906
78,47.03897476196289,58362.6484375,15.411233901977539
79,46.88079833984375,57771.21875,15.713924169540405
80,46.7210578918457,57174.984375,16.02424383163452
81,46.55986404418945,56574.63671875,16.341781616210938
82,46.39741516113281,55971.1796875,16.665959358215332
83,46.23399353027344,55365.9375,16.99601411819458
84,46.0699348449707,54760.43359375,17.330962419509888
85,45.90559768676758,54156.11328125,17.669999599456787
86,45.7413330078125,53554.42578125,18.01222562789917
87,45.57748794555664,52956.859375,18.35656762123108
88,45.41436767578125,52364.75390625,18.701988458633423
89,45.25224304199219,51779.13671875,19.047749042510986
90,45.09132766723633,51201.01171875,19.392889738082886
91,44.93177032470703,50630.87890625,19.737017154693604
92,44.77370834350586,50069.3359375,20.0794517993927
93,44.61724090576172,49516.953125,20.41945457458496
94,44.46244430541992,48974.01953125,20.756572484970093
95,44.30934143066406,48440.6640625,21.0904598236084
96,44.157958984375,47917.0703125,21.42067551612854
97,44.00832748413086,47403.2734375,21.74702286720276
98,43.86052322387695,46899.67578125,22.068816423416138
99,43.7145881652832,46406.29296875,22.385942935943604
100,43.570621490478516,45923.30078125,22.698193788528442
101,43.42873001098633,45450.91015625,23.005318641662598
102,43.2890739440918,44989.48046875,23.306965827941895
103,43.151790618896484,44539.12109375,23.603153228759766
104,43.01702117919922,44100.265625,23.893332481384277
105,42.88496780395508,43673.30859375,24.17718768119812
106,42.7558479309082,43258.5546875,24.45463538169861
107,42.62984085083008,42856.41015625,24.725276231765747
108,42.507137298583984,42467.12890625,24.98893141746521
109,42.38790512084961,42091.015625,25.245338678359985
110,42.27232360839844,41728.3828125,25.49418807029724
111,42.16054916381836,41379.34765625,25.73544979095459
112,42.05270767211914,41044.0,25.9690523147583
113,41.94888687133789,40722.3125,26.19498372077942
114,41.84916305541992,40414.26953125,26.41322612762451
115,41.753562927246094,40119.6015625,26.623988151550293
116,41.66209030151367,39838.1796875,26.82722806930542
117,41.57476043701172,39569.765625,27.023106813430786
118,41.49152755737305,39314.109375,27.211666107177734
119,41.412353515625,39070.9921875,27.392852306365967
120,41.3371696472168,38840.0390625,27.566879987716675
121,41.265869140625,38620.91015625,27.733778953552246
122,41.19837188720703,38413.25,27.89367437362671
123,41.13456726074219,38216.6015625,28.046858310699463
124,41.07433319091797,38030.59375,28.19339632987976
125,41.017513275146484,37854.72265625,28.333526849746704
126,40.963985443115234,37688.62109375,28.46733331680298
127,40.91361999511719,37531.85546875,28.595083951950073
128,40.866249084472656,37383.83984375,28.717142343521118
129,40.82172775268555,37244.16015625,28.833699226379395
130,40.779903411865234,37112.3671875,28.944969177246094
131,40.7406120300293,36988.015625,29.051142930984497
132,40.70369338989258,36870.64453125,29.15247082710266
133,40.66898727416992,36759.8515625,29.249095916748047
134,40.63633346557617,36655.25390625,29.34112548828125
135,40.605567932128906,36556.40234375,29.42880392074585
136,40.57655334472656,36462.82421875,29.51253056526184
137,40.54915237426758,36374.1796875,29.59243655204773
138,40.52322006225586,36290.1171875,29.668670892715454
139,40.49862289428711,36210.265625,29.74144220352173
140,40.47524642944336,36134.2890625,29.81100082397461
141,40.45297622680664,36061.875,29.877537488937378
142,40.43171310424805,35992.71875,29.941272735595703
143,40.41135787963867,35926.578125,30.00231385231018
144,40.39179611206055,35863.1171875,30.060923099517822
145,40.3729362487793,35802.015625,30.11741042137146
146,40.35469055175781,35743.08203125,30.171817541122437
147,40.33696746826172,35686.1171875,30.224215984344482
148,40.31969451904297,35630.84375,30.274885892868042
149,40.30279541015625,35577.1015625,30.323904752731323
150,40.28622055053711,35524.69921875,30.37143349647522
151,40.26990509033203,35473.46875,30.417609214782715
152,40.25381088256836,35423.25,30.462592840194702
153,40.237857818603516,35373.87890625,30.506455898284912
154,40.22201919555664,35325.2734375,30.54923415184021
155,40.20625305175781,35277.3203125,30.59101700782776
156,40.190521240234375,35229.890625,30.631935596466064
157,40.1748161315918,35182.91796875,30.672091245651245
158,40.15909957885742,35136.31640625,30.71153163909912
159,40.14336013793945,35090.00390625,30.750364065170288
