authority_score,bearing_intersections,candidate,distal_offset,feasible,internal_offset,internal_radius,internal_x,limb_intersections,limb_x,mean_authority_nm,mean_force_residual_n,minimum_authority_nm,minimum_bearing_radius_m,minimum_spring_clearance_m,nonzero_direct_torque_springs,phase,skin_containment_violations,skin_x,spring_clearance_violations,spring_support_violations
,0,61,-0.06443963135461747,False,0.019752259205711928,0.3432235105889361,-0.0645389679595258,0,0.465803921249313,,,,0.16661039207178288,0.03131398186087608,,0.387564615558083,0,0.23747094173267635,0,0
,0,62,0.04594310529198001,False,0.0782172497715653,0.43717809084299364,-0.06031653338625578,0,0.6752596182864816,,,,0.2220975740267607,0.035686202347278595,,0.0438300211044978,0,0.31338452691269536,0,0
,0,63,-0.025490735942594545,False,0.027909504925839518,0.4261130006916811,-0.0017909046645521176,0,0.6649924126106459,,,,0.1929997443982918,0.035288065671920776,,0.3360801245474071,0,0.30329621474372487,0,0
156.59080505371094,0,64,-0.11640830157562575,True,-0.07001987595699039,0.586749327821631,-0.09458906508594556,0,0.587635229563031,167.97988891601562,0.05429086089134216,122.39940643310547,0.2567607181052316,0.03641742467880249,36,0.0030996069366235933,0,0.2599546228627586,0,0
160.95803833007812,0,65,-0.008581758073399087,True,-0.02423751931581028,0.5717598629054285,0.06183961913375241,0,0.3088821605900335,177.6212158203125,0.03658876195549965,127.04489135742188,0.2019777160221626,0.03160886839032173,36,0.13674694404957363,0,0.3384284795552632,0,0
,0,66,-0.02202041759131909,False,-0.09765559436600191,0.38161260549342035,0.00822281223438863,0,0.6347617211002512,,,,0.19359525640558498,0.03438631445169449,,0.3203643076148147,0,0.22766810969805248,0,0
,0,67,-0.005287816662687475,False,-0.07726885905226533,0.5597001572203679,-0.04851999816397223,0,0.49540497187172616,,,,0.21803085832377656,0.027590559795498848,,0.39450833073997293,0,0.3239992240110643,0,0
144.51187133789062,0,68,0.08409828364979005,True,0.03528945606015335,0.5509647864284177,0.03323388948576633,0,0.6201928364002434,155.1787109375,0.04267644137144089,107.82727813720703,0.2509608433319498,0.03595545142889023,36,0.19983141165028975,0,0.1871757494391163,0,0
161.1365203857422,0,69,0.11927166008442727,True,-0.07446889064885881,0.4632537011660658,0.016485945759298917,0,0.5546487961064167,172.95030212402344,0.03777686133980751,133.19503784179688,0.21064418899847653,0.03454137593507767,36,0.3507734915382853,0,0.33105807377485474,0,0
153.17904663085938,0,70,-0.0991512520687083,True,-0.025524000543817343,0.5149093443793505,0.038279734469779,0,0.35645247198150454,166.90272521972656,0.03598014637827873,120.02435302734375,0.19853225192076965,0.031154857948422432,36,0.5117483705911767,0,0.32251240971070627,0,0
,0,71,0.05794346869641234,False,-0.0014487801957145247,0.38677188184776157,0.09260470618792924,0,0.3538462561263736,,,,0.18472209256213892,0.0302885714918375,,0.28590022001918386,0,0.20490169386765986,0,0
,0,72,-0.031655085999667626,False,0.00609093995087244,0.5160669505399083,-0.04786077959033761,0,0.37638372301835243,,,,0.21002120183676748,0.03196674585342407,,0.2859575387902532,0,0.19858826976004704,0,0
142.22134399414062,0,73,0.0786623663198624,True,-0.048837803092469594,0.5954585920393254,0.08003555460332823,0,0.5241039825989378,156.0367889404297,0.05048973485827446,98.93309020996094,0.26341154877363565,0.03480429947376251,36,0.4783172283687648,0,0.20484467483838337,0,0
165.4212646484375,0,74,0.00411328262709075,True,-0.03708754427813536,0.47328359456716834,0.046793962410438816,0,0.6471877542866256,181.56219482421875,0.03312760591506958,121.98394775390625,0.2192288502952308,0.035381510853767395,36,0.20026217847590258,0,0.2569170367860215,0,0
158.02825927734375,0,75,0.07311556785139325,True,0.04590085997988261,0.3716029942631156,-0.08449234138171385,0,0.5865646560973988,171.13319396972656,0.04104461893439293,126.40107727050781,0.15585032364127227,0.033802323043346405,36,0.2853609684787381,0,0.31883032902570174,0,0
147.47317504882812,0,76,0.07973258410028528,True,0.07049588633962431,0.313281045500594,0.09598476250261526,0,0.6087769989001596,161.15335083007812,0.03207716718316078,109.72572326660156,0.16907482451967995,0.0330008938908577,36,0.5019772777723274,0,0.2855593042678672,0,0
,0,77,0.006240678023487767,False,-0.07271604691808871,0.573300581637749,0.05701031444600341,0,0.5324645598635764,,,,0.25234912180390323,0.03485097736120224,,0.22520125416614198,0,0.18858363180046184,0,0
139.51637268066406,0,78,-0.0958244632699477,True,-0.06380545675039268,0.4919507597443278,0.02349850063324757,0,0.3313874877220288,152.58604431152344,0.03146987408399582,101.03955078125,0.2041195002794935,0.030587811022996902,36,0.38355503145934844,0,0.25859177725318705,0,0
,0,79,-0.04284437952411736,False,0.0020736191762018297,0.3678500766913294,0.027168739300305195,0,0.41016305076855997,,,,0.20386592347342525,0.031232891604304314,,0.013138664510176035,0,0.2567475799837504,0,0
155.63719177246094,0,80,0.006017830592088325,True,-0.0029879483779475108,0.35411968425125273,0.09471264725625972,0,0.4808900693668634,171.63938903808594,0.02750125713646412,121.49478149414062,0.16222128246802736,0.03163336217403412,36,0.37851585663933446,0,0.3334863539498242,0,0
,0,81,0.040826115978975286,False,-0.08618069671145481,0.5739013841265233,0.06962145871698874,0,0.44998510073565523,,,,0.23255264861293679,0.03370937705039978,,0.05184698927136082,0,0.28116149813934055,0,0
,0,82,-0.0007199830134634738,False,-0.06381862538923995,0.44463242548161935,-0.034932533494814996,0,0.6889672792693968,,,,0.21102401894189682,0.036989230662584305,,0.48154200555338905,0,0.19145382029710206,0,0
,0,83,0.04144998890633256,False,0.08807364233449855,0.4311690654861302,0.0006805308298017954,0,0.3625934666024156,,,,0.1998742938843847,0.030905699357390404,,0.2543378609010977,0,0.22330838177114018,0,0
,0,84,0.016926232165726363,False,0.00719857527679732,0.5733423731893914,-0.07218104489821048,0,0.5540050722384331,,,,0.20254348219607626,0.008853537030518055,,0.14795071899972959,0,0.3385232238872763,2,0
,0,85,-0.027143001976122558,False,-0.024166748307589886,0.3403755941322248,-0.034306492557885634,0,0.5660111502150298,,,,0.15986280047250484,0.032798271626234055,,0.3129819905885246,0,0.3206749491862817,0,0
147.0259552001953,0,86,-0.06195968110928483,True,-0.060894175846886923,0.4939423567882134,0.03903507016699617,0,0.42450661549742114,161.1017608642578,0.036852192133665085,106.34597778320312,0.22102974958403843,0.0323825478553772,36,0.22780923746796514,0,0.2534162158845598,0,0
153.51644897460938,0,87,-0.09308311965371702,True,-0.09577778888931165,0.558418615721614,-0.09991020857053856,0,0.6401436206072907,165.17686462402344,0.053910840302705765,116.36320495605469,0.21768372011839052,0.03621339052915573,36,0.4583803094002583,0,0.23367627192848325,0,0
159.2762908935547,0,88,0.1039908016941074,True,-0.08735143838853282,0.3643299001638769,0.06045956357627513,0,0.6253118140397071,171.38755798339844,0.02842148020863533,130.80392456054688,0.17564965471598887,0.033900611102581024,36,0.19027154742562133,0,0.3283214463233909,0,0
,0,89,0.04341819080098322,False,-0.08620461340669612,0.48796740151598367,0.07102892625410148,0,0.3236803990500381,,,,0.1926078320075132,0.030968187376856804,,0.32293484530567745,0,0.27317198556979816,0,0
,0,90,-0.04005791783746607,False,0.030044172485014592,0.5689679240116838,0.03169954061136662,0,0.38896883146718575,,,,0.22013040074171236,0.03287861868739128,,0.13839073897926718,0,0.32097779936442045,0,0
165.68826293945312,0,91,-0.042685755940969045,True,0.053490344371501436,0.5915630383388026,-0.0985888028739394,0,0.4107209075185599,182.64736938476562,0.052476271986961365,130.96865844726562,0.20850952719215615,0.033831313252449036,36,0.06250760146830446,0,0.3376760796952662,0,0
126.63316345214844,0,92,-0.11782482422973922,True,-0.07420220916601923,0.40992277567441004,-0.04975123718495658,0,0.5745092554197309,136.44540405273438,0.03765593841671944,92.36215209960938,0.190103847191187,0.03324023634195328,36,0.3188720350060952,0,0.1840096205713175,0,0
137.42369079589844,0,93,-0.11970613312145896,True,-0.08513916147775757,0.3301143784645261,0.018212829409139375,0,0.40156521574044074,148.69093322753906,0.0274340957403183,106.94705963134766,0.17238824756030494,0.0298945102840662,36,0.29800721093544624,0,0.2976549104324971,0,0
,1,94,0.0467447544337497,False,0.06241472787275293,0.3094248638919091,-0.09089458694762945,0,0.6883074672670805,,,,0.13563404261255863,0.03478735685348511,,0.3226456323649828,0,0.2873974077749417,0,0
,0,95,-0.024565165099289243,False,0.04616864432796916,0.40284103941319227,0.030826058670125445,0,0.4283320286503982,,,,0.20463413977402015,0.031854987144470215,,0.5141809464964006,0,0.3047795099550451,0,0
,0,96,-0.04397217283802825,False,-0.04429955669218433,0.4315736787154067,0.09077962554374297,0,0.3313758449190455,,,,0.19117152493363496,0.030225295573472977,,0.25186329286284714,0,0.23414375712080937,0,0
,0,97,-0.0441602346237798,False,-0.009204663493022666,0.5280942327990205,0.036712962897608115,0,0.6045448757858285,,,,0.23157193453064562,0.03517479449510574,,0.332922684802473,0,0.2805296071541859,0,0
156.14468383789062,0,98,0.10715963636857473,True,-0.05509615907865859,0.3548322270446504,-0.05352393626101435,0,0.6203372908936238,168.7244873046875,0.03648687154054642,124.54177856445312,0.16221006942213104,0.03402669355273247,36,0.4333740026666998,0,0.3212318217185274,0,0
,0,99,-0.020330465269928488,False,0.0891933855370923,0.3813042808396197,0.08673425264566567,0,0.5645737518693782,,,,0.20188385057903485,0.033445823937654495,,0.09895322214797025,0,0.25077305374542574,0,0
,0,100,0.03903148453010835,False,0.08467469345095269,0.6016552577971704,-0.025358142670659722,0,0.3401525282825739,,,,0.22289744858911648,0.032593339681625366,,0.3214141227262412,0,0.22408820971635338,0,0
,0,101,0.006853947678519379,False,-0.07949377711340924,0.5232294108608504,0.01935501399686415,0,0.3721054483865781,,,,0.22228001184430626,0.03201981261372566,,0.25459421646189856,0,0.2288416750471503,0,0
,0,102,-0.06949993346251905,False,0.06296988408922918,0.6015064936510491,-0.027919309898991787,0,0.47845237978100064,,,,0.2274789502324163,0.0006714012124575675,,0.35811134121338656,0,0.32828482747165344,3,0
