profile,family,roughness_score,rmse_nm,offload_pct,baseline_energy_burden_j,energy_burden_with_spring_j,net_battery_energy_with_spring_j,braking_energy_with_spring_j,regenerated_energy_with_spring_j,mean_abs_residual_nm,peak_abs_residual_nm
low_roughness_0012,low_roughness,0.410203,17.834069,53.778374,523.531293,241.984676,159.097031,82.887645,0.000000,15.821428,38.716566
low_roughness_0007,low_roughness,0.353775,29.333692,49.770515,772.628793,388.087460,178.795499,209.291961,0.000000,25.517724,69.437094
medium_roughness_0016,medium_roughness,0.523786,24.552522,44.122794,498.474538,278.533647,141.123645,137.410002,0.000000,18.940054,89.522911
high_roughness_0007,high_roughness,0.558193,29.200127,45.570730,577.409698,314.279885,210.257265,104.022619,0.000000,22.138543,109.050862
medium_roughness_0015,medium_roughness,0.519841,18.815516,60.454037,562.220139,222.335369,128.195557,94.139812,0.000000,14.700699,64.956398
low_roughness_0006,low_roughness,0.348335,45.732535,49.357967,1254.796772,635.454594,303.673967,331.780627,0.000000,42.187585,125.318455
high_roughness_0001,high_roughness,0.544918,30.987208,46.917697,643.696346,341.688847,194.333978,147.354869,0.000000,22.503948,122.438563
low_roughness_0021,low_roughness,0.437580,23.754623,46.836592,533.426414,283.587662,156.491809,127.095853,0.000000,20.029983,98.025619
medium_roughness_0028,medium_roughness,0.540080,23.069073,51.624277,548.988114,265.576970,182.184417,83.392552,0.000000,17.728493,68.847001
high_roughness_0005,high_roughness,0.555868,27.860768,45.786249,576.282209,312.424203,185.326374,127.097829,0.000000,21.330004,77.965334
low_roughness_0018,low_roughness,0.428103,27.518965,42.978787,563.339008,321.222737,182.080694,139.142044,0.000000,22.441577,84.917488
low_roughness_0005,low_roughness,0.342427,23.881161,50.250695,562.827979,280.003006,187.170726,92.832280,0.000000,19.052300,60.351355
low_roughness_0003,low_roughness,0.329050,37.476658,41.374907,741.531527,434.723550,263.764448,170.959102,0.000000,30.615013,99.191787
medium_roughness_0027,medium_roughness,0.538052,29.159608,33.567928,395.561644,262.779796,151.600947,111.178849,0.000000,18.724642,99.212130
medium_roughness_0019,medium_roughness,0.528694,23.862192,19.929257,300.831695,240.878174,145.641929,95.236245,0.000000,15.629515,86.096967
medium_roughness_0024,medium_roughness,0.535344,23.447808,59.538028,770.149751,311.617780,194.789275,116.828504,0.000000,20.377652,64.097486
low_roughness_0001,low_roughness,0.298653,18.776856,59.042406,487.600261,199.709334,102.190833,97.518500,0.000000,14.066094,65.983416
high_roughness_0029,high_roughness,0.746798,32.214927,52.771318,804.989977,380.186157,222.809978,157.376179,0.000000,26.297895,91.065652
high_roughness_0022,high_roughness,0.623044,23.549361,38.509551,470.577815,289.360409,168.747849,120.612561,0.000000,19.332175,70.639832
medium_roughness_0023,medium_roughness,0.534736,26.287247,51.633247,670.163126,324.136141,159.578595,164.557547,0.000000,22.118166,59.170073
low_roughness_0013,low_roughness,0.412152,30.122519,45.897347,667.443642,361.104718,181.983704,179.121014,0.000000,24.576982,100.379220
medium_roughness_0021,medium_roughness,0.531857,15.038322,53.780162,372.730438,172.275404,94.671599,77.603804,0.000000,11.756708,71.806457
medium_roughness_0005,medium_roughness,0.496633,24.438455,46.649637,470.040237,250.768174,130.110802,120.657372,0.000000,17.796437,107.015386
high_roughness_0002,high_roughness,0.545939,41.540457,46.143971,1116.449310,601.275268,326.632248,274.643020,0.000000,39.503670,80.668881
high_roughness_0020,high_roughness,0.604936,45.873962,38.251902,776.948940,479.751196,257.051250,222.699946,0.000000,32.182553,153.347711
medium_roughness_0026,medium_roughness,0.537230,33.920624,48.462860,821.849078,423.557511,208.430425,215.127086,0.000000,28.939959,105.578226
high_roughness_0006,high_roughness,0.557237,24.891726,50.401815,488.632531,242.352865,161.165041,81.187824,0.000000,16.526226,84.680193
high_roughness_0027,high_roughness,0.662084,28.310375,36.448604,459.975822,292.321057,178.538482,113.782575,0.000000,19.662514,109.414120
medium_roughness_0009,medium_roughness,0.502211,17.298611,51.803775,428.921378,206.723912,115.509743,91.214169,0.000000,13.920872,57.471505
medium_roughness_0008,medium_roughness,0.502185,28.332369,46.379234,616.861967,330.766112,182.776979,147.989133,0.000000,21.959860,104.962702
high_roughness_0010,high_roughness,0.567798,37.923232,38.496485,752.164231,462.607437,221.290948,241.316490,0.000000,30.527017,124.496402
high_roughness_0028,high_roughness,0.678242,32.151631,48.375246,861.527271,444.761338,211.826396,232.934941,0.000000,28.971796,72.984405
low_roughness_0015,low_roughness,0.413429,24.427629,41.851900,499.344813,290.359519,169.299428,121.060091,0.000000,20.145827,61.806588
high_roughness_0009,high_roughness,0.561337,21.582958,47.961503,423.770194,220.523640,149.042492,71.481148,0.000000,15.533954,75.659934
high_roughness_0023,high_roughness,0.628581,21.780629,50.810904,527.294966,259.371627,175.522453,83.849175,0.000000,17.543197,73.713366
high_roughness_0015,high_roughness,0.588984,29.601395,46.482699,643.986777,344.644344,173.856332,170.788012,0.000000,24.007202,79.202874
low_roughness_0016,low_roughness,0.413642,29.432572,48.134805,666.948481,345.914127,174.786642,171.127486,0.000000,23.958311,69.735518
high_roughness_0011,high_roughness,0.577278,22.695050,53.571601,625.308202,290.320587,167.548009,122.772578,0.000000,19.217288,63.042037
low_roughness_0022,low_roughness,0.437800,27.317683,44.524796,567.895577,315.041227,153.034298,162.006929,0.000000,21.965026,76.181727
medium_roughness_0029,medium_roughness,0.541254,20.202522,49.080904,444.303915,226.235535,106.450625,119.784910,0.000000,15.961125,88.440781
medium_roughness_0025,medium_roughness,0.536120,24.404879,39.250106,309.155483,187.811629,112.997765,74.813864,0.000000,14.212347,88.539473
medium_roughness_0013,medium_roughness,0.511394,41.343773,47.279948,1027.187392,541.533728,290.784880,250.748848,0.000000,35.650188,90.579081
low_roughness_0014,low_roughness,0.413157,35.948837,43.998558,725.739725,406.424711,233.675368,172.749343,0.000000,28.017834,111.833081
medium_roughness_0000,medium_roughness,0.475268,31.565929,42.216534,519.474104,300.170144,198.083025,102.087119,0.000000,21.486062,112.872120
low_roughness_0024,low_roughness,0.441728,35.009270,50.902090,868.694486,426.510840,256.663637,169.847203,0.000000,28.165983,84.030238
high_roughness_0016,high_roughness,0.589189,24.197014,53.945417,597.787003,275.308313,150.027539,125.280774,0.000000,18.928525,68.466428
low_roughness_0004,low_roughness,0.342300,27.644455,56.887152,818.584931,352.915274,190.510451,162.404823,0.000000,23.642716,62.271792
high_roughness_0026,high_roughness,0.645389,22.236435,44.460738,507.795804,282.026039,168.732697,113.293343,0.000000,19.182064,64.571503
low_roughness_0010,low_roughness,0.387738,10.121783,65.259882,363.154631,126.160347,91.585519,34.574828,0.000000,8.424565,21.990827
