profile,family,roughness_score,rmse_nm,offload_pct,baseline_energy_burden_j,energy_burden_with_spring_j,net_battery_energy_with_spring_j,braking_energy_with_spring_j,regenerated_energy_with_spring_j,mean_abs_residual_nm,peak_abs_residual_nm
medium_roughness_0149,medium_roughness,0.476875,13.818303,83.168911,984.048373,165.626060,74.056314,91.569746,0.000000,10.866617,38.729377
medium_roughness_0114,medium_roughness,0.469147,9.878427,79.421309,406.666596,83.686661,24.429937,59.256724,0.000000,6.039455,57.593914
medium_roughness_0407,medium_roughness,0.522290,27.794573,80.810396,1050.256055,201.539979,107.600965,93.939014,0.000000,13.496325,152.134596
medium_roughness_0204,medium_roughness,0.486751,15.061297,69.331818,376.906320,115.590317,25.674887,89.915430,0.000000,7.847154,79.765724
high_roughness_0316,high_roughness,0.600109,25.362758,73.919335,979.013305,255.333179,77.793214,177.539965,0.000000,16.825264,96.137404
medium_roughness_0217,medium_roughness,0.489234,5.165354,92.908921,648.640391,45.995602,12.039873,33.955729,0.000000,3.252327,42.639187
high_roughness_0004,high_roughness,0.538712,16.479620,86.303645,629.122648,86.166871,32.165719,54.001152,0.000000,6.647189,135.889841
medium_roughness_0115,medium_roughness,0.469756,25.829777,82.834168,855.833649,146.910970,96.007440,50.903530,0.000000,10.395324,147.055561
medium_roughness_0218,medium_roughness,0.489307,13.333696,78.913282,584.047152,123.156377,31.955029,91.201348,0.000000,8.637204,87.303396
high_roughness_0293,high_roughness,0.592726,17.346695,80.230190,730.731986,144.464325,74.530567,69.933759,0.000000,10.054150,95.712217
high_roughness_0439,high_roughness,0.669975,15.032459,81.262057,684.339311,128.231107,59.631067,68.600040,0.000000,8.914775,90.097911
medium_roughness_0361,medium_roughness,0.513474,14.277264,77.674882,535.353908,119.518392,24.466313,95.052079,0.000000,7.951112,77.242920
high_roughness_0288,high_roughness,0.592126,25.216653,76.883416,879.596868,203.332747,78.549465,124.783281,0.000000,14.039397,138.562305
low_roughness_0482,low_roughness,0.445604,14.704796,87.640952,1021.908231,126.298132,30.647288,95.650844,0.000000,8.586326,104.245178
medium_roughness_0443,medium_roughness,0.527930,15.718537,75.237594,461.965136,114.393681,28.763141,85.630540,0.000000,7.596789,102.400664
low_roughness_0300,low_roughness,0.409179,7.587966,91.314134,1060.954893,92.153123,30.403406,61.749717,0.000000,5.964337,24.098956
medium_roughness_0231,medium_roughness,0.492303,14.337149,83.483613,890.472662,147.073911,51.594906,95.479005,0.000000,10.116909,88.608546
medium_roughness_0379,medium_roughness,0.516844,28.902498,73.764352,809.077759,212.266790,90.319272,121.947518,0.000000,13.964589,151.385064
low_roughness_0192,low_roughness,0.384360,13.938064,85.825409,962.520611,136.433362,90.261680,46.171682,0.000000,9.255397,68.800703
low_roughness_0496,low_roughness,0.448367,23.472691,77.927149,650.901923,143.672610,46.815173,96.857436,0.000000,10.279955,138.857609
high_roughness_0442,high_roughness,0.670265,18.495984,58.855210,434.956164,178.961801,52.490779,126.471023,0.000000,12.211430,63.795692
low_roughness_0148,low_roughness,0.366303,15.655436,80.608739,788.745210,152.947640,28.837834,124.109806,0.000000,10.111293,55.612701
low_roughness_0173,low_roughness,0.376171,7.284589,86.380245,566.282656,77.126312,21.185582,55.940730,0.000000,5.276041,31.697381
medium_roughness_0036,medium_roughness,0.454683,8.073067,86.579951,533.531249,71.600157,20.651762,50.948396,0.000000,5.023311,45.123946
low_roughness_0159,low_roughness,0.371155,8.531627,93.157574,1218.158807,83.351615,31.367770,51.983844,0.000000,5.836553,66.400026
medium_roughness_0279,medium_roughness,0.500611,18.112711,83.096510,862.624851,145.813702,43.063109,102.750593,0.000000,10.247045,82.496691
high_roughness_0180,high_roughness,0.567209,21.495366,76.321297,905.015158,214.295851,84.725049,129.570802,0.000000,14.867301,102.538520
high_roughness_0233,high_roughness,0.578586,20.348694,80.384646,818.911076,160.632303,63.749318,96.882985,0.000000,10.409334,99.525492
medium_roughness_0445,medium_roughness,0.528008,19.119296,72.274778,633.353442,175.598650,76.510068,99.088582,0.000000,11.893956,88.157089
high_roughness_0195,high_roughness,0.570672,13.263374,73.523416,570.761788,151.118224,58.761569,92.356655,0.000000,9.887156,44.060115
high_roughness_0157,high_roughness,0.563506,14.722160,71.834978,462.044107,130.134823,57.998696,72.136127,0.000000,8.533547,75.185999
high_roughness_0076,high_roughness,0.549752,17.545392,38.399915,224.967035,138.579885,71.015402,67.564484,0.000000,9.129323,81.647416
low_roughness_0296,low_roughness,0.408827,15.204574,74.624329,572.853871,145.365516,37.405893,107.959623,0.000000,9.397591,61.064695
medium_roughness_0148,medium_roughness,0.476404,13.324801,77.058723,552.857865,126.832652,54.036607,72.796045,0.000000,8.707601,82.360265
medium_roughness_0417,medium_roughness,0.524604,17.624440,74.897995,596.108847,149.635271,50.641801,98.993469,0.000000,10.321595,72.365887
high_roughness_0217,high_roughness,0.574459,26.103793,64.151148,544.156040,195.073694,61.361607,133.712087,0.000000,13.997392,125.303836
high_roughness_0328,high_roughness,0.604363,22.449697,32.277030,235.428646,159.439271,85.469672,73.969599,0.000000,10.332871,93.750522
high_roughness_0089,high_roughness,0.551370,28.128195,76.617838,804.910380,188.205450,98.187071,90.018378,0.000000,13.655129,161.970333
low_roughness_0202,low_roughness,0.386267,19.664106,88.311097,794.511633,92.869693,16.273007,76.596686,0.000000,7.335136,128.152779
high_roughness_0492,high_roughness,0.729063,26.025991,60.065836,578.864451,231.164678,77.751973,153.412706,0.000000,16.258556,108.953418
high_roughness_0467,high_roughness,0.692218,22.651590,66.180139,536.788069,181.540978,56.892710,124.648269,0.000000,12.716718,113.845856
low_roughness_0100,low_roughness,0.341271,13.117839,87.220425,931.891114,119.091724,19.739025,99.352698,0.000000,8.392846,78.942617
medium_roughness_0044,medium_roughness,0.456257,10.395733,76.759707,451.725197,104.982259,56.314044,48.668216,0.000000,6.912496,51.411599
low_roughness_0080,low_roughness,0.334452,23.418027,86.922051,1280.051586,167.404492,94.939416,72.465076,0.000000,12.544783,146.447705
low_roughness_0436,low_roughness,0.438819,27.113921,65.943927,629.651751,214.434659,86.562884,127.871774,0.000000,14.202741,105.177702
