profile,family,roughness_score,rmse_nm,offload_pct,baseline_energy_burden_j,energy_burden_with_spring_j,net_battery_energy_with_spring_j,braking_energy_with_spring_j,regenerated_energy_with_spring_j,mean_abs_residual_nm,peak_abs_residual_nm
high_roughness_0685,high_roughness,0.607511,28.268060,50.222389,755.548706,376.094099,176.617671,199.476428,0.000000,24.997163,86.965613
low_roughness_0109,low_roughness,0.299867,59.954721,33.359957,1127.455504,751.336829,354.161849,397.174981,0.000000,49.320531,90.731725
medium_roughness_0785,medium_roughness,0.518303,35.818470,27.120868,567.817186,413.820237,202.903023,210.917214,0.000000,26.482414,73.184140
low_roughness_0230,low_roughness,0.344318,52.472413,29.567988,897.722533,632.284045,304.210913,328.073132,0.000000,41.327388,92.355569
medium_roughness_0492,medium_roughness,0.493491,35.188822,24.820335,504.254530,379.096865,176.849571,202.247294,0.000000,26.450891,112.852230
medium_roughness_0221,medium_roughness,0.469756,35.138441,49.203991,855.833649,434.729340,237.350089,197.379251,0.000000,28.469802,104.784388
high_roughness_0100,high_roughness,0.545496,43.688947,37.949022,888.388793,551.253933,273.008669,278.245264,0.000000,36.493825,95.583509
medium_roughness_0706,medium_roughness,0.511778,18.153528,52.310260,456.985357,217.935128,103.157806,114.777322,0.000000,14.377625,33.107796
low_roughness_0601,low_roughness,0.408905,30.662410,43.224448,598.294544,339.685030,143.990135,195.694894,0.000000,22.729653,77.487334
high_roughness_0600,high_roughness,0.595238,32.244827,46.156507,714.582092,384.755958,183.698498,201.057459,0.000000,25.187325,71.596088
medium_roughness_0598,medium_roughness,0.502514,28.005873,57.112133,744.288282,319.209372,164.594016,154.615355,0.000000,21.855472,69.314254
low_roughness_0227,low_roughness,0.343360,26.645894,38.320361,481.722117,297.124464,137.948431,159.176033,0.000000,19.740545,58.363256
medium_roughness_0773,medium_roughness,0.517421,38.861401,26.335524,636.134159,468.604892,223.363986,245.240906,0.000000,30.100975,89.635030
high_roughness_0736,high_roughness,0.617034,24.575798,42.087190,494.666130,286.475056,133.930762,152.544294,0.000000,19.416415,62.003737
medium_roughness_0285,medium_roughness,0.475247,24.681861,59.336055,717.865468,291.912416,162.670573,129.241843,0.000000,19.003596,90.306908
medium_roughness_0683,medium_roughness,0.510600,36.415871,46.116984,945.856043,509.655759,257.490722,252.165037,0.000000,34.128340,80.467351
low_roughness_0304,low_roughness,0.365011,29.432986,43.168076,628.954122,357.446727,180.841748,176.604979,0.000000,23.010691,65.150254
low_roughness_0237,low_roughness,0.346521,28.267691,39.819688,597.785721,359.749314,163.504116,196.245198,0.000000,23.683732,61.571697
high_roughness_0790,high_roughness,0.630467,26.724879,55.780074,678.076882,299.845096,133.016890,166.828207,0.000000,20.521095,87.845720
high_roughness_0941,high_roughness,0.692741,37.569678,31.586038,594.178991,406.501386,187.553189,218.948198,0.000000,26.477581,98.003369
high_roughness_0263,high_roughness,0.558923,21.123580,55.432669,496.606556,221.324290,126.293637,95.030653,0.000000,15.170880,83.095237
medium_roughness_0002,medium_roughness,0.450702,51.827344,31.317964,1032.892435,709.411551,345.617480,363.794070,0.000000,46.845563,117.138605
medium_roughness_0942,medium_roughness,0.531634,38.041431,49.542851,990.293888,499.674060,275.477058,224.197002,0.000000,32.011752,100.857033
medium_roughness_0955,medium_roughness,0.532905,31.411906,33.390850,534.300184,355.892813,146.566438,209.326374,0.000000,23.539223,112.091889
high_roughness_0476,high_roughness,0.580074,50.036737,36.002597,897.414177,574.321766,276.340161,297.981605,0.000000,38.292309,146.927483
high_roughness_0840,high_roughness,0.644829,37.262575,41.044264,710.071522,418.627894,202.464224,216.163671,0.000000,28.108313,103.094207
high_roughness_0116,high_roughness,0.546877,52.380962,24.362056,795.717024,601.864000,303.456525,298.407475,0.000000,39.159529,108.905376
high_roughness_0645,high_roughness,0.600963,32.589727,53.237754,712.861260,333.349937,181.224366,152.125570,0.000000,23.897414,126.484090
high_roughness_0286,high_roughness,0.561570,53.588953,17.884116,873.844088,717.564801,335.338064,382.226737,0.000000,46.515227,96.615253
medium_roughness_0025,medium_roughness,0.452136,10.066004,77.817433,278.752292,61.834414,34.633795,27.200619,0.000000,4.559744,66.005122
medium_roughness_0916,medium_roughness,0.529473,31.900393,65.507207,748.658254,258.233145,137.353634,120.879511,0.000000,19.300954,141.502539
high_roughness_0787,high_roughness,0.630183,17.923141,60.500671,393.437745,155.405271,93.581887,61.823384,0.000000,10.249209,60.674957
high_roughness_0686,high_roughness,0.607576,38.343540,47.550793,769.635181,403.667550,215.157667,188.509883,0.000000,25.995894,147.297603
low_roughness_0195,low_roughness,0.335703,19.303045,70.977776,664.340553,192.806401,112.269060,80.537341,0.000000,12.688329,72.987851
low_roughness_0706,low_roughness,0.420941,21.352408,68.965130,752.693712,233.597513,139.085380,94.512132,0.000000,15.781971,62.073175
high_roughness_0932,high_roughness,0.686886,32.443836,52.008006,647.132143,310.571617,147.112584,163.459033,0.000000,21.478809,115.929529
low_roughness_0831,low_roughness,0.434224,10.843898,66.956865,396.524759,131.024212,66.543747,64.480465,0.000000,8.722588,24.628614
high_roughness_0172,high_roughness,0.550729,16.982445,67.500670,531.892231,172.861413,98.534632,74.326781,0.000000,11.926989,65.879457
low_roughness_0561,low_roughness,0.405355,23.399984,37.033099,377.828868,237.907130,122.204753,115.702377,0.000000,15.216809,57.211447
low_roughness_0134,low_roughness,0.313138,31.557875,63.200117,909.959245,334.863934,205.911093,128.952841,0.000000,22.896800,100.846951
medium_roughness_0009,medium_roughness,0.451040,53.569758,20.218953,742.553996,592.417350,280.014310,312.403039,0.000000,38.409639,96.036503
high_roughness_0439,high_roughness,0.575871,11.715250,51.446984,241.688750,117.347176,55.824570,61.522606,0.000000,7.596059,44.317730
low_roughness_0806,low_roughness,0.431194,38.804804,43.558596,933.601926,526.938031,273.579509,253.358522,0.000000,34.430982,72.768304
low_roughness_0948,low_roughness,0.445327,52.842734,29.649998,936.323687,658.703730,328.195052,330.508678,0.000000,42.861583,83.682987
low_roughness_0915,low_roughness,0.442580,61.113374,19.269947,1034.340894,835.023956,379.677525,455.346431,0.000000,55.804561,109.616139
medium_roughness_0299,medium_roughness,0.476917,32.525323,34.272038,537.243363,353.119111,138.619673,214.499438,0.000000,25.012648,111.566484
medium_roughness_0747,medium_roughness,0.515388,37.969177,43.394728,960.614416,543.758405,261.727443,282.030961,0.000000,35.713429,75.731218
high_roughness_0597,high_roughness,0.594365,48.917926,22.973175,762.429625,587.275335,266.453484,320.821851,0.000000,40.228099,133.037626
low_roughness_0982,low_roughness,0.448001,22.705965,58.718266,454.839110,187.765472,116.288464,71.477008,0.000000,12.996757,83.720077
low_roughness_0460,low_roughness,0.392750,16.511270,77.616664,711.952068,159.358621,96.768475,62.590147,0.000000,11.476187,72.730174
high_roughness_0256,high_roughness,0.558345,24.333204,64.154401,726.620234,260.461377,161.511990,98.949387,0.000000,17.395886,65.236406
medium_roughness_0656,medium_roughness,0.507646,10.637364,74.608183,370.701596,94.127869,67.723694,26.404175,0.000000,6.514320,59.994202
medium_roughness_0892,medium_roughness,0.527941,29.922988,47.755790,706.086758,368.889448,191.510589,177.378859,0.000000,24.260542,92.218822
low_roughness_0693,low_roughness,0.419885,36.253223,47.995159,820.253935,426.571752,225.705260,200.866492,0.000000,27.374663,73.685597
medium_roughness_0099,medium_roughness,0.458642,24.551324,52.222298,517.133178,247.074346,130.177235,116.897111,0.000000,17.349190,107.121428
