profile,family,roughness_score,rmse_nm,offload_pct,baseline_energy_burden_j,energy_burden_with_spring_j,net_battery_energy_with_spring_j,braking_energy_with_spring_j,regenerated_energy_with_spring_j,mean_abs_residual_nm,peak_abs_residual_nm
high_roughness_0890,high_roughness,0.668297,23.287941,53.974508,343.104107,157.915352,79.532709,78.382643,0.000000,10.974256,110.873691
medium_roughness_0824,medium_roughness,0.522290,27.499489,83.977217,1050.256055,168.280244,110.752204,57.528040,0.000000,11.267445,155.857573
medium_roughness_0114,medium_roughness,0.460410,17.628306,78.180801,819.123076,178.726095,108.690471,70.035625,0.000000,12.273482,110.078544
low_roughness_0271,low_roughness,0.357541,11.182026,89.924832,825.310514,83.151420,14.555565,68.595856,0.000000,6.132797,96.066419
low_roughness_0298,low_roughness,0.363870,20.288751,80.532121,778.684449,151.593346,31.713731,119.879614,0.000000,9.771694,129.702467
medium_roughness_0360,medium_roughness,0.481621,34.648832,79.195530,1202.526402,250.179242,184.298310,65.880931,0.000000,17.202083,128.542355
medium_roughness_0052,medium_roughness,0.454217,17.417588,75.748395,559.439822,135.673136,34.216177,101.456959,0.000000,9.282979,89.652963
high_roughness_0173,high_roughness,0.550824,12.400590,71.252101,384.378568,110.500764,35.736041,74.764723,0.000000,7.361845,47.509942
medium_roughness_0751,medium_roughness,0.515821,19.895796,78.054704,605.235875,132.820806,83.601254,49.219552,0.000000,9.023483,112.713368
medium_roughness_0448,medium_roughness,0.489754,6.417913,79.410065,249.361226,51.343314,17.923948,33.419366,0.000000,3.682531,55.990967
high_roughness_0819,high_roughness,0.639426,15.668443,77.962042,520.979641,114.813276,34.763327,80.049949,0.000000,8.004059,79.866405
high_roughness_0866,high_roughness,0.658046,15.005023,66.249388,375.406508,126.701992,59.868087,66.833905,0.000000,8.366686,72.778576
low_roughness_0746,low_roughness,0.425607,8.248705,84.002688,394.212613,63.063422,27.080813,35.982609,0.000000,4.571603,61.090077
medium_roughness_0643,medium_roughness,0.506537,15.825470,69.933105,436.027041,131.099791,51.732600,79.367191,0.000000,8.952995,69.376454
high_roughness_0823,high_roughness,0.640601,27.455335,83.263621,970.235240,162.382249,71.024952,91.357297,0.000000,12.186837,162.997343
medium_roughness_0864,medium_roughness,0.526051,11.165872,84.261453,591.239350,93.052485,49.524310,43.528174,0.000000,6.645627,82.919005
low_roughness_0011,low_roughness,0.155197,10.204149,90.449886,853.410743,81.501703,11.889476,69.612227,0.000000,5.874260,84.550556
low_roughness_0515,low_roughness,0.399366,13.667506,87.288758,832.808895,105.860350,27.069159,78.791192,0.000000,7.599976,111.996531
low_roughness_0005,low_roughness,0.115734,10.914502,91.324564,731.217073,63.436269,50.401367,13.034901,0.000000,4.897289,105.246208
medium_roughness_0732,medium_roughness,0.513896,15.510504,80.641925,516.254850,99.937002,55.888304,44.048698,0.000000,7.538747,102.087315
low_roughness_0441,low_roughness,0.388572,12.077081,88.208195,856.534719,101.000907,44.471239,56.529668,0.000000,6.884064,63.744498
low_roughness_0900,low_roughness,0.441437,21.235278,86.513441,1125.293987,151.763438,60.745212,91.018226,0.000000,10.452507,124.385524
high_roughness_0739,high_roughness,0.617567,17.576887,71.117332,496.255110,143.331717,42.242442,101.089275,0.000000,9.533940,98.795450
low_roughness_0569,low_roughness,0.406040,12.866303,89.449028,1113.302951,117.464284,60.304798,57.159486,0.000000,7.809739,57.636968
medium_roughness_0102,medium_roughness,0.458777,16.588672,89.331117,1047.435599,111.749678,72.307062,39.442616,0.000000,8.110736,91.675128
low_roughness_0264,low_roughness,0.354950,10.056094,91.706869,884.076107,73.317591,51.417568,21.900023,0.000000,5.435594,92.112970
low_roughness_0788,low_roughness,0.429642,22.471793,63.330160,345.615088,126.736501,52.097507,74.638993,0.000000,9.386658,131.018193
low_roughness_0835,low_roughness,0.434814,9.327345,87.655759,581.546329,71.787480,21.780209,50.007271,0.000000,5.048742,61.206294
medium_roughness_0711,medium_roughness,0.512221,13.118272,71.411304,440.922395,126.053961,81.069295,44.984667,0.000000,8.119420,56.576331
high_roughness_0016,high_roughness,0.538512,8.553394,87.607268,594.786598,73.710309,29.034804,44.675505,0.000000,5.208630,65.285122
medium_roughness_0297,medium_roughness,0.476817,28.020287,79.928907,967.709438,194.229858,54.734510,139.495348,0.000000,12.959826,130.378164
high_roughness_0419,high_roughness,0.573319,12.946578,81.032115,614.093763,116.480601,37.760308,78.720293,0.000000,7.816754,50.358749
medium_roughness_0872,medium_roughness,0.526516,14.563788,73.740641,485.786941,127.564539,42.147808,85.416731,0.000000,8.882599,96.341733
high_roughness_0915,high_roughness,0.677611,15.804642,84.297071,901.860101,141.618448,88.197766,53.420682,0.000000,9.524548,65.526398
high_roughness_0546,high_roughness,0.587612,13.635758,81.940091,519.743288,93.865166,42.560263,51.304903,0.000000,6.582294,91.803892
high_roughness_0150,high_roughness,0.549061,16.622364,55.482718,315.397005,140.406173,41.111132,99.295041,0.000000,9.495263,76.932943
high_roughness_0725,high_roughness,0.615100,10.857528,81.728305,496.423597,90.705005,51.554027,39.150978,0.000000,6.303099,60.271008
high_roughness_0724,high_roughness,0.614889,31.381219,63.884368,561.326175,202.726493,69.857918,132.868576,0.000000,13.449894,178.901666
medium_roughness_0990,medium_roughness,0.536185,24.944462,73.351101,703.312750,187.425102,106.649467,80.775635,0.000000,13.173180,112.582421
high_roughness_0436,high_roughness,0.575337,15.181916,87.871125,1003.627962,121.728786,44.472319,77.256467,0.000000,7.982661,98.886203
medium_roughness_0714,medium_roughness,0.512392,30.301253,68.031266,682.441651,218.167959,127.332419,90.835540,0.000000,14.527400,151.288762
low_roughness_0759,low_roughness,0.426910,10.628745,84.831110,544.808243,82.641360,52.835156,29.806205,0.000000,5.837700,67.436465
high_roughness_0682,high_roughness,0.606847,14.379819,78.266427,553.185580,120.226992,48.124801,72.102191,0.000000,8.221768,84.298146
high_roughness_0132,high_roughness,0.547937,13.029513,89.097415,1111.803245,121.215299,74.009154,47.206145,0.000000,8.051904,73.643013
high_roughness_0767,high_roughness,0.625491,10.868606,79.108987,507.531072,106.028380,55.031601,50.996779,0.000000,7.069182,49.198026
low_roughness_0766,low_roughness,0.427878,9.206358,88.970362,882.051957,97.287141,31.863953,65.423188,0.000000,6.361214,44.433261
low_roughness_0938,low_roughness,0.444409,31.405514,75.417638,793.570578,195.078396,39.554844,155.523551,0.000000,12.925666,151.321992
low_roughness_0970,low_roughness,0.446907,16.127163,74.449079,484.896895,123.895622,37.351788,86.543835,0.000000,8.443066,71.996412
low_roughness_0387,low_roughness,0.379769,23.843068,83.649436,1044.112178,170.718226,122.496706,48.221520,0.000000,11.866825,112.413905
low_roughness_0381,low_roughness,0.378520,10.836756,89.020897,775.134529,85.102815,19.534868,65.567947,0.000000,6.145928,87.882373
medium_roughness_0553,medium_roughness,0.499001,16.769040,83.199986,774.002891,130.032596,96.796864,33.235732,0.000000,8.794819,85.672143
medium_roughness_0368,medium_roughness,0.482231,13.020799,26.045659,120.546745,89.149551,38.071434,51.078117,0.000000,6.147238,63.284942
high_roughness_0433,high_roughness,0.574976,9.992101,86.030010,529.518510,73.973682,38.164593,35.809088,0.000000,5.342371,84.615023
high_roughness_0972,high_roughness,0.713877,26.261598,63.343709,712.022214,261.000937,143.229487,117.771451,0.000000,17.377555,98.925812
high_roughness_0214,high_roughness,0.554909,22.329637,80.613741,991.169819,192.150745,78.905560,113.245186,0.000000,12.516669,92.598323
high_roughness_0004,high_roughness,0.536923,11.245930,85.151912,564.112227,83.759881,44.498386,39.261495,0.000000,5.742411,82.717298
medium_roughness_0389,medium_roughness,0.484507,9.948536,91.102099,1087.547041,96.768862,57.984270,38.784592,0.000000,6.597991,57.559999
high_roughness_0899,high_roughness,0.671047,23.782979,78.610606,864.291918,184.866802,98.712794,86.154009,0.000000,12.207127,108.271443
high_roughness_0225,high_roughness,0.555557,24.183407,81.727746,652.246036,119.180053,41.570489,77.609564,0.000000,9.193998,157.961680
high_roughness_0576,high_roughness,0.591826,27.833704,72.310372,657.639216,182.097850,57.103909,124.993941,0.000000,12.384436,122.676603
medium_roughness_0832,medium_roughness,0.522836,12.418738,78.020788,408.255862,89.731422,55.383139,34.348283,0.000000,6.505359,93.754042
low_roughness_0638,low_roughness,0.413550,24.251047,86.284413,1203.762777,165.103135,85.270641,79.832494,0.000000,11.848888,120.778325
high_roughness_0027,high_roughness,0.539429,13.853470,84.287762,641.024036,100.719225,51.446249,49.272976,0.000000,7.111373,94.140624
high_roughness_0484,high_roughness,0.580963,25.627521,60.204164,537.503807,213.904133,140.398448,73.505685,0.000000,13.850297,108.751453
medium_roughness_0855,medium_roughness,0.525380,21.055611,79.943675,899.105199,180.327464,115.794696,64.532767,0.000000,11.947782,82.718373
low_roughness_0793,low_roughness,0.430040,21.705020,87.137240,735.220059,94.569595,54.109608,40.459987,0.000000,7.307787,173.895163
low_roughness_0921,low_roughness,0.443236,8.328696,83.924038,514.991734,82.789874,44.981365,37.808509,0.000000,5.591859,48.163269
medium_roughness_0425,medium_roughness,0.487518,11.770031,86.999733,953.585013,123.968599,68.170781,55.797818,0.000000,8.255233,52.212075
medium_roughness_0030,medium_roughness,0.452523,12.269151,90.073194,1013.932439,100.651103,60.292702,40.358402,0.000000,7.136147,75.910130
