profile,family,roughness_score,rmse_nm,offload_pct,baseline_energy_burden_j,energy_burden_with_spring_j,net_battery_energy_with_spring_j,braking_energy_with_spring_j,regenerated_energy_with_spring_j,mean_abs_residual_nm,peak_abs_residual_nm
medium_roughness_0008,medium_roughness,0.478102,31.913018,32.644912,489.746425,329.869135,181.009480,148.859655,0.000000,22.788035,97.020595
medium_roughness_0004,medium_roughness,0.469669,15.758672,57.370803,424.959209,181.156700,76.360286,104.796413,0.000000,12.563269,63.772392
high_roughness_0049,high_roughness,0.746798,34.065377,48.214033,804.989977,416.871845,204.904688,211.967157,0.000000,28.446548,80.611270
high_roughness_0012,high_roughness,0.552393,18.481222,46.347471,381.261068,204.556206,117.936064,86.620143,0.000000,14.452995,70.487516
medium_roughness_0033,medium_roughness,0.515331,39.159961,28.634995,622.530898,444.269204,253.374929,190.894275,0.000000,30.984570,111.129647
medium_roughness_0034,medium_roughness,0.519258,35.041519,45.312636,737.824838,403.496954,193.514219,209.982735,0.000000,28.101159,92.588986
high_roughness_0002,high_roughness,0.541254,21.588076,48.604552,444.303915,228.351986,90.482335,137.869651,0.000000,16.177019,98.895163
high_roughness_0046,high_roughness,0.678242,36.989838,41.774108,861.527271,501.631940,223.477870,278.154070,0.000000,32.541508,88.471700
medium_roughness_0039,medium_roughness,0.524272,30.897217,43.741851,709.811108,399.326591,210.889052,188.437539,0.000000,27.011197,60.445078
low_roughness_0020,low_roughness,0.410203,19.879865,51.927597,523.531293,251.674073,135.809268,115.864805,0.000000,16.605769,40.171806
medium_roughness_0049,medium_roughness,0.537230,38.210994,44.582425,821.849078,455.448832,216.959578,238.489254,0.000000,31.277012,116.032608
low_roughness_0027,low_roughness,0.423745,34.724282,40.069496,647.029247,387.767886,172.083569,215.684317,0.000000,26.349393,95.883172
high_roughness_0027,high_roughness,0.577764,36.823331,43.137143,768.950271,437.247090,206.545031,230.702060,0.000000,29.869889,110.668965
high_roughness_0040,high_roughness,0.628581,23.149087,42.543353,527.294966,302.966010,176.383441,126.582569,0.000000,20.345439,60.411284
high_roughness_0030,high_roughness,0.588984,29.148446,46.044002,643.986777,347.469490,154.086527,193.382963,0.000000,24.202153,84.828283
medium_roughness_0014,medium_roughness,0.492780,27.285384,49.308348,633.264266,321.012121,130.225601,190.786520,0.000000,20.967017,107.021293
high_roughness_0023,high_roughness,0.567798,39.074496,36.972204,752.164231,474.072535,211.006153,263.066382,0.000000,31.442674,122.462932
medium_roughness_0023,medium_roughness,0.502211,18.597685,47.140502,428.921378,226.725685,112.759451,113.966234,0.000000,15.473801,67.925887
high_roughness_0020,high_roughness,0.560391,38.778652,39.982793,782.712203,469.762004,246.174354,223.587649,0.000000,32.241436,105.155746
high_roughness_0018,high_roughness,0.557408,39.927764,38.335749,814.824001,502.455116,253.323602,249.131514,0.000000,33.151463,74.014641
high_roughness_0006,high_roughness,0.544918,32.330205,43.289977,643.696346,365.040347,178.706334,186.334014,0.000000,24.082845,124.524451
high_roughness_0042,high_roughness,0.637667,27.358827,53.082859,642.963987,301.660317,163.482092,138.178226,0.000000,20.487059,84.588251
low_roughness_0047,low_roughness,0.451939,48.670637,41.557080,1171.845615,684.860801,336.804927,348.055874,0.000000,44.583661,96.171955
low_roughness_0032,low_roughness,0.432242,23.742437,51.016980,630.069932,308.627281,160.952572,147.674709,0.000000,19.916499,47.224190
medium_roughness_0038,medium_roughness,0.523786,24.776607,43.573477,498.474538,281.271850,102.963911,178.307939,0.000000,19.252290,79.739276
medium_roughness_0012,medium_roughness,0.490834,13.046135,51.168789,308.081158,150.439761,76.909320,73.530442,0.000000,10.237233,38.630416
medium_roughness_0009,medium_roughness,0.480695,17.591330,41.821346,357.849507,208.192027,75.480489,132.711539,0.000000,14.177622,61.676370
medium_roughness_0024,medium_roughness,0.504126,17.435484,59.055043,569.238904,233.074627,116.115325,116.959302,0.000000,15.469751,38.096441
medium_roughness_0002,medium_roughness,0.467454,34.755455,40.355626,713.850902,425.771903,225.673535,200.098368,0.000000,27.653984,80.618380
low_roughness_0041,low_roughness,0.441728,38.571315,44.796804,868.694486,479.547118,255.453394,224.093725,0.000000,31.713224,85.125583
low_roughness_0036,low_roughness,0.437580,27.240495,42.143826,533.426414,308.620112,154.386664,154.233447,0.000000,21.956897,108.480002
medium_roughness_0017,medium_roughness,0.496892,40.629198,34.182075,686.526646,451.857593,275.690852,176.166741,0.000000,31.160534,102.455013
