profile,family,roughness_score,rmse_nm,offload_pct,baseline_energy_burden_j,energy_burden_with_spring_j,net_battery_energy_with_spring_j,braking_energy_with_spring_j,regenerated_energy_with_spring_j,mean_abs_residual_nm,peak_abs_residual_nm
rough_terrain_1367,rough_terrain,0.608234,13.032697,44.109316,216.923261,121.239894,64.197999,57.041896,0.000000,8.492206,58.926627
rough_terrain_0494,rough_terrain,0.559278,46.759379,11.014144,625.449950,556.561994,305.401387,251.160607,0.000000,37.929376,88.263576
rough_terrain_1622,rough_terrain,0.638305,36.775094,2.923932,455.875035,442.545559,244.326172,198.219387,0.000000,28.595139,106.068844
rough_terrain_0900,rough_terrain,0.578869,36.469713,43.092982,641.072194,364.815069,175.285377,189.529691,0.000000,23.400558,106.132696
mixed_terrain_0897,mixed_terrain,0.493384,52.757420,3.405960,700.889330,677.017324,346.740994,330.276330,0.000000,44.840376,101.228456
mixed_terrain_0029,mixed_terrain,0.454683,23.290336,49.349134,533.531249,270.238200,131.889281,138.348918,0.000000,17.630447,46.820313
rough_terrain_1759,rough_terrain,0.663416,19.133905,68.191446,638.546574,203.112429,95.263797,107.848632,0.000000,13.120763,62.976750
flat_terrain_1617,flat_terrain,0.436327,33.427773,23.750586,428.514103,326.739490,197.703280,129.036210,0.000000,22.845418,113.438354
flat_terrain_0286,flat_terrain,0.319233,15.960296,72.621071,653.374536,178.886950,70.895252,107.991699,0.000000,11.779731,39.748330
flat_terrain_1902,flat_terrain,0.448809,21.348830,73.509677,825.457929,218.666474,79.194679,139.471795,0.000000,15.027085,81.881617
rough_terrain_0410,rough_terrain,0.555951,31.406750,61.756607,919.851555,351.782442,179.559398,172.223043,0.000000,23.681469,71.756368
mixed_terrain_0982,mixed_terrain,0.497305,14.608553,63.472681,382.985365,139.894284,51.703771,88.190514,0.000000,9.462890,60.415361
flat_terrain_1822,flat_terrain,0.445093,21.875563,26.743729,373.453013,273.577752,157.874709,115.703042,0.000000,18.530046,37.519404
rough_terrain_0375,rough_terrain,0.554654,29.096726,58.252449,740.893050,309.304702,141.491380,167.813322,0.000000,20.536832,97.643186
