profile,family,roughness_score,rmse_nm,offload_pct,baseline_energy_burden_j,energy_burden_with_spring_j,net_battery_energy_with_spring_j,braking_energy_with_spring_j,regenerated_energy_with_spring_j,mean_abs_residual_nm,peak_abs_residual_nm
flat_terrain_0002,flat_terrain,0.475888,114.123962,-133.663133,83.059905,194.080377,146.119246,47.961131,0.000000,78.769185,284.220013
rough_terrain_0000,rough_terrain,0.525494,85.862102,-78.069937,123.298392,219.557370,142.654849,76.902520,0.000000,75.529154,174.208933
flat_terrain_0000,flat_terrain,0.408410,68.989636,23.856135,245.922827,187.255145,117.308785,69.946360,0.000000,59.574975,112.809928
flat_terrain_0001,flat_terrain,0.412093,65.108640,2.568447,171.822793,167.409615,113.802940,53.606675,0.000000,55.596753,123.869380
mixed_terrain_0000,mixed_terrain,0.506738,74.278960,-36.151892,131.601372,179.177758,122.692359,56.485398,0.000000,65.472244,159.927942
mixed_terrain_0002,mixed_terrain,0.522237,85.006059,3.619915,178.679127,172.211095,118.685106,53.525989,0.000000,67.103616,228.057246
rough_terrain_0001,rough_terrain,0.546581,107.566193,-282.290232,58.290526,222.838986,155.287290,67.551697,0.000000,81.952085,212.271723
rough_terrain_0002,rough_terrain,0.579268,88.905086,-7.757952,165.294940,178.118443,128.440292,49.678150,0.000000,71.564975,218.025647
mixed_terrain_0001,mixed_terrain,0.515185,95.242688,-367.342535,41.350469,193.248329,139.212354,54.035975,0.000000,73.020238,200.613958
